,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,MD_37_Pts,MD_38_Pts,Total_Pts
173,668,Max Lowe,SHU,DEF,6.7,0.56,0.0,0.0,0.86,0.0,0.0,1.59,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.09,0.0,1.08,0.0,0.0,0.15,0.0,1.46,0.0,0.39,1.24,0.0,0.82,1.62,0.07,0.63,1.54,0.97,0.52,1.15,18.32
174,3401,Jordan Clark,LUT,MID,6.8,1.15,0.0,0.0,0.97,0.0,0.0,0.96,0.0,0.0,0.0,0.72,0.0,0.62,0.0,0.0,0.0,0.78,0.0,0.0,0.16,0.76,0.16,0.0,0.59,0.0,0.68,0.78,0.0,0.75,0.14,0.75,1.74,0.36,0.89,0.95,0.88,0.34,0.95,16.080000000000002
175,180,Andros Townsend,LUT,MID,6.9,2.73,0.0,0.0,2.42,0.0,0.0,2.96,0.0,0.0,0.0,2.51,0.0,2.15,0.0,0.0,0.0,2.37,0.0,0.0,0.5,2.39,0.51,0.0,1.94,0.0,2.35,2.06,0.0,2.77,0.5,2.06,4.9,1.04,2.5,2.71,2.5,0.97,2.72,47.56
176,175,Mateo Kovačić,MCI,MID,8.3,0.0,1.15,0.0,0.0,0.0,0.78,0.9,0.0,0.0,0.85,0.0,0.0,0.89,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.0,0.0,0.0,0.05,0.96,0.0,0.98,1.08,0.0,1.28,1.09,0.2,1.2,1.3,1.12,0.8,1.63,19.08
177,628,Jonny Castro,WOL,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,845,Jesuran Rak Sakyi,CRY,MID,6.4,0.42,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.27,0.0,0.34,0.0,0.0,0.27,0.0,0.0,0.0,0.35,0.0,0.0,0.06,0.0,0.36,0.35,0.0,0.3,0.0,0.28,0.33,0.03,0.31,0.32,0.32,0.22,0.3,5.38
179,456,Matt Ritchie,NEW,DEF,6.5,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
180,445,Jacob Murphy,NEW,MID,7.0,1.74,0.0,0.0,2.06,0.0,0.0,1.15,0.0,0.0,1.04,0.0,0.0,0.0,0.65,0.0,0.0,1.03,0.0,0.0,0.0,0.78,0.0,0.0,0.17,0.0,0.95,0.0,1.07,0.82,0.0,1.06,0.84,0.08,1.17,0.9,0.98,0.58,0.83,17.899999999999995
181,209,Dominic Calvert-Lewin,EVE,FOR,7.9,4.28,0.0,0.0,4.84,0.0,0.0,3.05,0.0,0.0,0.0,0.0,4.34,0.0,3.79,0.0,0.0,4.53,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.19,4.2,0.0,3.62,4.6,0.0,3.81,4.77,3.02,4.32,4.39,5.02,0.61,3.3,70.55
182,152,Mason Mount,MUN,MID,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.64,0.0,0.0,1.37,0.0,0.0,0.31,0.0,1.22,0.0,1.26,1.31,0.0,1.24,1.29,0.15,1.4,1.17,1.17,1.02,1.16,15.11
183,725,Danny Welbeck,BHA,FOR,7.5,4.09,0.0,0.0,3.57,0.0,0.0,2.99,0.0,0.0,0.0,2.69,0.0,0.0,2.64,0.0,0.0,2.22,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.09,1.69,1.99,0.0,1.93,0.0,2.17,2.21,0.33,2.17,2.08,1.92,1.3,2.25,40.79
184,221,João Virgínia,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.0,0.0,0.2,0.26,0.15,0.23,0.26,0.29,0.03,0.19,1.81
185,376,John Stones,MCI,DEF,9.2,0.0,5.87,0.0,0.0,0.0,3.92,4.61,0.0,0.0,3.12,0.0,0.0,3.92,3.34,0.0,0.0,0.0,3.58,0.0,0.0,2.37,0.0,0.0,0.0,0.15,2.84,0.0,3.18,4.15,0.0,4.76,2.89,0.57,4.35,4.83,3.76,2.27,5.15,69.63
186,718,Ben Godfrey,EVE,DEF,7.1,0.41,0.0,0.0,0.44,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.56,0.0,0.44,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.02,0.51,0.0,0.43,0.7,0.0,0.45,0.63,0.34,0.54,0.63,0.7,0.07,0.39,8.57
187,405,Harry Maguire,MUN,DEF,8.0,0.0,0.0,1.29,0.0,2.79,0.0,0.0,1.67,0.0,0.0,2.44,0.0,0.0,2.56,0.0,0.0,0.0,0.94,0.0,0.0,2.47,0.0,0.0,0.64,0.0,1.76,0.0,1.53,1.63,0.0,2.04,1.98,0.31,2.93,2.06,1.81,2.18,1.47,34.5
188,895,Bryan Mbeumo,BRE,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,2.55,0.0,4.34,4.14,0.0,3.44,0.0,4.95,8.93,0.0,3.91,4.54,4.04,0.15,4.1,45.879999999999995
189,670,Jayden Bogle,SHU,DEF,6.7,2.44,0.0,0.0,3.14,0.0,0.0,3.07,0.0,0.0,0.0,2.47,0.0,0.0,0.0,2.16,0.0,0.0,0.0,1.86,0.0,1.92,0.0,0.0,0.27,0.0,2.59,0.0,0.76,2.21,0.0,1.45,2.97,0.13,1.15,2.81,1.72,0.93,2.11,36.16
190,217,Michael Keane,EVE,DEF,7.3,0.92,0.0,0.0,0.87,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.91,0.0,0.66,0.0,0.0,0.98,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.03,0.86,0.0,0.69,1.05,0.0,0.7,1.02,0.52,0.87,1.0,1.13,0.11,0.59,14.109999999999996
191,594,Pablo Fornals,WHU,MID,7.4,0.0,0.0,2.05,0.0,2.02,0.0,0.0,1.36,0.0,1.34,0.0,0.0,0.0,0.0,0.0,1.43,1.23,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.73,1.0,1.19,0.0,1.1,0.0,1.24,1.08,0.3,1.11,1.08,1.32,0.1,0.95,21.94
192,430,Andreas Pereira,FUL,MID,7.9,3.69,0.0,0.0,3.45,0.0,0.0,3.5,0.0,0.0,2.89,0.0,0.0,0.0,2.97,0.0,0.0,2.94,0.0,0.0,0.0,3.0,0.0,3.08,0.0,0.0,3.17,2.92,0.0,2.81,0.0,2.9,1.16,0.0,2.88,2.72,2.38,1.48,3.04,50.980000000000004
193,1105,Hwang Hee-chan,WOL,MID,7.3,0.0,0.0,0.0,0.0,1.94,0.0,3.12,0.0,0.0,3.75,0.0,0.0,0.0,0.0,4.9,0.0,3.58,0.0,0.0,0.0,4.46,0.0,0.0,1.08,0.0,3.53,3.98,0.0,4.51,0.0,4.05,3.64,2.21,4.85,2.97,4.2,1.41,3.37,61.55
194,3459,Ionuț Radu,BOU,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,606,Angelo Ogbonna,WHU,DEF,6.9,0.0,0.0,1.55,0.0,0.59,0.0,0.0,0.63,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.32,0.3,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.23,0.3,0.32,0.0,0.36,0.0,0.37,0.33,0.09,0.29,0.28,0.43,0.03,0.23,7.330000000000001
196,371,Andrew Robertson,LIV,DEF,9.1,0.0,2.87,0.0,0.0,2.26,0.0,5.38,0.0,0.0,4.24,0.0,0.0,5.44,0.0,0.0,0.0,5.19,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.25,4.0,0.0,6.27,4.06,0.0,5.49,1.99,4.32,5.56,3.75,3.32,3.35,5.89,76.46000000000001
197,491,John Egan,SHU,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.61,0.0,0.87,0.0,0.0,0.12,0.0,1.34,0.0,0.28,1.01,0.0,0.72,1.46,0.06,0.51,1.39,0.85,0.43,1.0,10.959999999999999
198,3187,Noni Madueke,CHE,MID,7.9,0.0,1.85,0.0,0.0,2.33,0.0,0.0,0.0,1.7,1.16,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,1.75,0.0,0.0,0.8,0.0,1.99,0.0,1.83,1.84,0.0,1.86,1.54,0.62,1.48,1.89,1.7,1.78,1.92,29.61
199,696,Sergio Reguilón,BRE,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.59,1.42,0.0,0.0,2.05,0.0,0.0,1.29,0.0,0.0,2.89,2.73,0.0,0.0,0.0,1.73,0.0,0.0,3.19,0.0,2.61,2.5,0.0,2.25,0.0,3.82,6.93,0.0,2.59,3.06,2.72,0.11,2.44,44.92
200,3196,Jhon Durán,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.51,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.4,0.62,0.0,0.43,0.51,0.0,0.4,0.62,0.13,0.56,0.46,0.5,0.04,0.47,6.749999999999999
201,370,Harvey Elliott,LIV,MID,7.5,0.0,1.52,0.0,0.0,1.06,0.0,1.4,0.0,0.0,0.87,0.0,0.0,1.04,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.04,0.77,0.0,0.79,0.67,0.0,0.77,0.32,0.63,0.74,0.81,0.67,0.53,0.83,14.69
202,192,Jordan Ayew,CRY,FOR,7.6,2.8,0.0,0.0,2.21,0.0,0.0,0.0,0.0,2.18,0.0,0.0,2.25,0.0,2.32,0.0,0.0,2.26,0.0,0.0,0.0,2.53,0.0,0.0,0.44,0.0,2.33,2.4,0.0,1.96,0.0,2.2,2.51,0.23,2.33,2.4,2.36,1.64,2.34,39.69
203,206,James Tomkins,CRY,DEF,6.5,0.31,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.55,0.0,0.66,0.0,0.0,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.07,0.0,0.32,0.38,0.0,0.26,0.0,0.28,0.4,0.03,0.37,0.36,0.4,0.24,0.36,6.580000000000002
204,207,Jarrad Branthwaite,EVE,DEF,7.0,2.39,0.0,0.0,2.14,0.0,0.0,0.71,0.0,0.0,0.0,0.0,3.16,0.0,1.68,0.0,0.0,3.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.08,2.63,0.0,1.59,3.4,0.0,1.84,3.1,1.29,2.44,3.32,3.73,0.26,1.34,40.029999999999994
205,101,Neal Maupay,BRE,FOR,7.3,0.0,3.61,0.0,0.0,0.0,2.67,1.92,0.0,0.0,1.32,0.0,0.0,1.05,0.0,0.0,1.39,1.52,0.0,0.0,0.0,0.97,0.0,0.0,0.93,0.0,0.77,0.74,0.0,0.64,0.0,0.87,1.6,0.0,0.71,0.8,0.72,0.03,0.73,22.990000000000006
206,1255,Julio César Enciso,BHA,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.06,1.39,1.56,0.0,1.46,0.0,1.65,1.67,0.25,1.63,1.57,1.45,0.98,1.71,18.89
207,1441,Idrissa Gana Gueye,EVE,MID,7.4,0.0,0.0,0.0,0.88,0.0,0.0,1.15,0.0,0.0,0.0,0.0,2.79,0.0,2.41,0.0,0.0,2.32,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.09,1.97,0.0,1.84,1.75,0.0,1.51,1.46,1.17,1.42,1.59,1.56,0.24,1.37,27.330000000000005
208,429,Victor Lindelöf,MUN,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.13,0.0,0.0,0.24,0.0,0.0,0.06,0.0,0.16,0.0,0.16,0.19,0.0,0.25,0.24,0.03,0.31,0.25,0.23,0.23,0.21,2.89
209,384,Scott Carson,MCI,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,85,Leandro Trossard,ARS,MID,8.7,1.47,0.0,0.0,0.0,1.39,0.0,0.0,1.54,0.0,1.35,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.6,0.0,1.71,0.0,0.0,1.0,0.0,1.2,1.84,0.0,1.37,0.0,1.6,1.56,0.34,1.52,1.87,1.47,0.35,1.82,26.400000000000002
211,1469,Enzo Fernández,CHE,MID,8.4,0.0,2.49,0.0,0.0,3.74,0.0,0.0,0.0,3.04,1.97,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,2.71,0.0,0.0,1.29,0.0,3.65,0.0,2.85,3.37,0.0,3.26,2.4,0.94,2.35,3.79,2.88,2.6,2.95,49.09
212,555,Giovani Lo Celso,TOT,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.3,0.0,0.37,0.0,0.0,0.45,0.41,0.0,0.43,0.0,0.38,0.36,0.07,0.38,0.36,0.48,0.32,0.44,5.500000000000001
213,1317,Nayef Aguerd,WHU,DEF,7.3,0.0,0.0,0.0,0.0,0.59,0.0,0.0,1.06,0.0,3.37,0.0,0.0,0.0,0.0,0.0,3.62,3.25,0.0,0.0,0.0,4.86,0.0,0.0,0.0,1.94,1.73,2.67,0.0,3.55,0.0,3.67,3.07,0.76,1.99,1.95,4.59,0.26,0.85,43.78
214,3477,Gustavo Hamer,SHU,MID,6.8,2.43,0.0,0.0,2.62,0.0,0.0,2.52,0.0,0.0,0.0,2.65,0.0,0.0,0.0,2.43,0.0,0.0,0.0,2.36,0.0,2.41,0.0,0.0,0.45,0.0,2.69,0.0,2.02,2.53,0.0,2.2,2.73,0.23,2.23,2.7,2.29,1.59,2.67,41.75000000000001
215,338,Divock Origi,FOR,FOR,7.3,0.29,0.0,0.0,0.0,0.51,0.0,0.85,0.0,0.0,1.05,0.0,0.0,0.0,0.82,0.0,0.0,0.76,0.0,0.0,0.0,0.59,0.0,0.0,0.52,0.0,0.7,0.78,0.0,0.65,0.0,0.8,0.7,0.11,0.62,0.74,0.74,0.1,0.71,12.04
216,335,Youri Tielemans,AVL,MID,8.1,1.94,0.0,0.0,2.22,0.0,0.0,0.0,1.84,0.0,1.68,0.0,0.0,0.0,2.1,0.0,0.0,1.75,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.27,2.23,0.0,1.41,2.29,0.0,1.84,2.46,0.55,2.29,2.0,2.13,0.19,2.02,34.31
217,327,James Maddison,TOT,MID,9.3,0.0,3.83,0.0,4.25,0.0,0.0,4.79,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,3.91,0.0,4.37,0.0,0.0,5.47,4.96,0.0,5.42,0.0,3.8,3.38,0.74,3.8,3.54,5.52,3.17,4.84,76.19000000000001
218,321,Jonny Evans,MUN,DEF,7.7,0.0,0.0,0.67,0.0,0.35,0.0,0.0,0.29,0.0,0.0,0.41,0.0,0.0,0.51,0.0,0.0,0.0,0.28,0.0,0.0,0.47,0.0,0.0,0.12,0.0,0.42,0.0,0.41,0.41,0.0,0.47,0.46,0.06,0.6,0.47,0.43,0.45,0.38,7.659999999999998
219,291,Jack Harrison,EVE,MID,7.7,3.38,0.0,0.0,3.78,0.0,0.0,2.73,0.0,0.0,0.0,0.0,3.49,0.0,3.18,0.0,0.0,3.6,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.16,3.4,0.0,3.07,3.63,0.0,3.16,3.64,2.48,3.38,3.52,3.82,0.5,2.82,56.96
220,263,Antonee Robinson,FUL,DEF,7.7,4.26,0.0,0.0,4.2,0.0,0.0,3.78,0.0,0.0,2.95,0.0,0.0,0.0,2.58,0.0,0.0,2.67,0.0,0.0,0.0,3.78,0.0,2.54,0.0,0.0,4.43,3.42,0.0,2.62,0.0,3.89,0.94,0.0,3.98,2.68,1.56,1.19,4.14,55.61
221,3386,Chiedozie Ogbene,LUT,FOR,6.8,2.34,0.0,0.0,1.85,0.0,0.0,1.6,0.0,0.0,0.0,1.19,0.0,1.06,0.0,0.0,0.0,1.22,0.0,0.0,0.26,1.3,0.27,0.0,0.98,0.0,1.25,1.21,0.0,1.38,0.26,1.94,4.33,0.91,2.21,2.34,2.22,0.84,2.35,33.31
222,3382,Dominik Szoboszlai,LIV,MID,9.0,0.0,2.86,0.0,0.0,2.81,0.0,4.33,0.0,0.0,3.12,0.0,0.0,3.41,0.0,0.0,0.0,3.07,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.15,2.76,0.0,3.14,2.69,0.0,2.89,1.18,2.46,3.31,2.85,2.45,1.97,3.1,50.89000000000001
223,129,Chris Wood,FOR,FOR,7.2,4.17,0.0,0.0,0.0,4.46,0.0,4.2,0.0,0.0,4.56,0.0,0.0,0.0,3.1,0.0,0.0,2.96,0.0,0.0,0.0,1.98,0.0,0.0,1.63,0.0,2.49,2.62,0.0,2.06,0.0,2.54,2.08,0.34,1.78,2.26,2.29,0.31,2.15,47.98
224,3208,Illia Zabarnyi,BOU,DEF,6.6,0.0,0.0,3.63,0.0,4.12,0.0,2.35,0.0,0.0,1.3,0.0,0.0,0.0,1.29,0.0,0.0,0.0,3.59,0.0,0.83,4.72,0.83,0.0,0.72,0.0,3.72,3.62,0.0,3.28,0.81,2.67,1.76,2.29,2.24,1.05,3.07,1.76,1.57,51.21999999999999
225,3207,João Gomes,WOL,MID,6.9,0.0,0.0,3.11,0.0,3.21,0.0,2.45,0.0,0.0,2.66,0.0,0.0,0.0,0.0,2.84,0.0,2.83,0.0,0.0,0.0,2.64,0.0,0.0,0.69,0.0,2.9,2.53,0.0,2.98,0.0,2.18,2.53,1.35,2.9,2.1,2.72,0.86,2.7,46.18000000000001
226,715,Vladimír Coufal,WHU,DEF,7.4,0.0,0.0,0.0,0.0,2.04,0.0,0.0,2.23,0.0,2.74,0.0,0.0,0.0,0.0,0.0,2.9,2.59,0.0,0.0,0.0,3.94,0.0,0.0,0.0,1.94,1.74,2.49,0.0,2.99,0.0,3.21,2.79,0.76,2.05,2.0,4.17,0.26,0.85,41.69
227,875,Mads Roerslev,BRE,DEF,6.8,0.0,2.16,0.0,0.0,0.0,1.72,1.2,0.0,0.0,0.57,0.0,0.0,0.44,0.0,0.0,0.66,0.73,0.0,0.0,0.0,0.5,0.0,0.0,0.82,0.0,0.78,0.75,0.0,0.56,0.0,0.97,1.79,0.0,0.73,0.83,0.75,0.03,0.71,16.700000000000003
228,3367,Ameen Al-Dakhil,BUR,DEF,6.6,0.0,0.28,0.0,0.46,0.0,0.0,0.19,0.0,0.0,0.29,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.42,0.0,0.0,0.38,0.0,0.0,0.52,0.0,0.37,0.56,0.0,0.44,0.0,0.51,0.57,0.0,0.4,0.5,0.37,0.0,0.63,7.200000000000001
229,3390,Mads Juel Andersen,LUT,DEF,6.9,0.0,0.0,0.0,0.18,0.0,0.0,0.73,0.0,0.0,0.0,0.77,0.0,0.4,0.0,0.0,0.0,0.89,0.0,0.0,0.18,0.86,0.17,0.0,0.82,0.0,0.58,0.44,0.0,0.61,0.1,0.25,0.79,0.17,0.44,0.47,0.4,0.16,0.47,9.880000000000003
230,84,Tariq Lamptey,BHA,DEF,7.4,1.48,0.0,0.0,1.47,0.0,0.0,1.43,0.0,0.0,0.0,1.88,0.0,0.0,1.87,0.0,0.0,1.32,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.05,0.94,1.12,0.0,1.07,0.0,1.47,1.32,0.18,1.36,1.32,1.08,0.73,1.36,22.959999999999997
231,77,Adam Webster,BHA,DEF,8.0,0.8,0.0,0.0,0.81,0.0,0.0,0.64,0.0,0.0,0.0,0.9,0.0,0.0,0.91,0.0,0.0,0.78,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.03,0.58,0.72,0.0,0.73,0.0,0.92,0.79,0.12,0.83,0.82,0.66,0.47,0.81,13.260000000000002
232,4,Eddie Nketiah,ARS,FOR,7.6,1.06,0.0,0.0,0.0,1.12,0.0,0.0,1.25,0.0,1.17,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,1.29,0.0,1.51,0.0,0.0,0.81,0.0,0.88,1.61,0.0,1.15,0.0,1.35,1.32,0.29,1.28,1.59,1.23,0.3,1.55,21.980000000000004
233,1242,Chris Mepham,BOU,DEF,6.7,0.0,0.0,1.88,0.0,1.17,0.0,0.62,0.0,0.0,0.44,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.59,0.0,0.14,0.76,0.15,0.0,0.14,0.0,0.61,0.65,0.0,0.58,0.13,0.56,0.48,0.43,0.54,0.39,0.59,0.33,0.45,12.06
234,1231,Lloyd Kelly,BOU,DEF,6.7,0.0,0.0,3.38,0.0,3.69,0.0,2.22,0.0,0.0,1.4,0.0,0.0,0.0,1.37,0.0,0.0,0.0,3.18,0.0,0.75,4.03,0.73,0.0,0.64,0.0,3.08,3.09,0.0,3.08,0.74,2.4,1.83,2.01,2.16,1.21,2.67,1.54,1.63,46.830000000000005
235,3416,Anel Ahmedhodzic,SHU,DEF,7.1,1.96,0.0,0.0,2.62,0.0,0.0,2.75,0.0,0.0,0.0,2.36,0.0,0.0,0.0,2.31,0.0,0.0,0.0,1.87,0.0,1.92,0.0,0.0,0.24,0.0,2.84,0.0,0.49,2.26,0.0,1.41,3.24,0.12,0.98,3.06,1.73,0.85,2.13,35.14
236,1558,André Onana,MUN,GK,7.3,0.0,0.0,4.73,0.0,5.46,0.0,0.0,3.78,0.0,0.0,4.63,0.0,0.0,4.81,0.0,0.0,0.0,3.15,0.0,0.0,5.22,0.0,0.0,1.19,0.0,4.14,0.0,3.8,3.81,0.0,4.39,4.22,0.59,5.68,4.53,4.03,4.14,4.05,76.35
237,3473,Jacob Brown,LUT,FOR,6.5,0.21,0.0,0.0,0.56,0.0,0.0,1.58,0.0,0.0,0.0,2.46,0.0,2.12,0.0,0.0,0.0,2.36,0.0,0.0,0.5,2.26,0.48,0.0,1.86,0.0,2.34,2.06,0.0,2.68,0.49,1.99,4.71,1.0,2.41,2.61,2.43,0.93,2.62,40.65999999999999
238,95,Robert Sánchez,CHE,GK,6.6,0.0,0.4,0.0,0.0,1.44,0.0,0.0,0.0,3.69,3.25,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,4.04,0.0,0.0,2.09,0.0,5.33,0.0,4.29,5.12,0.0,4.85,4.03,1.48,3.91,4.99,4.56,4.02,4.67,66.17
239,1440,Antony,MUN,MID,8.7,0.0,0.0,2.36,0.0,2.37,0.0,0.0,1.26,0.0,0.0,1.25,0.0,0.0,1.55,0.0,0.0,0.0,0.89,0.0,0.0,1.44,0.0,0.0,0.3,0.0,1.12,0.0,1.16,1.28,0.0,1.25,1.32,0.16,1.49,1.17,1.17,1.09,1.15,23.780000000000005
240,3439,Milos Kerkez,BOU,DEF,6.7,0.0,0.0,0.95,0.0,1.52,0.0,1.07,0.0,0.0,0.76,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.15,0.0,0.28,1.39,0.28,0.0,0.25,0.0,1.22,1.18,0.0,1.19,0.28,0.99,0.83,0.78,0.94,0.63,1.05,0.6,0.77,18.849999999999998
241,2339,Tom Lockyer,LUT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.53,0.0,2.07,0.33,0.33,3.94,0.93,2.52,2.71,2.04,0.92,2.71,19.5
242,1468,Gonzalo Montiel,FOR,DEF,7.0,2.06,0.0,0.0,0.0,2.52,0.0,2.1,0.0,0.0,2.69,0.0,0.0,0.0,1.78,0.0,0.0,1.69,0.0,0.0,0.0,1.49,0.0,0.0,2.0,0.0,2.76,2.52,0.0,1.45,0.0,2.94,2.02,0.42,1.39,2.76,2.2,0.39,2.47,37.65
243,159,Jorginho,ARS,MID,7.6,1.13,0.0,0.0,0.0,0.71,0.0,0.0,0.64,0.0,0.41,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.5,0.0,0.0,0.33,0.0,0.43,0.54,0.0,0.47,0.0,0.49,0.49,0.1,0.48,0.52,0.47,0.11,0.52,9.34
244,45,Cameron Archer,SHU,FOR,7.2,2.06,0.0,0.0,2.2,0.0,0.0,1.75,0.0,0.0,0.0,2.11,0.0,0.0,0.0,2.08,0.0,0.0,0.0,1.88,0.0,1.82,0.0,0.0,0.36,0.0,2.19,0.0,1.52,2.06,0.0,1.62,2.13,0.16,1.59,2.13,1.69,1.14,2.05,32.54
245,1778,Wataru Endo,LIV,MID,7.3,0.0,0.0,0.0,0.0,0.16,0.0,0.5,0.0,0.0,1.9,0.0,0.0,2.02,0.0,0.0,0.0,1.41,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.07,1.45,0.0,1.52,1.32,0.0,1.4,0.59,1.17,1.54,1.41,1.29,0.97,1.45,21.4
246,1027,Albert Sambi Lokonga,LUT,MID,6.8,2.34,0.0,0.0,2.19,0.0,0.0,2.76,0.0,0.0,0.0,2.37,0.0,2.12,0.0,0.0,0.0,2.23,0.0,0.0,0.48,2.36,0.47,0.0,1.68,0.0,1.95,0.0,0.0,2.15,0.41,1.72,3.74,0.79,1.94,2.04,2.08,0.73,2.0,38.55
