Pos,fpl_id,Name,BV,SV,Team,2_xMins,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,Elite%
M,475,Berge,5.0,5.0,Burnley,0,75,76,77,74,74,73,73,73,73,73,71,0.0
D,476,Bogle,4.5,4.5,Sheffield Utd,6,14,24,24,26,27,26,26,29,28,29,31,0.0
F,477,Brewster,5.0,5.0,Sheffield Utd,3,4,9,14,20,20,20,22,22,21,21,20,0.0
M,478,Coulibaly,4.5,4.5,Sheffield Utd,6,15,21,22,23,25,24,25,28,26,27,27,0.0
G,479,Davies,4.0,4.0,Sheffield Utd,1,2,3,3,4,5,6,5,5,6,6,6,0.0
D,480,Egan,4.5,4.5,Sheffield Utd,72,71,72,69,70,68,67,68,64,67,66,66,0.0
M,481,Fleck,5.0,5.0,Sheffield Utd,30,50,49,47,48,47,46,47,47,47,46,46,0.0
G,482,Foderingham,4.5,4.5,Sheffield Utd,94,93,92,91,91,90,89,89,89,89,88,89,0.0
F,483,Jebbison,5.0,5.0,Sheffield Utd,20,12,9,7,8,7,8,8,8,9,10,10,0.0
D,484,Lowe,4.5,4.5,Sheffield Utd,75,73,70,67,66,67,64,63,64,63,64,67,0.0
F,485,McBurnie,5.5,5.5,Sheffield Utd,27,68,70,65,65,64,64,63,64,64,64,61,0.0
F,486,Ndiaye,5.5,5.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,487,Norrington-Davies,4.0,4.0,Sheffield Utd,2,4,6,8,7,7,8,9,8,8,9,8,0.0
M,488,Norwood,5.0,5.0,Sheffield Utd,89,85,82,84,83,82,82,82,81,82,80,80,0.0
M,489,Osborn,5.0,5.0,Sheffield Utd,61,54,51,52,50,52,55,50,52,51,50,52,0.0
F,490,Osula,4.5,4.5,Sheffield Utd,56,30,25,22,22,23,22,22,22,22,22,23,0.09
G,491,Austin,4.0,4.0,Spurs,2,2,2,3,3,4,4,4,4,3,4,3,0.0
M,492,Bentancur,5.5,5.5,Spurs,0,0,0,0,0,0,0,0,0,8,22,42,0.0
M,493,Bissouma,5.0,5.0,Spurs,70,68,63,64,62,62,62,60,61,62,57,59,0.0
M,494,Bryan,5.0,5.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,495,Davies,4.5,4.5,Spurs,10,11,12,13,15,14,16,16,16,16,16,16,0.0
D,496,Dier,4.5,4.5,Spurs,17,10,11,13,13,14,15,16,16,17,16,16,0.0
D,497,E.Royal,4.5,4.5,Spurs,72,70,69,68,70,66,67,66,65,64,65,64,0.0
G,498,Forster,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,499,Højbjerg,5.5,5.5,Spurs,26,30,34,32,33,35,34,34,35,33,35,28,0.0
F,500,Kane,12.5,12.5,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,501,Kulusevski,7.0,7.0,Spurs,70,68,65,65,65,65,64,62,64,63,63,64,0.0
G,502,Lloris,5.0,5.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,503,Lo Celso,5.0,5.0,Spurs,34,35,38,39,37,36,38,37,37,37,37,32,0.0
M,504,Maddison,7.5,7.5,Spurs,87,84,81,80,81,78,79,78,78,76,76,75,0.05
M,505,Ndombele,4.5,4.5,Spurs,0,1,2,3,3,3,3,4,4,4,3,3,0.0
D,506,Pedro Porro,5.0,5.0,Spurs,20,21,22,23,21,25,23,23,25,25,24,25,0.0
D,507,Perišić,5.0,5.0,Spurs,23,25,28,28,29,31,31,31,29,29,30,31,0.0
D,508,Reguilón,4.5,4.5,Spurs,0,0,0,0,0,1,2,2,2,2,2,0,0.0
M,509,Richarlison,7.0,7.0,Spurs,83,79,76,74,73,73,72,72,71,72,72,71,0.14
D,510,Rodon,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,511,Romero,4.5,4.5,Spurs,72,88,85,84,85,83,83,80,80,79,79,79,0.0
D,512,Sánchez,4.5,4.5,Spurs,16,11,10,12,13,11,13,14,13,15,15,15,0.0
M,513,Sarr,4.5,4.5,Spurs,24,24,26,25,28,28,28,29,27,25,22,19,0.0
D,514,Sessegnon,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,515,Skipp,5.0,5.0,Spurs,45,45,43,44,43,42,40,44,44,41,36,30,0.0
M,516,Son,9.0,9.0,Spurs,85,83,83,81,82,79,79,78,81,79,79,80,0.0
D,517,Spence,4.0,4.0,Spurs,0,3,3,3,4,4,5,5,5,5,5,4,0.0
D,518,Tanganga,4.0,4.0,Spurs,0,0,0,1,0,0,0,1,1,1,1,2,0.0
D,519,Udogie,4.5,4.5,Spurs,79,76,73,72,70,72,68,70,69,69,69,69,0.19
G,520,Vicario,5.0,5.0,Spurs,93,93,93,92,92,91,91,91,91,92,91,92,0.0
G,521,Whiteman,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,522,N.Aguerd,4.5,4.5,West Ham,90,86,85,84,84,81,80,79,78,78,78,77,0.0
F,523,Antonio,6.0,6.0,West Ham,60,58,57,56,54,54,54,53,53,53,52,52,0.0
G,524,Areola,4.0,4.0,West Ham,84,83,82,81,78,79,78,78,76,75,77,79,0.01
M,525,Benrahma,6.0,6.0,West Ham,64,64,62,60,60,59,58,59,60,57,59,58,0.0
M,526,Bowen,7.0,7.0,West Ham,88,85,81,80,79,78,79,78,79,77,79,77,0.0
M,527,Cornet,5.5,5.5,West Ham,20,24,28,32,33,32,34,34,35,36,34,35,0.0
D,528,Coufal,4.5,4.5,West Ham,74,73,68,68,67,66,64,64,64,63,63,63,0.0
M,529,Coventry,4.5,4.5,West Ham,0,0,2,2,2,2,3,2,2,2,2,3,0.0
D,530,Cresswell,4.5,4.5,West Ham,24,27,29,30,30,30,31,33,31,32,35,33,0.0
M,531,Downes,5.0,5.0,West Ham,16,16,14,14,17,16,18,19,18,19,18,19,0.0
D,532,Emerson,4.5,4.5,West Ham,69,66,64,63,62,61,61,59,61,58,57,59,0.0
G,533,Fabianski,4.5,4.5,West Ham,11,12,13,14,16,16,17,17,19,20,18,16,0.0
M,534,P.Fornals,5.0,5.0,West Ham,30,34,38,39,39,44,43,42,41,42,43,43,0.0
F,535,Ings,6.0,6.0,West Ham,43,44,45,45,45,43,43,45,44,45,44,45,0.0
D,536,Johnson,4.5,4.5,West Ham,6,9,12,11,14,15,15,15,17,17,15,17,0.0
D,537,Kehrer,4.5,4.5,West Ham,26,26,30,31,30,31,34,33,33,35,34,33,0.0
F,538,Mubama,4.5,4.5,West Ham,2,4,5,7,7,8,9,10,9,8,9,9,0.14
M,539,L.Paquetá,6.0,6.0,West Ham,82,69,57,52,54,54,56,52,54,56,55,55,0.0
M,540,Rice,5.5,5.5,Arsenal,68,63,58,54,53,54,53,55,52,56,54,54,0.0
F,541,Scamacca,6.0,6.0,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,542,Souček,5.0,5.0,West Ham,71,68,64,67,64,65,63,65,63,65,65,63,0.0
M,543,Vlašić,4.5,4.5,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,544,Zouma,4.5,4.5,West Ham,87,83,80,78,77,76,75,77,74,76,75,75,0.0
D,545,Aït-Nouri,4.5,4.5,Wolves,15,18,18,19,19,21,22,22,19,20,20,21,0.0
G,546,Bentley,4.0,4.0,Wolves,1,2,3,4,3,4,4,3,4,3,4,4,0.0
D,547,Bolla,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,548,Bueno,4.5,4.5,Wolves,63,58,55,56,53,53,50,51,51,51,51,51,0.0
M,549,Chiquinho,4.5,4.5,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,550,Cundle,4.5,4.5,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,551,Dawson,4.5,4.5,Wolves,91,89,88,87,87,86,86,84,85,85,84,84,0.0
F,552,Fábio Silva,5.5,5.5,Wolves,14,11,12,13,14,15,16,16,18,18,16,16,0.0
D,553,Giles,4.5,4.5,Luton,0,77,75,73,71,70,70,70,71,70,69,70,0.0
M,554,Guedes,5.5,5.5,Wolves,35,34,36,35,36,36,36,36,37,37,37,36,0.0
M,555,Hodge,4.5,4.5,Wolves,9,11,12,13,14,15,16,16,17,18,18,19,0.0
D,556,Hoever,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,557,Hee Chan,5.5,5.5,Wolves,38,37,39,38,39,39,39,41,39,37,41,40,0.0
F,558,Raúl,5.5,5.5,Fulham,46,36,31,33,37,36,35,35,34,34,35,35,0.0
M,559,João Gomes,5.0,5.0,Wolves,65,63,62,62,63,61,61,60,59,59,59,60,0.0
D,560,J.Otto,4.5,4.5,Wolves,6,8,10,11,14,13,13,14,14,14,14,15,0.0
M,561,Jordão,4.5,4.5,Wolves,1,2,2,3,4,4,5,5,5,4,5,6,0.0
F,562,Kalajdžić,5.0,5.0,Wolves,34,31,30,32,31,31,32,31,32,34,33,32,0.0
D,563,Kilman,4.5,4.5,Wolves,90,86,84,84,81,82,81,80,81,81,81,80,0.0
G,564,King,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,565,Lemina,5.0,5.0,Wolves,77,73,70,70,67,67,67,68,66,67,65,65,0.0
M,566,Matheus N.,5.0,5.0,Wolves,83,79,78,76,75,75,74,72,74,72,73,71,0.0
M,567,Neto,5.5,5.5,Wolves,58,56,56,54,54,53,53,53,52,53,51,52,0.0
M,568,Podence,5.5,5.5,Wolves,31,31,32,32,32,33,34,34,33,33,34,34,0.0
G,569,José Sá,5.0,5.0,Wolves,94,93,92,91,91,91,91,91,91,92,91,91,0.0
M,570,Sarabia,5.0,5.0,Wolves,51,52,50,51,47,49,47,47,48,50,49,50,0.0
G,571,Šarkić,4.0,4.0,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,572,N.Semedo,4.5,4.5,Wolves,87,83,81,80,77,77,78,77,76,76,75,74,0.0
D,573,Toti,4.5,4.5,Wolves,13,18,23,23,26,25,26,27,28,26,29,29,0.0
M,574,Boubacar Traore,4.5,4.5,Wolves,15,18,19,22,25,25,23,26,29,24,27,25,0.0
D,575,Lockyer,4.5,4.5,Luton,0,87,82,78,78,79,78,77,74,75,76,75,0.0
D,576,Robinson,4.5,4.5,Sheffield Utd,46,43,42,48,46,46,46,47,45,46,46,45,0.0
D,577,Ogbonna,4.5,4.5,West Ham,11,14,12,15,15,17,19,17,20,20,19,22,0.0
M,578,Nelson,5.0,5.0,Arsenal,5,6,5,5,5,6,6,6,6,7,8,7,0.0
G,579,Lonergan,4.0,4.0,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,580,Karius,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,581,Dummett,4.0,4.0,Newcastle,1,3,5,5,5,6,6,5,4,5,5,5,0.0
M,582,Mpanzu,5.0,5.0,Luton,0,66,64,61,59,61,61,60,59,58,60,59,0.0
M,583,Solomon,5.5,5.5,Spurs,26,28,29,30,29,31,32,32,31,32,31,30,0.0
D,584,Pau,4.5,4.5,Aston Villa,86,86,84,83,83,83,81,82,81,82,83,82,0.0
D,585,J.Timber,5.0,5.0,Arsenal,30,43,62,56,55,54,56,57,55,57,58,57,0.0
M,586,Chong,5.0,5.0,Luton,0,48,48,49,49,47,48,48,45,46,45,47,0.0
M,587,Slimane,5.0,5.0,Sheffield Utd,61,61,69,67,65,65,63,66,65,66,65,63,0.0
D,588,Young,4.5,4.5,Everton,63,63,57,57,57,54,57,55,58,55,56,55,0.0
M,589,Ângelo,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,590,Cunha,5.5,5.5,Wolves,60,71,71,68,67,66,65,65,63,63,63,63,0.0
M,591,Willian,5.5,5.5,Fulham,80,76,75,73,73,75,73,74,73,71,73,73,0.0
D,592,Larouci,4.5,4.5,Sheffield Utd,10,6,6,6,7,8,8,8,7,9,9,9,0.0
F,593,T.Bénie,5.5,5.5,Sheffield Utd,73,61,55,51,46,46,47,48,46,46,47,48,0.0
F,594,Amdouni,5.5,5.5,Burnley,0,61,59,57,55,56,57,56,54,57,55,55,0.0
D,595,Kerkez,4.5,4.5,Bournemouth,84,82,80,78,77,77,77,76,75,77,76,75,0.0
G,596,Trafford,4.5,4.5,Burnley,0,57,62,67,72,68,71,68,67,69,68,66,0.0
G,597,Onana,5.0,5.0,Man Utd,94,93,92,91,90,90,91,90,89,89,89,89,0.18
D,598,Doherty,4.5,4.5,Wolves,14,18,22,22,23,24,24,25,25,25,26,25,0.0
M,599,Diaby,6.5,6.5,Aston Villa,75,73,72,72,71,70,70,68,70,70,69,67,0.0
M,600,Redmond,5.0,5.0,Burnley,0,27,26,20,18,22,21,20,22,21,21,21,0.0
M,601,Danjuma,5.5,5.5,Everton,40,46,44,46,47,46,44,44,43,45,43,43,0.0
D,602,Kaboré,4.0,4.0,Luton,0,83,82,79,80,77,76,76,76,74,73,74,0.31
M,603,Barnes,6.5,6.5,Newcastle,31,40,43,48,47,48,47,48,48,47,45,47,0.0
D,604,Aina,4.5,4.5,Nott'm Forest,74,69,65,67,66,64,60,60,60,60,60,60,0.0
M,605,Koleosho,5.0,5.0,Burnley,0,46,44,36,38,35,35,35,36,36,37,36,0.0
D,606,Igor,4.5,4.5,Brighton,23,18,19,21,22,23,23,23,24,23,23,22,0.0
G,607,Radu,4.5,4.5,Bournemouth,1,2,2,2,1,2,3,2,2,1,3,3,0.0
M,608,Bruun Larsen,5.0,5.0,Burnley,0,13,14,8,10,10,11,12,11,11,11,12,0.0
M,609,Maatsen,5.5,5.5,Chelsea,9,8,7,8,9,10,11,12,12,11,12,11,0.0
D,610,Bassey,4.5,4.5,Fulham,29,33,36,38,37,40,41,40,40,42,41,42,0.0
D,611,Disasi,5.0,5.0,Chelsea,48,43,38,41,39,41,44,41,40,41,41,45,0.0
M,613,Ugochukwu,4.5,4.5,Chelsea,4,5,7,7,8,8,9,10,10,10,9,10,0.0
G,614,Kaminski,4.5,4.5,Luton,0,90,89,89,89,89,89,85,87,86,86,86,0.0
M,615,Matheus França,5.0,5.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,616,Gvardiol,5.0,5.0,Man City,61,59,61,61,62,62,61,61,60,59,60,61,0.01
F,617,Højlund,7.0,7.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,618,Kellyman,4.5,4.5,Aston Villa,0,1,2,1,2,1,0,0,1,1,0,1,0.0
D,619,Greenwood,4.0,4.0,Bournemouth,0,0,1,2,2,2,3,2,2,2,2,2,0.0
M,620,Olakigbe,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,621,Hinshelwood,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,622,Dodgson,4.0,4.0,Burnley,0,0,1,2,1,1,2,2,2,1,2,2,0.0
F,623,Burstow,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,624,Dobbin,4.5,4.5,Everton,0,0,0,1,2,1,1,1,2,1,2,2,0.0
D,625,De Fougerolles,4.0,4.0,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,626,Quansah,4.0,4.0,Liverpool,0,0,1,1,2,2,2,1,2,1,2,2,0.0
M,627,Clark,4.5,4.5,Liverpool,0,0,0,1,0,1,1,1,1,1,1,2,0.0
M,628,Doak,4.5,4.5,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,629,McConnell,4.5,4.5,Liverpool,0,0,0,1,0,0,0,1,1,2,1,1,0.0
M,630,Barkley,5.0,5.0,Luton,0,58,58,56,55,55,54,54,54,55,55,54,0.0
F,631,Brown,5.0,5.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,632,Forson,4.5,4.5,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,633,Livramento,4.5,4.5,Newcastle,5,7,9,10,11,10,10,10,9,8,9,10,0.0
D,634,A.Murphy,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,635,Miley,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,636,G.Shelvey,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,637,Powell,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,638,Vini Souza,5.0,5.0,Sheffield Utd,80,78,76,75,75,73,71,71,72,71,71,71,0.0
D,639,Van de Ven,4.5,4.5,Spurs,82,79,81,77,77,78,75,76,76,74,76,75,0.0
F,640,Scarlett,4.5,4.5,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,641,Veliz,5.5,5.5,Spurs,7,8,10,10,9,10,11,11,11,12,10,10,0.0
M,642,Álvarez,5.0,5.0,West Ham,8,30,53,66,66,66,65,65,64,64,63,65,0.0
D,643,Aarons,4.5,4.5,Bournemouth,83,83,81,78,78,76,77,78,77,78,75,75,0.0
M,644,Scott,5.0,5.0,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,645,Y. Chermiti,5.0,5.0,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,646,Hein,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,647,Anang,4.0,4.0,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,648,Francis-Clarke,4.0,4.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,649,Cannon,4.5,4.5,Everton,0,0,2,2,2,2,2,2,2,3,2,3,0.0
M,650,Onyango,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,651,Stansfield,4.5,4.5,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,652,Dibley-Dias,4.5,4.5,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,653,Seriki,4.0,4.0,Sheffield Utd,1,0,0,0,0,0,0,0,1,0,1,0,0.0
F,654,Marsh,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,655,Brooks,4.5,4.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,656,Hackford,4.5,4.5,Sheffield Utd,7,0,0,0,0,0,0,0,0,0,0,0,0.0
M,657,Rak-Sakyi,4.5,4.5,Crystal Palace,15,19,20,22,23,24,25,27,25,26,27,26,0.0
F,658,Gordon,4.5,4.5,Crystal Palace,0,0,0,0,1,0,1,1,1,1,1,2,0.0
G,659,Bergström,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,10010,Taylor Harwood-Bellis,99.9,99.9,Man City,0,0,1,1,2,2,2,2,2,2,2,2,0.0
F,10011,Mason Greenwood,99.9,99.9,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,10015,Andy Moran,99.9,99.9,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,10019,Nathan Ferguson,99.9,99.9,Crystal Palace,6,8,10,10,11,11,11,12,12,12,13,13,0.0
M,10030,James Ward-Prowse,99.9,99.9,West Ham,78,75,76,73,74,74,73,72,74,72,72,73,0.0
M,10031,Roméo Lavia,99.9,99.9,Chelsea,0,6,11,18,21,19,19,20,21,21,20,23,0.0
D,10038,Jonny Evans,99.9,99.9,Man Utd,2,2,3,4,5,5,5,6,6,6,4,5,0.0
F,10061,Dusan Vlahovic,99.9,99.9,Chelsea,3,4,7,10,10,8,8,8,10,9,10,10,0.0
D,10065,Ashley Phillips,99.9,99.9,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,10067,Arthur Okonkwo,99.9,99.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,10070,Tyler Adams,99.9,99.9,Bournemouth,17,39,37,36,38,36,35,35,34,34,33,35,0.0
M,10075,Luke Harris,99.9,99.9,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,10078,Alex Scott,99.9,99.9,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,10080,Lewis Miley,99.9,99.9,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,10082,Wilfried Gnonto,99.9,99.9,Everton,0,3,7,10,12,11,12,11,11,13,10,11,0.0
F,10083,Chermiti,99.9,99.9,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,10084,Lucas Bergström,99.9,99.9,Chelsea,0,2,2,3,3,3,4,4,4,3,4,4,0.0
F,10085,Mason Burstow,99.9,99.9,Chelsea,0,2,3,3,2,3,3,3,3,3,3,2,0.0
M,10086,Gustavo Hamer,99.9,99.9,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,10087,Ben Greenwood,99.9,99.9,Bournemouth,3,4,5,6,6,6,6,7,6,6,6,6,0.0
F,10088,Wilson Odobert,99.9,99.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,10089,Jack Harrison,99.9,99.9,Everton,43,41,43,41,41,38,42,43,40,40,40,41,0.0
F,10090,Adama Traoré,99.9,99.9,Fulham,53,50,49,49,47,46,44,47,46,44,46,46,0.0
