Pos,fpl_id,Name,BV,SV,Team,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,Elite%
M,133,Gilmour,5.0,5.0,Brighton,49,43,43,45,42,45,44,43,44,43,44,42,0.0
M,134,Gross,6.4,6.4,Brighton,85,84,81,76,79,78,77,75,76,77,76,77,0.0
F,135,João Pedro,5.6,5.5,Brighton,64,60,56,54,54,56,53,53,55,54,56,52,0.32
D,136,Karbownik,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,137,Kozłowski,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,138,Lallana,4.9,4.9,Brighton,17,17,18,18,18,20,21,20,22,22,21,24,0.0
D,139,Lamptey,4.0,4.0,Brighton,7,10,16,15,17,18,20,20,20,19,19,19,0.0
M,140,March,6.6,6.6,Brighton,82,80,77,74,73,73,71,71,72,70,70,72,0.0
G,141,McGill,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,142,Milner,5.0,5.0,Brighton,64,60,56,55,55,53,54,52,53,51,53,53,0.0
M,143,Mitoma,6.6,6.6,Brighton,81,78,75,74,73,70,70,71,71,71,72,70,0.2
M,144,Moder,4.4,4.4,Brighton,8,11,10,14,14,14,14,16,14,15,17,15,0.0
G,145,Sanchez,4.5,4.5,Chelsea,94,93,93,92,92,91,90,91,91,91,90,90,0.0
M,146,Sarmiento,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,147,Scherpen,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,148,Steele,4.5,4.5,Brighton,93,90,88,86,81,78,76,69,68,71,67,66,0.02
F,149,Undav,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,150,Van Hecke,4.0,4.0,Brighton,7,10,11,12,13,13,15,14,14,16,15,14,0.0
D,151,Veltman,4.4,4.4,Brighton,20,21,21,23,23,24,23,26,26,27,25,25,0.0
G,152,Verbruggen,4.4,4.4,Brighton,2,6,7,9,14,17,19,26,27,24,28,29,0.0
D,153,Webster,4.4,4.4,Brighton,72,68,68,65,63,65,61,64,59,59,60,61,0.0
F,154,Welbeck,5.9,5.9,Brighton,50,47,44,44,43,43,41,42,42,42,39,41,0.0
F,155,Zeqiri,4.5,4.5,Brighton,1,2,3,2,3,4,5,4,5,5,5,6,0.0
M,156,Agyei,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,157,Al-Dakhil,4.0,4.0,Burnley,44,44,42,45,44,42,40,43,40,40,42,40,0.0
M,158,Bastien,4.9,4.9,Burnley,0,1,2,2,3,3,3,3,4,3,4,4,0.0
M,159,Benson,5.4,5.4,Burnley,24,32,26,29,27,27,26,25,23,26,24,26,0.0
D,160,Beyer,4.0,4.0,Burnley,90,86,85,82,80,80,78,78,79,80,79,80,0.16
M,161,Brownhill,4.9,4.9,Burnley,49,49,53,53,53,52,50,51,51,50,50,51,0.0
M,162,Churlinov,4.5,4.5,Burnley,7,9,4,6,8,8,9,8,8,8,7,7,0.0
M,163,Cork,4.9,4.9,Burnley,24,25,27,26,28,29,31,32,32,32,33,31,0.0
M,164,Costelloe,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,165,Cullen,5.0,5.0,Burnley,75,74,71,73,71,71,68,69,68,67,69,69,0.0
D,166,Egan-Riley,4.0,4.0,Burnley,1,2,4,4,5,5,6,7,7,7,6,7,0.0
D,167,Ekdal,4.0,4.0,Burnley,27,29,32,34,35,37,39,40,40,39,37,38,0.0
F,168,Foster,5.0,5.0,Burnley,54,43,40,38,38,39,39,39,37,36,40,36,0.0
G,169,Franchi,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,170,Gudmundsson,4.9,4.9,Burnley,18,18,17,18,19,18,17,18,18,17,16,15,0.0
D,171,McNally,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,172,Muric,4.5,4.5,Burnley,13,13,9,10,9,11,14,11,12,12,14,11,0.0
D,173,O'Shea,4.5,4.5,Burnley,79,79,74,74,73,73,72,70,70,72,73,72,0.0
F,174,Obafemi,5.0,5.0,Burnley,0,0,0,0,0,0,7,13,16,14,14,15,0.0
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,176,Roberts,4.5,4.5,Burnley,85,82,78,78,78,76,73,73,71,73,73,73,0.0
F,177,Rodriguez,5.4,5.4,Burnley,35,36,33,35,32,33,34,32,32,32,33,32,0.0
D,178,Taylor,4.0,4.0,Burnley,36,38,40,38,40,41,44,42,43,43,41,42,0.0
D,179,Thomas,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,180,Twine,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,181,Vigouroux,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,182,Vitinho,4.5,4.5,Burnley,42,42,43,43,42,43,44,43,46,44,44,46,0.0
F,183,Weghorst,5.5,5.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,184,Zaroury,4.9,4.9,Burnley,0,0,54,52,52,51,49,50,49,49,48,49,0.0
D,185,Ampadu,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,186,Andrey,4.4,4.4,Chelsea,2,3,4,4,2,1,1,2,0,1,2,1,0.0
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,188,Aubameyang,6.5,6.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,190,Baba,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,191,B.Badiashile,4.4,4.4,Chelsea,24,50,53,55,53,53,53,51,52,55,51,53,0.0
G,192,Bettinelli,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,193,Broja,5.0,5.0,Chelsea,0,0,0,3,11,19,26,24,26,24,25,25,0.0
D,194,Chalobah,4.4,4.4,Chelsea,6,11,17,15,14,14,15,14,14,15,15,15,0.0
D,195,Chilwell,5.7,5.6,Chelsea,80,77,75,74,74,73,74,72,71,70,71,71,0.91
M,196,Chukwuemeka,4.5,4.5,Chelsea,0,0,0,5,22,30,32,34,35,35,37,34,0.01
D,197,Colwill,4.5,4.5,Chelsea,73,65,62,60,61,60,61,62,60,60,61,59,0.06
D,198,Cucurella,5.0,5.0,Chelsea,15,14,13,14,13,14,12,14,15,15,14,14,0.0
M,199,Enzo,5.0,5.0,Chelsea,88,84,82,81,79,78,77,78,77,76,76,76,0.0
F,200,D.D.Fofana,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,201,W.Fofana,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,202,Gallagher,5.5,5.5,Chelsea,67,66,64,61,57,55,55,54,54,56,53,54,0.0
D,203,Gusto,4.0,4.0,Chelsea,74,61,45,32,28,29,30,29,26,30,29,30,0.01
D,204,Hall,4.5,4.5,Newcastle,4,6,8,9,8,9,10,10,10,11,9,10,0.0
M,205,Hudson-Odoi,4.9,4.9,Chelsea,17,21,24,23,22,24,25,22,23,24,25,24,0.0
D,206,James,5.4,5.4,Chelsea,3,14,36,59,66,66,64,64,65,63,63,61,0.27
F,207,Lukaku,6.9,6.9,Chelsea,4,9,11,13,10,12,12,12,15,14,14,13,0.0
M,208,Madueke,5.5,5.5,Chelsea,53,53,44,41,38,36,35,35,37,32,35,35,0.0
M,209,Mount,6.9,6.9,Man Utd,0,0,13,37,58,66,64,66,64,64,65,65,0.0
M,210,Mudryk,6.4,6.4,Chelsea,0,8,45,49,48,46,46,47,46,49,47,48,0.0
F,211,N.Jackson,7.1,7.1,Chelsea,85,81,78,76,72,70,67,68,68,69,67,67,0.33
F,212,Nkunku,7.4,7.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,213,Pulisic,5.5,5.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,214,M.Sarr,4.5,4.5,Chelsea,10,8,6,5,5,6,6,7,8,7,7,8,0.0
G,215,Slonina,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,216,Sterling,7.0,7.0,Chelsea,76,74,69,69,67,66,64,65,62,65,64,63,0.0
D,217,T.Silva,5.0,5.0,Chelsea,76,74,72,70,69,68,67,67,66,66,65,65,0.0
M,218,Ziyech,5.4,5.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,219,Ahamada,4.5,4.5,Crystal Palace,30,37,37,30,23,19,20,20,19,20,20,20,0.0
D,220,Andersen,4.5,4.5,Crystal Palace,88,83,82,81,79,80,78,80,80,80,80,80,0.0
M,221,J.Ayew,5.5,5.5,Crystal Palace,80,75,76,72,67,62,61,62,62,62,61,62,0.0
D,222,Clyne,4.5,4.5,Crystal Palace,16,20,21,21,22,21,22,22,21,23,23,23,0.0
M,223,C.Doucouré,5.0,5.0,Crystal Palace,89,88,86,84,82,78,78,77,77,76,77,75,0.0
M,224,Ebiowei,4.5,4.5,Crystal Palace,0,4,20,20,17,12,12,11,14,13,12,14,0.0
F,225,Edouard,5.5,5.5,Crystal Palace,66,66,65,65,62,62,62,61,60,61,61,60,0.0
M,226,Eze,6.4,6.4,Crystal Palace,86,78,72,73,67,66,67,68,68,63,67,66,0.04
G,227,Guaita,4.5,4.5,Crystal Palace,2,3,3,5,5,5,6,6,6,6,5,6,0.0
D,228,Guéhi,4.5,4.5,Crystal Palace,90,86,83,83,82,83,81,81,83,81,81,81,0.0
M,229,Hughes,5.0,5.0,Crystal Palace,0,0,0,15,29,45,43,42,42,44,44,45,0.0
G,230,Johnstone,4.5,4.5,Crystal Palace,93,92,92,90,90,90,89,89,88,89,90,88,0.1
M,231,Lerma,5.0,5.0,Crystal Palace,86,85,81,78,74,68,70,70,67,68,68,66,0.0
F,232,Mateta,4.9,4.9,Crystal Palace,35,35,34,32,30,27,26,29,29,28,28,28,0.0
G,233,Matthews,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,234,Mitchell,4.5,4.5,Crystal Palace,80,77,75,76,75,74,74,74,73,74,73,72,0.0
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,236,Olise,5.9,5.9,Crystal Palace,0,0,0,24,50,73,72,72,73,72,74,73,0.0
F,237,Plange,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,238,C.Richards,4.0,4.0,Crystal Palace,17,23,27,28,29,27,30,28,28,29,30,31,0.0
M,239,Riedewald,4.5,4.5,Crystal Palace,5,10,13,10,8,7,7,7,8,9,8,8,0.0
M,240,Schlupp,5.0,5.0,Crystal Palace,69,67,69,61,60,55,54,54,54,56,58,57,0.0
D,241,Tomkins,4.0,4.0,Crystal Palace,3,6,8,8,10,10,10,10,11,10,11,9,0.0
D,242,Ward,4.5,4.5,Crystal Palace,77,75,75,72,71,71,69,70,70,67,69,68,0.0
G,243,Whitworth,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,244,André Gomes,4.5,4.5,Everton,26,31,21,16,13,12,13,14,15,13,15,13,0.0
D,245,Branthwaite,4.0,4.0,Everton,0,1,1,2,2,3,3,3,4,4,5,4,0.0
F,246,Calvert-Lewin,5.9,5.9,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,247,Coleman,4.4,4.4,Everton,0,0,3,10,17,21,21,22,21,21,20,20,0.0
M,248,Dele,4.9,4.9,Everton,0,0,9,10,8,7,6,6,8,7,7,8,0.0
M,249,A.Doucoure,5.5,5.5,Everton,88,85,81,79,74,74,74,73,73,72,74,70,0.0
M,250,Garner,5.0,5.0,Everton,82,79,71,60,53,48,51,52,51,52,51,53,0.0
M,251,Gbamin,4.5,4.5,Everton,8,11,6,4,2,3,2,2,3,3,4,3,0.0
D,252,Godfrey,4.5,4.5,Everton,37,38,37,40,37,38,41,41,40,43,40,39,0.0
M,253,Gray,5.4,5.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,254,Gana,5.0,5.0,Everton,80,76,73,72,70,68,69,67,65,66,64,64,0.0
D,255,Holgate,4.0,4.0,Everton,17,20,20,19,18,17,17,20,21,18,19,21,0.0
M,256,Iwobi,5.5,5.5,Everton,0,0,14,41,66,73,74,73,75,73,73,74,0.0
D,257,Keane,4.5,4.5,Everton,67,63,64,58,60,58,59,57,55,56,58,58,0.0
F,258,Maupay,5.0,5.0,Everton,76,73,70,63,57,56,55,55,55,55,54,55,0.0
M,259,McNeil,5.4,5.4,Everton,0,0,39,65,75,75,72,73,72,73,72,73,0.0
D,260,Mykolenko,4.4,4.4,Everton,33,37,37,34,33,32,31,33,31,35,32,32,0.0
M,261,Onana,5.0,5.0,Everton,62,55,48,39,34,33,31,33,33,33,34,35,0.0
D,262,Patterson,4.5,4.5,Everton,81,78,73,71,69,66,65,63,64,65,64,64,0.0
G,263,Pickford,4.5,4.5,Everton,93,93,92,92,92,92,91,91,91,91,91,91,0.61
F,264,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.03
D,265,Tarkowski,4.5,4.5,Everton,92,88,89,87,86,86,85,84,86,84,84,83,0.01
G,266,J.Virginia,4.0,4.0,Everton,2,2,3,3,3,3,4,3,4,4,4,4,0.0
M,267,Andreas,5.5,5.5,Fulham,82,79,79,76,77,76,76,76,74,74,75,75,0.0
