,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,Total_Pts
121,620,Max Kilman,WOL,DEF,7.7,1.16,0.0,4.12,0.0,0.0,4.18,0.0,0.0,0.0,3.57,0.0,0.0,0.0,2.36,0.0,2.28,0.0,3.64,0.0,0.0,0.0,21.310000000000002
122,465,Joelinton,NEW,MID,8.0,4.19,0.0,0.0,0.0,3.77,0.0,3.35,0.0,4.2,0.0,0.0,0.0,3.51,0.0,4.07,0.0,0.0,0.0,0.0,2.97,0.0,26.060000000000002
123,454,Jamaal Lascelles,NEW,DEF,6.6,3.76,0.0,0.0,0.0,3.35,0.0,1.31,0.0,1.3,0.0,0.0,0.0,0.92,0.0,1.19,0.0,0.0,0.0,0.0,0.65,0.0,12.48
124,340,Joe Gomez,LIV,DEF,8.2,0.0,2.11,0.0,2.37,0.0,2.36,0.0,0.0,0.0,2.24,0.0,0.0,2.15,0.0,2.81,0.0,0.0,0.0,0.0,2.32,0.0,16.36
125,869,Rico Henry,BRE,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,168,Conor Gallagher,CHE,MID,7.8,0.0,2.86,0.0,2.63,0.0,0.0,2.7,0.0,2.73,0.0,0.0,0.0,0.0,2.37,0.0,2.73,0.0,2.5,0.0,0.0,0.0,18.520000000000003
127,1285,Brennan Johnson,TOT,MID,8.0,0.0,2.85,0.0,0.0,4.73,0.0,3.75,4.2,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,3.51,0.0,4.7,0.0,0.0,28.139999999999997
128,59,John McGinn,AVL,MID,7.7,0.0,2.89,0.0,2.26,0.0,2.4,0.0,0.0,0.0,2.38,0.0,2.96,0.0,0.0,2.28,0.0,0.0,2.59,0.0,0.0,0.0,17.759999999999998
129,237,Lucas Digne,AVL,DEF,7.6,0.0,3.46,0.0,1.75,0.0,2.07,0.0,0.0,0.0,2.11,0.0,3.67,0.0,0.0,1.8,0.0,0.0,3.24,0.0,0.0,0.0,18.1
130,209,Dominic Calvert-Lewin,EVE,FOR,7.9,4.1,0.0,0.0,0.0,3.69,0.0,4.02,0.0,3.74,0.0,0.0,0.0,3.51,0.0,0.0,2.81,0.0,3.88,0.0,0.0,0.0,25.749999999999996
131,588,Michail Antonio,WHU,FOR,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,1.33,0.0,0.0,1.99,0.0,0.0,0.0,2.05,0.0,0.0,0.0,2.62,8.25
132,1315,Ivan Perišić,TOT,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,175,Mateo Kovačić,MCI,MID,8.3,0.0,0.0,0.0,0.28,0.0,0.0,0.77,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,1.47,0.0,0.0,0.95,6.37
134,890,Mathias Jensen,BRE,MID,7.6,2.49,0.0,0.0,2.45,0.0,2.73,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,2.91,0.0,2.44,0.0,0.0,1.44,17.169999999999998
135,1905,Jurriën Timber,ARS,DEF,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,374,João Cancelo,MCI,DEF,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,160,Kurt Zouma,WHU,DEF,7.4,0.0,4.46,0.0,0.0,1.69,0.0,2.72,0.0,0.0,4.25,0.0,0.0,2.74,0.0,0.0,0.0,1.34,0.0,0.0,0.0,2.59,19.790000000000003
138,1440,Antony,MUN,MID,8.7,2.21,0.0,0.0,3.08,0.0,3.66,0.0,0.0,0.0,2.41,0.0,0.0,2.83,0.0,2.73,0.0,0.0,2.28,0.0,0.0,0.0,19.2
139,604,Aaron Cresswell,WHU,DEF,7.7,0.0,0.37,0.0,0.0,0.33,0.0,0.54,0.0,0.0,0.69,0.0,0.0,0.52,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.57,3.44
140,1326,Aaron Hickey,BRE,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,178,Joel Ward,CRY,DEF,7.5,0.0,3.92,0.0,4.4,0.0,2.45,0.0,0.0,1.36,0.0,2.75,0.0,0.0,0.0,0.0,2.62,0.0,2.78,0.0,0.0,0.0,20.28
142,538,Ben Davies,TOT,DEF,7.8,0.0,1.4,0.0,0.0,5.6,0.0,1.23,1.57,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,1.18,0.0,2.12,0.0,0.0,15.030000000000001
143,1545,Matheus Cunha,WOL,FOR,7.2,3.03,0.0,3.89,0.0,0.0,3.72,0.0,0.0,0.0,3.39,0.0,0.0,0.0,3.39,0.0,3.09,0.0,3.43,0.0,0.0,0.0,23.94
144,1437,Lucas Paquetá,WHU,MID,8.0,0.0,4.3,0.0,0.0,3.11,0.0,3.24,0.0,0.0,3.75,0.0,0.0,3.41,0.0,0.0,0.0,2.67,0.0,0.0,0.0,3.23,23.710000000000004
145,734,Saïd Benrahma,WHU,MID,7.9,0.0,1.41,0.0,0.0,1.26,0.0,1.33,0.0,0.0,1.55,0.0,0.0,1.33,0.0,0.0,0.0,1.06,0.0,0.0,0.0,1.3,9.24
146,430,Andreas Pereira,FUL,MID,7.9,0.0,2.9,0.0,3.59,0.0,0.0,3.52,0.0,2.69,0.0,0.0,0.0,3.25,0.0,3.21,0.0,0.0,0.0,2.82,0.0,0.0,21.98
147,715,Vladimír Coufal,WHU,DEF,7.4,0.0,5.08,0.0,0.0,2.12,0.0,2.99,0.0,0.0,4.39,0.0,0.0,3.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,2.78,22.03
148,1269,João Palhinha,FUL,MID,7.9,0.0,4.59,0.0,4.42,0.0,0.0,5.05,0.0,4.1,0.0,0.0,0.0,3.92,0.0,4.38,0.0,0.0,0.0,4.01,0.0,0.0,30.47
149,1069,Leon Bailey,AVL,MID,7.8,0.0,2.1,0.0,1.73,0.0,1.67,0.0,0.0,0.0,1.64,0.0,2.31,0.0,0.0,1.57,0.0,0.0,1.97,0.0,0.0,0.0,12.99
150,634,Willy Boly,FOR,DEF,6.8,1.24,0.0,0.0,0.63,0.0,0.48,0.0,0.36,0.0,0.0,0.0,0.0,0.51,0.0,0.33,0.0,0.0,0.5,0.0,0.0,0.0,4.05
151,1215,Alejandro Garnacho,MUN,MID,7.5,1.49,0.0,0.0,1.9,0.0,2.27,0.0,0.0,0.0,1.44,0.0,0.0,1.69,0.0,1.77,0.0,0.0,1.74,0.0,0.0,0.0,12.299999999999999
152,531,Pierre Højbjerg,TOT,MID,8.1,0.0,1.77,0.0,0.0,3.09,0.0,1.91,2.74,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,1.93,0.0,2.29,0.0,0.0,16.41
153,649,Abdoulaye Doucouré,EVE,MID,7.3,4.26,0.0,0.0,0.0,3.1,0.0,3.64,0.0,3.48,0.0,0.0,0.0,3.33,0.0,0.0,2.6,0.0,3.75,0.0,0.0,0.0,24.160000000000004
154,71,Jason Steele,BHA,GK,7.0,0.0,2.01,0.0,2.11,0.0,3.01,0.0,0.0,0.0,1.76,2.37,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,2.58,16.39
155,1910,Micky van de Ven,TOT,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,3381,Malo Gusto,CHE,DEF,6.8,0.0,1.6,0.0,0.6,0.0,0.0,0.87,0.0,1.12,0.0,0.0,0.0,0.0,0.9,0.0,0.89,0.0,0.99,0.0,0.0,0.0,6.970000000000001
157,1227,Philip Billing,BOU,MID,7.8,0.0,3.15,0.0,3.02,0.0,2.81,0.0,0.0,3.51,0.0,0.0,0.0,2.59,0.0,2.99,0.0,0.0,0.0,2.7,0.0,0.0,20.77
158,1689,Christopher Nkunku,CHE,FOR,9.4,0.0,0.0,0.0,0.65,0.0,0.0,1.42,0.0,4.63,0.0,0.0,0.0,0.0,4.63,0.0,4.55,0.0,4.58,0.0,0.0,0.0,20.46
159,222,Alex Iwobi,FUL,MID,7.8,0.0,2.62,0.0,3.16,0.0,0.0,3.15,0.0,2.52,0.0,0.0,0.0,2.82,0.0,2.79,0.0,0.0,0.0,2.53,0.0,0.0,19.59
160,1408,Matheus Nunes,MCI,MID,7.6,0.0,0.85,0.0,1.01,0.0,0.0,1.36,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.95,0.0,0.0,0.62,6.82
161,405,Harry Maguire,MUN,DEF,8.0,2.02,0.0,0.0,3.28,0.0,4.6,0.0,0.0,0.0,1.41,0.0,0.0,4.16,0.0,3.47,0.0,0.0,4.21,0.0,0.0,0.0,23.15
162,335,Youri Tielemans,AVL,MID,8.1,0.0,3.02,0.0,2.16,0.0,1.44,0.0,0.0,0.0,1.54,0.0,1.95,0.0,0.0,1.4,0.0,0.0,1.81,0.0,0.0,0.0,13.32
163,3384,Carlton Morris,LUT,FOR,7.1,3.44,0.0,3.11,0.0,0.0,0.0,2.84,0.0,3.66,0.0,0.0,0.0,3.12,0.0,3.43,0.0,0.0,3.45,0.0,0.0,0.0,23.05
164,3182,Mykhailo Mudryk,CHE,MID,8.2,0.0,2.37,0.0,2.0,0.0,0.0,2.18,0.0,2.41,0.0,0.0,0.0,0.0,1.78,0.0,1.87,0.0,1.91,0.0,0.0,0.0,14.52
165,1002,Ibrahima Konaté,LIV,DEF,9.0,0.0,5.12,0.0,5.36,0.0,5.29,0.0,0.0,0.0,3.76,0.0,0.0,2.66,0.0,4.37,0.0,0.0,0.0,0.0,3.13,0.0,29.69
166,1256,Jan Paul van Hecke,BHA,DEF,6.7,0.0,4.04,0.0,4.78,0.0,4.88,0.0,0.0,0.0,1.88,4.4,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,3.81,25.929999999999996
167,623,Raúl Jiménez,FUL,FOR,7.4,0.0,2.96,0.0,3.52,0.0,0.0,3.3,0.0,2.55,0.0,0.0,0.0,2.9,0.0,2.9,0.0,0.0,0.0,2.45,0.0,0.0,20.580000000000002
168,725,Danny Welbeck,BHA,FOR,7.5,0.0,0.51,0.0,1.04,0.0,1.46,0.0,0.0,0.0,1.68,1.88,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,2.19,11.149999999999999
169,154,Emerson Palmieri,WHU,DEF,7.1,0.0,4.83,0.0,0.0,1.72,0.0,2.65,0.0,0.0,4.1,0.0,0.0,2.76,0.0,0.0,0.0,1.34,0.0,0.0,0.0,2.52,19.919999999999998
170,653,Kenny Tete,FUL,DEF,7.4,0.0,0.34,0.0,0.89,0.0,0.0,0.94,0.0,0.61,0.0,0.0,0.0,1.04,0.0,0.94,0.0,0.0,0.0,0.66,0.0,0.0,5.42
171,622,Daniel Podence,WOL,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,311,Demarai Gray,EVE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1377,Rico Lewis,MCI,DEF,7.0,0.0,0.25,0.0,0.33,0.0,0.0,0.47,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.56,0.0,0.0,0.35,2.8300000000000005
174,115,Dwight McNeil,EVE,MID,7.9,3.33,0.0,0.0,0.0,3.39,0.0,3.64,0.0,3.29,0.0,0.0,0.0,3.28,0.0,0.0,2.63,0.0,3.39,0.0,0.0,0.0,22.950000000000003
175,542,Serge Aurier,FOR,DEF,7.0,0.76,0.0,0.0,0.7,0.0,0.74,0.0,0.74,0.0,0.0,0.0,0.0,0.94,0.0,0.53,0.0,0.0,0.74,0.0,0.0,0.0,5.15
176,144,Billy Gilmour,BHA,MID,6.8,0.0,2.48,0.0,2.71,0.0,2.25,0.0,0.0,0.0,1.44,2.31,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,2.73,15.57
177,1317,Nayef Aguerd,WHU,DEF,7.3,0.0,5.22,0.0,0.0,1.64,0.0,2.84,0.0,0.0,4.64,0.0,0.0,2.91,0.0,0.0,0.0,1.26,0.0,0.0,0.0,2.82,21.330000000000002
178,898,Nathan Collins,BRE,DEF,7.3,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,3.91,0.0,3.32,0.0,0.0,0.8,9.690000000000001
179,91,Joël Veltman,BHA,DEF,7.9,0.0,2.6,0.0,2.79,0.0,2.79,0.0,0.0,0.0,1.26,1.99,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.46,14.32
180,3178,Álex Moreno,AVL,DEF,7.9,0.0,0.86,0.0,1.02,0.0,1.38,0.0,0.0,0.0,1.34,0.0,2.07,0.0,0.0,1.14,0.0,0.0,1.84,0.0,0.0,0.0,9.65
181,266,Bobby Reid,FUL,MID,6.7,0.0,1.62,0.0,1.86,0.0,0.0,1.98,0.0,1.6,0.0,0.0,0.0,1.87,0.0,1.82,0.0,0.0,0.0,1.67,0.0,0.0,12.42
182,866,Emi Buendía,AVL,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,56,Jacob Ramsey,AVL,MID,8.0,0.0,1.29,0.0,1.25,0.0,1.02,0.0,0.0,0.0,1.08,0.0,1.58,0.0,0.0,1.07,0.0,0.0,1.34,0.0,0.0,0.0,8.63
184,1093,Aaron Ramsey,BUR,MID,6.7,1.28,0.0,1.27,0.0,0.0,0.81,0.0,0.0,1.06,0.0,0.0,0.0,0.95,0.0,0.98,0.0,0.0,0.86,0.0,0.0,0.0,7.21
185,148,Kepa Arrizabalaga,CHE,GK,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1113,Emerson,TOT,DEF,7.9,0.0,0.48,0.0,0.0,1.13,0.0,0.83,1.08,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.87,0.0,1.56,0.0,0.0,7.1
187,994,Ashley Young,EVE,DEF,7.2,2.36,0.0,0.0,0.0,1.54,0.0,1.76,0.0,2.17,0.0,0.0,0.0,1.26,0.0,0.0,0.96,0.0,2.25,0.0,0.0,0.0,12.3
188,66,Yves Bissouma,TOT,MID,7.3,0.0,2.85,0.0,0.0,5.1,0.0,3.8,4.54,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,3.94,0.0,4.79,0.0,0.0,29.64
189,1316,Pape Matar Sarr,TOT,MID,6.5,0.0,1.75,0.0,0.0,3.74,0.0,2.58,3.33,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,2.56,0.0,3.18,0.0,0.0,20.61
190,511,Danny Ings,WHU,FOR,8.1,0.0,1.57,0.0,0.0,1.38,0.0,1.48,0.0,0.0,1.42,0.0,0.0,1.12,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.0,8.71
191,386,Aymeric Laporte,MCI,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1168,Vitaliy Mykolenko,EVE,DEF,7.6,3.73,0.0,0.0,0.0,3.21,0.0,3.64,0.0,3.73,0.0,0.0,0.0,2.58,0.0,0.0,1.69,0.0,3.78,0.0,0.0,0.0,22.360000000000003
193,345,Neco Williams,FOR,DEF,6.8,0.32,0.0,0.0,0.35,0.0,0.44,0.0,0.48,0.0,0.0,0.0,0.0,0.58,0.0,0.38,0.0,0.0,0.5,0.0,0.0,0.0,3.05
194,608,Issa Diop,FUL,DEF,7.3,0.0,0.43,0.0,1.03,0.0,0.0,2.18,0.0,1.93,0.0,0.0,0.0,4.36,0.0,3.74,0.0,0.0,0.0,2.1,0.0,0.0,15.77
195,1001,Michael Olise,CRY,MID,7.9,0.0,3.79,0.0,4.63,0.0,3.81,0.0,0.0,2.82,0.0,3.79,0.0,0.0,0.0,0.0,3.66,0.0,3.57,0.0,0.0,0.0,26.07
196,713,Carlos Vinícius,FUL,FOR,6.9,0.0,1.26,0.0,1.43,0.0,0.0,1.19,0.0,0.92,0.0,0.0,0.0,1.17,0.0,1.11,0.0,0.0,0.0,1.06,0.0,0.0,8.14
197,427,Scott McTominay,MUN,MID,6.8,2.75,0.0,0.0,3.02,0.0,3.23,0.0,0.0,0.0,1.84,0.0,0.0,1.74,0.0,1.72,0.0,0.0,1.61,0.0,0.0,0.0,15.91
198,1230,Jefferson Lerma,CRY,MID,7.0,0.0,3.67,0.0,3.26,0.0,2.44,0.0,0.0,1.97,0.0,2.54,0.0,0.0,0.0,0.0,2.25,0.0,2.26,0.0,0.0,0.0,18.39
199,1897,Mark Flekken,BRE,GK,6.9,5.84,0.0,0.0,4.65,0.0,5.21,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,5.95,0.0,5.35,0.0,0.0,2.41,34.370000000000005
200,372,Joël Matip,LIV,DEF,8.0,0.0,0.72,0.0,1.06,0.0,0.89,0.0,0.0,0.0,0.93,0.0,0.0,0.89,0.0,1.17,0.0,0.0,0.0,0.0,0.96,0.0,6.62
201,192,Jordan Ayew,CRY,FOR,7.6,0.0,2.65,0.0,2.57,0.0,2.24,0.0,0.0,1.79,0.0,2.21,0.0,0.0,0.0,0.0,2.17,0.0,2.14,0.0,0.0,0.0,15.770000000000001
202,844,Anthony Elanga,FOR,MID,7.2,3.39,0.0,0.0,3.06,0.0,2.86,0.0,3.27,0.0,0.0,0.0,0.0,3.41,0.0,2.54,0.0,0.0,2.89,0.0,0.0,0.0,21.42
203,19,Kieran Tierney,ARS,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,879,Christian Nørgaard,BRE,MID,6.9,4.83,0.0,0.0,2.77,0.0,2.76,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,3.26,0.0,3.15,0.0,0.0,1.55,21.29
205,1744,Kudus Mohammed,WHU,MID,8.1,0.0,3.84,0.0,0.0,3.06,0.0,3.21,0.0,0.0,3.62,0.0,0.0,3.28,0.0,0.0,0.0,2.47,0.0,0.0,0.0,3.02,22.5
206,1255,Julio César Enciso,BHA,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,346,James Milner,BHA,MID,6.6,0.0,0.36,0.0,0.87,0.0,0.97,0.0,0.0,0.0,0.85,0.9,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.84,5.63
208,599,Tomáš Souček,WHU,MID,7.7,0.0,2.47,0.0,0.0,2.23,0.0,2.47,0.0,0.0,2.85,0.0,0.0,2.63,0.0,0.0,0.0,2.02,0.0,0.0,0.0,2.53,17.2
209,1117,Mathias Jørgensen,BRE,DEF,6.6,0.84,0.0,0.0,0.63,0.0,0.81,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.36,0.0,0.0,0.17,3.9
210,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.18,0.32999999999999996
211,84,Tariq Lamptey,BHA,DEF,7.4,0.0,0.95,0.0,1.33,0.0,1.71,0.0,0.0,0.0,0.93,1.42,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.01,8.39
212,1252,Matt Turner,FOR,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15
213,24,Willian,FUL,MID,7.7,0.0,3.41,0.0,4.43,0.0,0.0,4.32,0.0,3.16,0.0,0.0,0.0,3.8,0.0,3.77,0.0,0.0,0.0,3.33,0.0,0.0,26.22
214,263,Antonee Robinson,FUL,DEF,7.7,0.0,1.51,0.0,3.33,0.0,0.0,3.03,0.0,1.7,0.0,0.0,0.0,3.15,0.0,2.82,0.0,0.0,0.0,1.91,0.0,0.0,17.45
215,2391,Ansu Fati,BHA,MID,8.2,0.0,1.46,0.0,1.76,0.0,2.26,0.0,0.0,0.0,1.47,1.69,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,1.88,12.529999999999998
216,58,Marvelous Nakamba,LUT,MID,6.6,2.25,0.0,2.44,0.0,0.0,0.0,2.16,0.0,2.92,0.0,0.0,0.0,2.7,0.0,2.58,0.0,0.0,3.03,0.0,0.0,0.0,18.08
217,3364,Simon Adingra,BHA,MID,7.0,0.0,3.2,0.0,3.26,0.0,3.0,0.0,0.0,0.0,1.79,1.99,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,1.87,17.07
218,724,Rayan Aït Nouri,WOL,DEF,7.2,1.45,0.0,3.15,0.0,0.0,2.96,0.0,0.0,0.0,2.34,0.0,0.0,0.0,2.47,0.0,1.97,0.0,2.7,0.0,0.0,0.0,17.04
219,545,Eric Dier,TOT,DEF,8.0,0.0,1.0,0.0,0.0,4.99,0.0,2.4,3.91,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,2.17,0.0,4.03,0.0,0.0,22.560000000000002
220,624,Pedro Neto,WOL,MID,7.6,0.37,0.0,1.09,0.0,0.0,1.82,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.88,0.0,2.66,0.0,2.93,0.0,0.0,0.0,14.530000000000001
221,741,James Trafford,BUR,GK,6.6,6.25,0.0,4.87,0.0,0.0,3.59,0.0,0.0,5.41,0.0,0.0,0.0,3.33,0.0,3.04,0.0,0.0,3.34,0.0,0.0,0.0,29.830000000000002
222,1080,Romelu Lukaku,CHE,FOR,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1397,Marcos Senesi,BOU,DEF,6.9,0.0,2.95,0.0,3.46,0.0,1.55,0.0,0.0,4.34,0.0,0.0,0.0,2.83,0.0,2.88,0.0,0.0,0.0,1.28,0.0,0.0,19.290000000000003
224,1030,Kristoffer Ajer,BRE,DEF,6.6,4.52,0.0,0.0,1.97,0.0,3.17,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,3.27,0.0,2.57,0.0,0.0,0.77,19.029999999999998
225,853,Valentino Livramento,NEW,DEF,8.3,3.5,0.0,0.0,0.0,3.54,0.0,2.55,0.0,4.13,0.0,0.0,0.0,3.73,0.0,4.3,0.0,0.0,0.0,0.0,2.15,0.0,23.9
226,458,Sean Longstaff,NEW,MID,7.2,2.39,0.0,0.0,0.0,2.43,0.0,2.32,0.0,2.72,0.0,0.0,0.0,2.46,0.0,2.84,0.0,0.0,0.0,0.0,2.17,0.0,17.33
227,429,Victor Lindelöf,MUN,DEF,7.9,2.05,0.0,0.0,2.98,0.0,4.15,0.0,0.0,0.0,1.55,0.0,0.0,3.93,0.0,3.13,0.0,0.0,4.03,0.0,0.0,0.0,21.82
228,410,Anthony Martial,MUN,FOR,7.9,0.85,0.0,0.0,1.18,0.0,1.52,0.0,0.0,0.0,0.85,0.0,0.0,1.14,0.0,1.11,0.0,0.0,1.17,0.0,0.0,0.0,7.819999999999999
229,77,Adam Webster,BHA,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.53,0.72,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.11,3.7
230,706,Nélson Semedo,WOL,DEF,7.5,1.17,0.0,2.94,0.0,0.0,3.07,0.0,0.0,0.0,2.74,0.0,0.0,0.0,2.27,0.0,1.86,0.0,2.94,0.0,0.0,0.0,16.99
231,716,Thomas Partey,ARS,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1171,Nathan Patterson,EVE,DEF,7.2,1.03,0.0,0.0,0.0,0.99,0.0,1.06,0.0,1.17,0.0,0.0,0.0,0.75,0.0,0.0,0.62,0.0,1.16,0.0,0.0,0.0,6.78
233,1037,Jadon Sancho,MUN,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,802,Jean-Philippe Mateta,CRY,FOR,6.7,0.0,1.15,0.0,1.2,0.0,1.0,0.0,0.0,0.84,0.0,1.09,0.0,0.0,0.0,0.0,1.01,0.0,1.06,0.0,0.0,0.0,7.35
235,3377,Jordan Beyer,BUR,DEF,6.6,6.17,0.0,3.33,0.0,0.0,1.55,0.0,0.0,4.56,0.0,0.0,0.0,2.41,0.0,2.34,0.0,0.0,2.08,0.0,0.0,0.0,22.439999999999998
236,1109,Takehiro Tomiyasu,ARS,DEF,7.5,2.66,0.0,3.16,0.0,0.0,2.29,0.0,0.0,0.0,2.64,0.0,0.0,1.79,0.0,0.0,0.0,3.75,0.0,2.87,0.0,0.0,19.16
237,733,Craig Dawson,WOL,DEF,7.3,0.86,0.0,3.9,0.0,0.0,4.03,0.0,0.0,0.0,3.3,0.0,0.0,0.0,2.29,0.0,2.09,0.0,3.59,0.0,0.0,0.0,20.06
238,1333,Cheick Doucouré,CRY,MID,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1199,Christian Eriksen,MUN,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.61,0.0,0.0,0.96,0.0,1.17,0.0,0.0,1.04,0.0,0.0,0.0,4.07
240,456,Matt Ritchie,NEW,DEF,6.5,1.41,0.0,0.0,0.0,1.5,0.0,1.03,0.0,1.44,0.0,0.0,0.0,1.22,0.0,1.37,0.0,0.0,0.0,0.0,0.7,0.0,8.67
