Pos,fpl_id,Name,BV,SV,Team,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,30_xMins,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,Elite%
D,45,Hause,3.9,3.9,Aston Villa,4,0,2,3,1,0,1,0,0,0,0,0,0.0
M,46,Iroegbunam,4.4,4.4,Aston Villa,4,5,6,5,7,7,8,8,9,9,6,5,0.0
M,47,Kamara,5.0,5.0,Aston Villa,74,73,71,69,67,67,63,63,62,62,66,67,0.0
D,48,Konsa,4.6,4.5,Aston Villa,0,0,0,23,56,82,82,83,81,82,81,81,0.21
G,49,Martinez,5.2,5.2,Aston Villa,94,92,90,91,91,90,90,90,90,89,91,90,0.04
M,50,McGinn,5.5,5.5,Aston Villa,86,84,82,82,82,81,81,80,78,77,82,82,0.0
D,51,Mings,4.1,4.1,Aston Villa,0,0,0,0,0,0,0,11,18,46,70,73,0.0
M,52,Nakamba,4.4,4.4,Luton,0,0,0,0,4,17,59,79,61,61,59,59,0.0
G,53,Olsen,3.9,3.9,Aston Villa,0,3,5,4,4,5,5,4,4,5,4,5,0.0
M,54,Philogene,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,55,J.Ramsey,5.9,5.9,Aston Villa,50,51,52,52,53,52,53,53,56,54,52,51,0.0
M,56,Sanson,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,57,Sinisalo,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,58,Tielemans,5.6,5.6,Aston Villa,57,60,59,62,61,61,61,63,62,63,58,59,0.0
M,59,Bertrand Traoré,5.0,5.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,60,Watkins,8.8,8.6,Aston Villa,91,89,88,86,86,85,84,85,84,84,84,83,0.97
F,61,Wesley,5.0,5.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,62,Anthony,4.9,4.9,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,63,Billing,5.2,5.2,Bournemouth,0,0,0,27,25,24,22,23,24,23,24,26,0.0
M,64,Brooks,4.7,4.7,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,65,Christie,5.0,5.0,Bournemouth,84,81,78,72,71,68,67,64,66,66,67,69,0.0
M,66,L.Cook,5.0,5.0,Bournemouth,84,82,81,73,68,66,65,64,65,64,64,64,0.0
M,67,Siriki,4.5,4.5,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,68,Fredericks,4.3,4.3,Bournemouth,0,0,3,3,4,3,3,3,4,4,4,4,0.0
D,69,Hill,4.0,4.0,Bournemouth,0,0,0,0,0,1,6,7,6,7,7,7,0.0
D,70,Kelly,4.5,4.5,Bournemouth,76,72,70,70,70,70,71,70,68,67,69,68,0.0
M,71,Kilkenny,4.3,4.3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,72,Kluivert,4.6,4.6,Bournemouth,65,66,65,55,54,51,53,56,53,53,52,51,0.0
M,73,Lowe,4.9,4.9,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,74,Marcondes,4.3,4.3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,75,Mepham,4.3,4.3,Bournemouth,13,19,19,17,19,18,17,17,18,18,18,18,0.0
F,76,Moore,4.6,4.6,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,77,Neto,4.6,4.6,Bournemouth,94,94,93,92,92,91,91,91,90,90,90,90,0.06
M,78,O.Dango,4.7,4.7,Bournemouth,22,28,28,25,22,23,24,23,24,25,24,23,0.0
M,79,Pearson,4.5,4.5,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,80,Randolph,4.0,4.0,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,81,Rothwell,4.8,4.8,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,82,Semenyo,4.5,4.5,Bournemouth,68,68,65,65,63,64,62,62,63,62,62,63,0.0
D,83,Senesi,4.5,4.5,Bournemouth,87,85,82,82,82,81,79,78,76,76,75,79,0.01
D,84,Smith,4.4,4.4,Bournemouth,83,79,71,62,57,54,54,52,55,51,54,53,0.0
F,85,Solanke,7.0,6.7,Bournemouth,91,87,85,83,83,82,82,81,81,82,82,83,0.79
M,86,Tavernier,5.4,5.4,Bournemouth,74,72,71,71,70,68,69,69,68,68,67,68,0.0
M,87,Hamed Traorè,4.7,4.7,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,88,Travers,4.0,4.0,Bournemouth,0,1,2,3,3,4,4,3,4,5,4,5,0.0
D,89,Zabarnyi,4.4,4.4,Bournemouth,90,86,85,82,80,81,79,80,80,79,80,78,0.0
D,90,Ajer,4.4,4.4,Brentford,21,16,14,13,13,14,13,14,13,13,15,16,0.0
G,91,Balcombe,3.9,3.9,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,92,Baptiste,4.3,4.3,Brentford,12,10,13,15,15,17,15,15,15,15,13,13,0.0
D,93,Bech,4.0,4.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,94,Bidstrup,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,95,Canós,5.0,5.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,96,Collins,4.5,4.5,Brentford,63,63,61,63,63,62,61,58,61,61,58,59,0.0
G,97,Cox,4.0,4.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,98,Damsgaard,4.8,4.8,Brentford,31,26,28,30,29,30,29,29,30,26,26,28,0.0
M,99,Dasilva,4.7,4.7,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,100,Dervişoğlu,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,101,Flekken,4.5,4.5,Brentford,94,93,92,92,91,91,90,90,90,89,91,90,0.08
D,102,Goode,3.9,3.9,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,103,Henry,4.3,4.3,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,104,Hickey,4.4,4.4,Brentford,0,30,57,76,78,77,76,77,76,74,77,76,0.0
M,105,Janelt,5.3,5.3,Brentford,83,80,77,77,75,73,73,74,74,74,73,74,0.0
M,106,Jensen,5.4,5.4,Brentford,70,70,68,67,65,65,64,63,61,63,62,60,0.0
M,107,Lewis-Potter,4.7,4.7,Brentford,54,41,37,33,31,28,28,27,27,27,27,30,0.0
M,108,Mbeumo,6.8,6.8,Brentford,0,0,0,0,21,46,71,70,71,70,71,70,0.01
D,109,Mee,4.8,4.8,Brentford,88,86,83,80,79,81,82,81,80,78,79,79,0.0
M,110,Nørgaard,5.3,5.3,Brentford,90,82,68,63,63,62,65,65,68,71,76,79,0.0
M,111,Onyeka,4.9,4.9,Brentford,0,13,18,18,20,20,20,21,20,19,19,16,0.0
D,112,Pinnock,4.6,4.6,Brentford,88,86,84,81,80,80,79,79,78,79,78,80,0.02
G,113,Raya,4.9,4.9,Arsenal,93,92,91,91,0,89,88,88,88,87,88,88,0.14
D,114,Roerslev,4.4,4.4,Brentford,49,34,24,19,20,19,18,19,20,20,18,18,0.0
M,115,Schade,5.2,5.2,Brentford,0,7,17,21,18,14,9,9,9,10,9,13,0.0
G,116,Strakosha,3.9,3.9,Brentford,1,2,3,3,3,4,5,5,5,6,4,4,0.03
F,117,Toney,8.1,8.1,Brentford,91,87,85,84,81,80,80,79,79,80,80,80,0.0
M,118,Trevitt,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,119,Wissa,5.6,5.6,Brentford,0,64,61,59,53,44,36,37,38,37,37,42,0.0
M,120,Yarmoliuk,4.3,4.3,Brentford,13,10,15,16,17,15,17,17,16,16,16,15,0.0
D,121,Zanka,4.3,4.3,Brentford,8,11,12,15,16,13,15,17,18,18,19,16,0.0
M,122,Adingra,5.0,5.0,Brighton,0,70,67,64,61,61,61,60,62,59,59,60,0.0
M,123,Alzate,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,124,Ayari,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,125,Buonanotte,4.7,4.7,Brighton,68,46,41,39,33,33,34,33,31,35,33,32,0.0
M,126,Caicedo,4.5,4.5,Chelsea,84,82,0,77,76,76,75,73,72,70,71,75,0.0
F,127,Connolly,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,128,Dahoud,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,129,Dunk,5.0,5.0,Brighton,88,87,85,84,83,83,82,81,81,81,81,81,0.0
M,130,Enciso,5.0,5.0,Brighton,0,0,8,15,21,20,20,18,19,20,20,20,0.0
D,131,Estupiñan,5.1,5.1,Brighton,72,67,64,66,62,62,60,61,62,59,61,60,0.39
F,132,Ferguson,5.8,5.8,Brighton,60,47,45,40,35,30,29,31,29,31,30,33,0.0
M,133,Gilmour,4.9,4.9,Brighton,80,74,70,71,68,67,67,66,66,65,66,66,0.0
M,134,Gross,6.4,6.4,Brighton,87,86,84,83,82,81,81,81,80,80,80,80,0.07
F,135,João Pedro,5.4,5.4,Brighton,0,0,0,16,37,54,56,53,53,55,54,51,0.01
D,136,Karbownik,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,137,Kozłowski,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,138,Lallana,4.9,4.9,Brighton,24,11,9,7,5,5,5,5,6,6,5,6,0.0
D,139,Lamptey,3.9,3.9,Brighton,51,49,42,38,35,36,36,35,35,38,36,37,0.01
M,140,March,6.1,6.1,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,141,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,142,Milner,4.8,4.8,Brighton,0,0,15,28,44,44,44,43,43,45,43,43,0.0
M,143,Mitoma,6.4,6.4,Brighton,51,71,76,73,70,70,70,71,70,67,69,66,0.0
M,144,Moder,4.4,4.4,Brighton,15,11,11,8,7,7,7,7,7,8,7,8,0.0
G,145,Sanchez,4.5,4.5,Chelsea,0,23,0,86,84,84,84,82,83,82,82,82,0.01
M,146,Sarmiento,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,147,Scherpen,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,148,Steele,4.2,4.2,Brighton,35,47,44,46,49,45,47,47,47,46,47,48,0.0
F,149,Undav,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,150,Van Hecke,4.0,4.0,Brighton,83,80,78,76,75,75,75,73,74,73,73,73,0.02
D,151,Veltman,4.3,4.3,Brighton,0,7,14,22,24,22,26,24,23,25,26,25,0.0
G,152,Verbruggen,4.4,4.4,Brighton,60,48,51,49,46,50,48,47,47,49,48,47,0.0
D,153,Webster,4.2,4.2,Brighton,20,22,22,21,20,22,20,22,23,23,24,24,0.0
F,154,Welbeck,5.7,5.7,Brighton,66,53,51,47,43,38,37,39,40,39,38,36,0.0
F,155,Zeqiri,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,156,Agyei,4.2,4.2,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,157,Al-Dakhil,3.8,3.8,Burnley,26,12,13,14,15,14,18,19,17,18,17,17,0.0
M,158,Bastien,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,159,Benson,5.2,5.2,Burnley,0,1,2,3,3,3,6,4,4,5,5,4,0.0
D,160,Beyer,4.0,4.0,Burnley,0,24,52,79,79,79,77,75,77,76,76,78,0.0
M,161,Brownhill,4.7,4.7,Burnley,86,83,84,82,82,79,78,79,79,79,78,78,0.0
M,162,Churlinov,4.4,4.4,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,163,Cork,4.8,4.8,Burnley,0,1,2,2,2,3,3,4,3,4,4,4,0.0
M,164,Costelloe,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,165,Cullen,5.0,5.0,Burnley,15,20,21,26,22,25,29,27,25,27,27,27,0.0
D,166,Egan-Riley,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,167,Ekdal,3.9,3.9,Burnley,20,19,15,9,9,10,12,12,10,11,11,12,0.0
F,168,Foster,4.7,4.7,Burnley,74,73,72,72,73,71,75,69,71,72,70,69,0.0
G,169,Franchi,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,170,Gudmundsson,4.8,4.8,Burnley,44,44,46,46,45,44,47,42,43,42,43,42,0.0
D,171,McNally,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,172,Muric,4.3,4.3,Burnley,2,2,3,4,4,4,4,5,6,5,5,4,0.0
D,173,O'Shea,4.4,4.4,Burnley,87,78,65,59,59,58,56,59,58,59,59,57,0.0
F,174,Obafemi,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,176,Roberts,4.3,4.3,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,177,Rodriguez,5.3,5.3,Burnley,14,15,15,16,16,16,31,18,19,19,19,19,0.0
D,178,Taylor,4.0,4.0,Burnley,60,83,82,80,77,77,75,74,75,74,76,76,0.41
D,179,Thomas,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,180,Twine,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,181,Vigouroux,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,182,Vitinho,4.4,4.4,Burnley,80,76,73,72,71,72,68,67,69,70,68,70,0.0
F,183,Weghorst,5.5,5.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,184,Zaroury,4.6,4.6,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,185,Ampadu,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,186,Andrey,4.2,4.2,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,188,Aubameyang,6.5,6.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,190,Baba,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,191,B.Badiashile,4.4,4.4,Chelsea,6,15,0,26,17,14,14,14,12,13,12,13,0.0
G,192,Bettinelli,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,193,Broja,4.9,4.9,Fulham,69,65,65,64,63,63,56,54,51,43,44,44,0.0
D,194,Chalobah,4.3,4.3,Chelsea,15,16,0,16,12,11,8,8,7,5,4,3,0.0
D,195,Chilwell,5.4,5.4,Chelsea,76,68,0,53,50,47,43,45,43,42,41,44,0.01
M,196,Chukwuemeka,4.2,4.2,Chelsea,8,11,0,11,10,11,11,12,13,13,12,11,0.01
D,197,Colwill,4.7,4.7,Chelsea,22,42,0,72,68,65,66,65,63,64,62,61,0.05
D,198,Cucurella,4.8,4.8,Chelsea,0,0,0,0,10,16,26,25,24,20,17,16,0.0
M,199,Enzo,4.8,4.8,Chelsea,78,75,0,71,70,69,68,68,67,66,68,70,0.0
F,200,D.D.Fofana,5.0,5.0,Burnley,70,65,56,50,50,50,0,49,48,48,49,50,0.0
D,201,W.Fofana,4.4,4.4,Chelsea,0,0,0,21,56,72,74,72,72,73,72,71,0.0
M,202,Gallagher,5.4,5.4,Chelsea,54,55,0,53,55,54,55,53,54,54,53,54,0.0
D,203,Gusto,4.2,4.2,Chelsea,84,78,0,72,65,63,61,55,52,41,32,31,0.1
D,204,Hall,4.3,4.3,Newcastle,20,24,18,11,0,7,6,8,8,8,8,6,0.0
M,205,Hudson-Odoi,4.7,4.7,Nott'm Forest,45,39,39,36,38,38,37,36,37,35,37,36,0.0
D,206,James,5.3,5.3,Chelsea,0,0,0,0,0,0,0,8,17,38,59,59,0.0
F,207,Lukaku,6.8,6.8,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,208,Madueke,5.3,5.3,Chelsea,31,30,0,31,33,32,34,34,34,34,32,31,0.0
M,209,Mount,6.8,6.8,Man Utd,0,0,0,0,0,0,11,18,26,37,37,36,0.0
M,210,Mudryk,6.3,6.3,Chelsea,25,27,0,27,29,28,28,28,31,29,31,29,0.0
F,211,N.Jackson,6.8,6.8,Chelsea,68,67,0,60,60,57,59,58,57,55,55,59,0.0
F,212,Nkunku,7.4,7.4,Chelsea,60,63,0,69,68,66,67,69,69,68,69,68,0.0
M,213,Pulisic,5.5,5.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,214,M.Sarr,4.3,4.3,Chelsea,22,15,0,5,3,3,2,2,2,1,0,0,0.0
G,215,Slonina,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,216,Sterling,7.0,7.0,Chelsea,50,49,0,48,47,50,47,48,49,49,49,47,0.01
D,217,T.Silva,5.0,5.0,Chelsea,90,86,0,74,65,61,61,60,59,60,60,59,0.0
M,218,Ziyech,5.4,5.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,219,Ahamada,4.3,4.3,Crystal Palace,6,9,9,8,8,7,5,6,6,5,4,3,0.0
D,220,Andersen,4.8,4.8,Crystal Palace,92,89,86,85,84,83,84,82,82,83,83,84,0.0
M,221,J.Ayew,5.4,5.4,Crystal Palace,86,82,81,80,78,77,76,74,74,70,62,61,0.0
D,222,Clyne,4.4,4.4,Crystal Palace,14,8,9,7,6,6,7,7,7,6,7,7,0.0
M,223,C.Doucouré,4.9,4.9,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,224,Ebiowei,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,225,Edouard,5.4,5.4,Crystal Palace,60,61,58,54,52,53,51,54,53,48,43,39,0.0
M,226,Eze,6.0,6.0,Crystal Palace,0,0,18,46,71,76,75,76,75,75,76,74,0.13
G,227,Guaita,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,228,Guéhi,4.4,4.4,Crystal Palace,0,4,23,53,80,83,81,79,80,82,81,81,0.09
M,229,Hughes,4.9,4.9,Crystal Palace,61,59,55,45,42,41,40,39,42,39,38,36,0.0
G,230,Johnstone,4.5,4.5,Crystal Palace,2,3,4,4,5,5,6,6,5,6,6,5,0.0
M,231,Lerma,4.7,4.7,Crystal Palace,88,85,83,82,79,79,78,77,78,77,77,78,0.0
F,232,Mateta,4.9,4.9,Crystal Palace,87,84,82,82,79,77,78,77,77,74,72,70,0.0
G,233,Matthews,3.9,3.9,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,234,Mitchell,4.6,4.6,Crystal Palace,80,76,72,72,71,67,68,69,67,67,65,65,0.0
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,236,Olise,5.9,5.9,Crystal Palace,0,0,0,0,0,0,0,0,0,20,52,73,0.01
F,237,Plange,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,238,C.Richards,3.9,3.9,Crystal Palace,90,85,77,65,55,55,55,52,55,54,53,52,0.0
M,239,Riedewald,4.3,4.3,Crystal Palace,7,9,7,6,5,4,5,6,5,6,5,5,0.0
M,240,Schlupp,4.9,4.9,Crystal Palace,67,65,65,61,58,58,56,55,56,54,48,46,0.0
D,241,Tomkins,4.0,4.0,Crystal Palace,41,38,29,17,7,7,8,9,8,8,8,10,0.0
D,242,Ward,4.5,4.5,Crystal Palace,28,28,30,28,28,30,30,29,30,30,32,30,0.0
G,243,Whitworth,3.9,3.9,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,244,André Gomes,4.4,4.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,245,Branthwaite,4.1,4.1,Everton,86,81,80,82,80,76,76,76,73,74,74,78,0.04
F,246,Calvert-Lewin,5.8,5.8,Everton,78,73,72,70,68,67,69,66,68,69,67,68,0.0
D,247,Coleman,4.4,4.4,Everton,25,22,19,20,20,21,20,19,21,20,20,19,0.0
M,248,Dele,4.8,4.8,Everton,0,0,0,0,0,0,2,4,5,9,8,8,0.0
M,249,A.Doucoure,5.5,5.5,Everton,0,25,43,71,81,79,79,78,77,77,78,77,0.0
M,250,Garner,4.9,4.9,Everton,90,83,80,74,71,72,72,72,71,71,71,71,0.0
M,251,Gbamin,4.4,4.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,252,Godfrey,4.3,4.3,Everton,22,23,23,22,24,25,26,28,27,27,27,27,0.0
M,253,Gray,5.3,5.3,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,254,Gana,4.8,4.8,Everton,79,68,60,50,50,49,51,49,48,47,48,50,0.0
D,255,Holgate,4.0,4.0,Sheffield Utd,52,50,47,47,42,43,43,43,45,44,44,42,0.0
M,256,Iwobi,5.3,5.3,Fulham,0,72,72,70,69,67,66,68,68,65,67,67,0.0
D,257,Keane,4.3,4.3,Everton,17,19,21,19,19,24,25,24,26,25,26,23,0.0
F,258,Maupay,4.9,4.9,Brentford,64,32,30,29,25,21,16,15,14,15,14,0,0.0
M,259,McNeil,5.4,5.4,Everton,91,87,86,83,82,82,82,80,80,81,81,80,0.0
D,260,Mykolenko,4.6,4.6,Everton,85,81,80,78,78,77,77,77,76,77,75,76,0.0
M,261,Onana,4.7,4.7,Everton,58,82,77,73,70,69,68,69,70,69,70,68,0.0
D,262,Patterson,4.4,4.4,Everton,21,21,21,21,21,22,21,21,24,24,23,23,0.0
G,263,Pickford,4.5,4.5,Everton,94,92,92,91,91,90,90,90,90,91,91,91,0.01
F,264,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,265,Tarkowski,4.6,4.6,Everton,91,89,89,88,87,86,85,84,85,86,86,85,0.0
G,266,J.Virginia,3.9,3.9,Everton,1,3,3,4,4,4,4,4,4,4,4,4,0.0
M,267,Andreas,5.3,5.3,Fulham,80,73,70,65,64,65,65,64,64,65,62,63,0.02
