Pos,fpl_id,Name,BV,SV,Team,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,Elite%
D,139,Lamptey,3.9,3.9,Brighton,11,18,18,19,18,20,20,21,22,20,21,20,0.0
M,140,March,6.6,6.6,Brighton,80,80,78,78,75,75,73,71,71,71,71,70,0.0
G,141,McGill,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,142,Milner,5.0,5.0,Brighton,67,60,59,58,57,56,56,55,55,55,53,53,0.0
M,143,Mitoma,6.6,6.6,Brighton,86,82,78,77,77,75,73,72,70,72,71,72,0.19
M,144,Moder,4.4,4.4,Brighton,8,10,12,13,13,12,13,15,13,15,15,16,0.0
G,145,Sanchez,4.5,4.5,Chelsea,93,93,92,91,91,91,91,92,91,92,91,91,0.01
M,146,Sarmiento,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,147,Scherpen,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,148,Steele,4.5,4.5,Brighton,48,47,47,47,49,45,48,47,49,48,48,45,0.02
F,149,Undav,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,150,Van Hecke,4.0,4.0,Brighton,7,8,12,11,14,14,13,16,16,18,17,16,0.0
D,151,Veltman,4.4,4.4,Brighton,19,20,22,25,25,26,26,26,28,27,27,30,0.0
G,152,Verbruggen,4.4,4.4,Brighton,47,48,47,48,46,50,46,48,46,47,47,50,0.0
D,153,Webster,4.4,4.4,Brighton,71,69,65,66,64,63,64,62,61,60,60,59,0.0
F,154,Welbeck,5.9,5.9,Brighton,50,51,50,48,48,43,47,47,46,43,45,43,0.0
F,155,Zeqiri,4.5,4.5,Brighton,2,2,3,3,3,3,3,3,3,3,3,3,0.0
M,156,Agyei,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,157,Al-Dakhil,4.0,4.0,Burnley,54,40,43,44,43,42,44,46,42,46,43,44,0.0
M,158,Bastien,4.9,4.9,Burnley,0,0,0,0,0,1,1,1,2,2,2,1,0.0
M,159,Benson,5.4,5.4,Burnley,33,29,30,30,29,28,29,27,28,28,27,29,0.0
D,160,Beyer,4.0,4.0,Burnley,25,84,82,80,80,79,80,79,79,78,78,77,0.16
M,161,Brownhill,4.9,4.9,Burnley,44,41,41,45,45,47,44,46,46,46,45,46,0.0
M,162,Churlinov,4.5,4.5,Burnley,4,2,3,4,4,4,6,6,5,6,5,6,0.0
M,163,Cork,4.9,4.9,Burnley,11,12,15,15,16,16,17,18,17,19,19,18,0.0
M,164,Costelloe,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,165,Cullen,5.0,5.0,Burnley,79,76,76,75,75,73,73,70,68,70,71,70,0.0
D,166,Egan-Riley,4.0,4.0,Burnley,0,0,2,2,2,2,2,3,3,2,3,3,0.0
D,167,Ekdal,4.0,4.0,Burnley,50,29,28,32,33,30,32,32,33,33,32,33,0.0
F,168,Foster,5.0,5.0,Burnley,56,54,49,50,49,50,47,47,45,47,48,45,0.0
G,169,Franchi,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,170,Gudmundsson,4.9,4.9,Burnley,33,26,20,18,20,20,18,19,19,19,17,18,0.0
D,171,McNally,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,172,Muric,4.4,4.4,Burnley,2,3,4,4,5,6,6,6,6,6,6,5,0.0
D,173,O'Shea,4.5,4.5,Burnley,79,70,69,67,64,66,64,62,63,63,61,64,0.0
F,174,Obafemi,5.0,5.0,Burnley,0,0,0,0,0,6,10,14,14,12,14,14,0.0
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,176,Roberts,4.5,4.5,Burnley,82,77,76,74,71,74,72,72,71,70,71,69,0.0
F,177,Rodriguez,5.4,5.4,Burnley,20,18,20,21,21,20,21,21,21,20,20,21,0.0
D,178,Taylor,4.0,4.0,Burnley,36,29,31,32,33,34,33,34,35,35,37,34,0.0
D,179,Thomas,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,180,Twine,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,181,Vigouroux,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,182,Vitinho,4.5,4.5,Burnley,24,22,27,26,30,27,30,29,31,30,31,32,0.0
F,183,Weghorst,5.5,5.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,184,Zaroury,4.9,4.9,Burnley,0,53,53,50,50,50,48,46,48,47,47,44,0.0
D,185,Ampadu,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,186,Andrey,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,188,Aubameyang,6.5,6.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,190,Baba,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,191,B.Badiashile,4.4,4.4,Chelsea,51,56,56,56,57,57,54,56,56,53,54,55,0.0
G,192,Bettinelli,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,193,Broja,4.9,4.9,Chelsea,0,0,2,8,13,18,19,22,20,21,21,20,0.0
D,194,Chalobah,4.4,4.4,Chelsea,10,17,14,14,15,14,15,18,16,17,18,17,0.0
D,195,Chilwell,5.8,5.6,Chelsea,77,74,73,70,70,67,65,66,68,67,67,66,0.98
M,196,Chukwuemeka,4.5,4.5,Chelsea,0,0,6,21,29,35,35,34,36,35,34,37,0.01
D,197,Colwill,4.5,4.5,Chelsea,70,64,62,65,62,64,62,62,61,62,62,61,0.09
D,198,Cucurella,4.9,4.9,Chelsea,17,16,15,16,15,17,18,17,18,18,17,19,0.0
M,199,Enzo,5.0,5.0,Chelsea,90,87,83,81,80,78,75,75,74,75,75,74,0.01
F,200,D.D.Fofana,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,201,W.Fofana,4.4,4.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,202,Gallagher,5.5,5.5,Chelsea,65,62,62,56,55,53,54,53,52,52,52,52,0.0
D,203,Gusto,4.1,4.1,Chelsea,73,55,42,31,33,32,33,32,33,34,37,33,0.09
D,204,Hall,4.5,4.5,Newcastle,8,7,8,9,9,8,10,8,9,11,11,9,0.0
M,205,Hudson-Odoi,4.9,4.9,Chelsea,15,30,30,30,30,29,30,30,31,29,30,31,0.0
D,206,James,5.4,5.4,Chelsea,5,27,51,64,64,64,63,63,62,63,59,62,0.07
F,207,Lukaku,6.9,6.9,Chelsea,0,0,0,0,0,0,0,0,1,0,0,0,0.0
M,208,Madueke,5.5,5.5,Chelsea,40,34,33,32,32,30,30,29,29,30,32,27,0.0
M,209,Mount,6.9,6.9,Man Utd,0,14,37,59,68,66,67,67,67,65,66,65,0.0
M,210,Mudryk,6.4,6.4,Chelsea,27,47,46,44,40,43,44,44,41,43,42,42,0.0
F,211,N.Jackson,7.1,7.1,Chelsea,84,82,79,77,74,71,71,67,70,70,69,69,0.75
F,212,Nkunku,7.4,7.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,213,Pulisic,5.5,5.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,214,M.Sarr,4.5,4.5,Chelsea,6,6,6,6,5,6,7,8,8,7,8,7,0.0
G,215,Slonina,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,216,Sterling,7.1,7.1,Chelsea,78,75,73,72,71,71,70,71,70,70,70,71,0.02
D,217,T.Silva,5.0,5.0,Chelsea,82,80,77,75,75,73,72,72,72,71,73,71,0.01
M,218,Ziyech,5.4,5.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,219,Ahamada,4.5,4.5,Crystal Palace,26,28,26,20,15,15,17,17,18,18,16,18,0.0
D,220,Andersen,4.6,4.6,Crystal Palace,89,84,81,82,81,80,80,79,78,78,78,78,0.0
M,221,J.Ayew,5.5,5.5,Crystal Palace,79,78,71,66,63,62,60,61,62,61,60,62,0.0
D,222,Clyne,4.4,4.4,Crystal Palace,15,18,18,19,20,22,21,23,23,23,24,21,0.0
M,223,C.Doucouré,5.0,5.0,Crystal Palace,87,85,82,79,79,78,77,76,74,74,74,74,0.0
M,224,Ebiowei,4.5,4.5,Crystal Palace,5,21,18,14,11,11,11,11,12,12,12,13,0.0
F,225,Edouard,5.5,5.5,Crystal Palace,67,66,65,61,61,60,61,60,59,60,60,58,0.0
M,226,Eze,6.4,6.4,Crystal Palace,84,74,71,70,68,68,68,69,67,68,67,68,0.04
G,227,Guaita,4.4,4.4,Crystal Palace,2,0,0,0,0,0,0,0,0,0,0,0,0.0
D,228,Guéhi,4.5,4.5,Crystal Palace,90,88,84,82,82,80,80,79,79,79,80,79,0.0
M,229,Hughes,4.9,4.9,Crystal Palace,0,0,14,29,40,39,42,42,42,42,41,41,0.0
G,230,Johnstone,4.5,4.5,Crystal Palace,65,31,36,35,34,38,33,36,37,36,37,39,0.1
M,231,Lerma,4.9,4.9,Crystal Palace,85,84,76,72,68,69,67,67,67,67,69,67,0.0
F,232,Mateta,4.9,4.9,Crystal Palace,34,33,30,29,27,27,27,27,28,26,26,27,0.0
G,233,Matthews,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,234,Mitchell,4.5,4.5,Crystal Palace,83,79,78,77,76,76,74,73,73,72,72,72,0.0
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,236,Olise,5.9,5.9,Crystal Palace,0,0,24,50,74,74,74,72,73,73,72,72,0.0
F,237,Plange,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,238,C.Richards,4.0,4.0,Crystal Palace,15,21,24,26,27,28,30,30,30,28,31,31,0.0
M,239,Riedewald,4.4,4.4,Crystal Palace,21,25,24,20,16,15,18,19,19,19,20,20,0.0
M,240,Schlupp,5.0,5.0,Crystal Palace,69,67,65,60,56,55,55,54,56,57,57,57,0.0
D,241,Tomkins,4.0,4.0,Crystal Palace,2,6,10,10,10,11,11,12,12,13,12,12,0.0
D,242,Ward,4.5,4.5,Crystal Palace,80,76,74,71,70,70,69,67,70,70,67,70,0.0
G,243,Whitworth,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,244,André Gomes,4.4,4.4,Everton,24,21,16,11,12,13,12,13,14,13,13,15,0.0
D,245,Branthwaite,4.0,4.0,Everton,68,71,69,69,68,67,66,65,63,66,66,63,0.0
F,246,Calvert-Lewin,5.8,5.8,Everton,7,49,70,69,68,66,66,65,65,66,64,65,0.0
D,247,Coleman,4.4,4.4,Everton,0,3,10,16,19,19,21,20,21,20,23,22,0.0
M,248,Dele,4.9,4.9,Everton,0,7,6,5,4,4,6,6,5,7,7,5,0.0
M,249,A.Doucoure,5.5,5.5,Everton,88,84,81,78,77,75,75,76,75,74,75,73,0.0
M,250,Garner,5.0,5.0,Everton,76,66,58,52,49,47,49,51,49,48,49,50,0.0
M,251,Gbamin,4.4,4.4,Everton,8,4,3,2,2,3,3,2,3,3,3,4,0.0
D,252,Godfrey,4.4,4.4,Everton,24,25,25,25,25,27,27,29,31,30,30,30,0.0
M,253,Gray,5.4,5.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,254,Gana,4.9,4.9,Everton,73,70,67,69,67,66,67,64,64,63,63,61,0.0
D,255,Holgate,4.0,4.0,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,256,Iwobi,5.4,5.4,Everton,0,13,40,64,73,74,72,71,71,69,71,70,0.0
D,257,Keane,4.5,4.5,Everton,18,17,19,20,20,21,24,22,25,24,23,25,0.0
F,258,Maupay,5.0,5.0,Everton,49,24,11,8,7,8,9,9,9,10,9,9,0.0
M,259,McNeil,5.4,5.4,Everton,0,41,64,74,72,72,70,70,70,71,72,70,0.0
D,260,Mykolenko,4.4,4.4,Everton,33,33,29,33,31,30,31,32,33,34,31,33,0.0
M,261,Onana,4.9,4.9,Everton,59,47,40,33,31,33,32,33,33,36,35,36,0.0
D,262,Patterson,4.5,4.5,Everton,88,83,78,73,72,71,68,68,67,68,65,66,0.0
G,263,Pickford,4.5,4.5,Everton,94,93,92,92,92,92,92,91,91,91,91,90,0.6
F,264,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.02
D,265,Tarkowski,4.5,4.5,Everton,93,89,87,86,86,86,85,84,82,83,84,85,0.01
G,266,J.Virginia,4.0,4.0,Everton,1,2,3,3,3,3,3,4,4,4,4,5,0.0
M,267,Andreas,5.5,5.5,Fulham,63,77,75,76,74,75,73,74,75,72,74,75,0.0
