Pos,fpl_id,Name,BV,SV,Team,18_xMins,19_xMins,20_xMins,21_xMins,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,Elite%
M,106,Jensen,5.4,5.4,Brentford,0,12,21,64,65,65,63,64,63,63,62,63,0.0
M,107,Lewis-Potter,4.7,4.7,Brentford,0,65,63,59,50,35,31,33,31,31,29,27,0.0
M,108,Mbeumo,6.9,6.9,Brentford,0,0,0,0,0,0,0,0,0,0,0,16,0.02
D,109,Mee,4.8,4.8,Brentford,0,0,0,71,76,76,73,74,73,71,72,71,0.0
M,110,Nørgaard,5.4,5.4,Brentford,0,88,84,80,80,79,76,76,73,72,70,69,0.0
M,111,Onyeka,4.9,4.9,Brentford,0,0,52,39,32,29,28,29,31,31,31,30,0.0
D,112,Pinnock,4.6,4.6,Brentford,0,86,84,79,76,74,75,73,74,76,73,72,0.03
G,113,Raya,4.9,4.9,Arsenal,93,92,92,91,90,89,87,87,87,87,0,87,0.06
D,114,Roerslev,4.4,4.4,Brentford,0,69,69,53,35,29,28,29,27,27,28,26,0.0
M,115,Schade,5.3,5.3,Brentford,0,0,0,10,40,39,42,42,44,41,42,39,0.0
G,116,Strakosha,3.9,3.9,Brentford,0,2,3,4,4,4,4,4,4,4,5,4,0.04
F,117,Toney,7.9,7.9,Brentford,0,0,0,76,83,83,83,82,82,83,83,83,0.0
M,118,Trevitt,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,119,Wissa,5.8,5.8,Brentford,0,78,75,0,0,46,56,57,57,56,58,57,0.0
M,120,Yarmoliuk,4.4,4.4,Brentford,0,47,39,30,22,19,20,17,20,20,20,20,0.0
D,121,Zanka,4.3,4.3,Brentford,0,46,47,18,11,12,11,12,12,10,13,13,0.0
M,122,Adingra,5.0,5.0,Brighton,74,72,65,0,15,36,44,49,47,48,45,49,0.02
M,123,Alzate,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,124,Ayari,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,125,Buonanotte,4.7,4.7,Brighton,27,29,27,43,40,35,25,21,21,18,21,17,0.0
M,126,Caicedo,4.6,4.6,Chelsea,83,80,74,76,74,74,73,73,73,73,73,72,0.0
F,127,Connolly,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,128,Dahoud,4.8,4.8,Brighton,45,43,43,44,40,39,41,39,37,39,39,38,0.0
D,129,Dunk,5.0,5.0,Brighton,88,87,82,85,85,84,84,84,82,81,81,80,0.0
M,130,Enciso,5.1,5.1,Brighton,0,0,0,0,8,12,22,27,25,26,26,23,0.0
D,131,Estupiñan,5.0,5.0,Brighton,0,7,24,68,69,68,68,66,65,65,65,65,0.01
F,132,Ferguson,6.0,6.0,Brighton,60,61,58,64,62,58,53,51,50,50,48,49,0.01
M,133,Gilmour,4.9,4.9,Brighton,49,45,42,46,46,44,43,42,44,46,41,43,0.0
M,134,Gross,6.4,6.4,Brighton,79,73,69,70,69,69,68,68,66,69,68,69,0.0
F,135,João Pedro,5.4,5.4,Brighton,43,43,42,54,51,46,42,38,36,34,33,33,0.01
D,136,Karbownik,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,137,Kozłowski,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,138,Lallana,4.9,4.9,Brighton,40,41,40,47,44,40,35,34,31,32,31,32,0.0
D,139,Lamptey,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.04
M,140,March,6.1,6.1,Brighton,0,5,22,78,76,70,66,60,60,60,57,59,0.0
G,141,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,142,Milner,4.8,4.8,Brighton,47,42,36,31,30,31,29,29,31,30,31,28,0.0
M,143,Mitoma,6.5,6.5,Brighton,74,67,66,0,0,13,31,55,58,57,56,52,0.0
M,144,Moder,4.4,4.4,Brighton,16,15,17,26,24,19,16,14,13,12,13,13,0.0
G,145,Sanchez,4.7,4.7,Chelsea,0,0,0,4,86,90,91,90,90,89,89,89,0.03
M,146,Sarmiento,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,147,Scherpen,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,148,Steele,4.2,4.2,Brighton,47,51,48,48,52,48,47,46,47,45,46,51,0.0
F,149,Undav,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,150,Van Hecke,4.0,4.0,Brighton,73,62,57,49,47,48,47,49,48,49,50,50,0.01
D,151,Veltman,4.4,4.4,Brighton,28,50,57,50,50,51,52,51,49,47,50,49,0.0
G,152,Verbruggen,4.4,4.4,Brighton,48,44,47,47,43,47,48,49,48,50,49,44,0.0
D,153,Webster,4.2,4.2,Brighton,10,20,30,32,31,32,32,33,34,35,34,33,0.0
F,154,Welbeck,5.7,5.7,Brighton,48,49,46,54,51,47,46,42,43,40,39,38,0.0
F,155,Zeqiri,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,156,Agyei,4.3,4.3,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,157,Al-Dakhil,3.9,3.9,Burnley,3,7,8,10,10,12,11,12,13,13,14,12,0.0
M,158,Bastien,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,159,Benson,5.2,5.2,Burnley,6,6,6,9,10,8,9,9,8,8,9,8,0.0
D,160,Beyer,4.0,4.0,Burnley,90,86,85,83,83,82,81,80,80,81,79,81,0.02
M,161,Brownhill,4.7,4.7,Burnley,78,77,75,74,73,71,70,72,69,71,71,69,0.0
M,162,Churlinov,4.4,4.4,Burnley,0,0,0,1,1,1,1,1,1,1,0,1,0.0
M,163,Cork,4.8,4.8,Burnley,4,5,9,10,11,13,12,12,13,13,13,13,0.0
M,164,Costelloe,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,165,Cullen,5.0,5.0,Burnley,33,35,37,41,40,41,40,39,41,39,39,38,0.0
D,166,Egan-Riley,3.9,3.9,Burnley,0,0,0,0,0,0,1,1,1,1,1,1,0.0
D,167,Ekdal,3.9,3.9,Burnley,11,17,17,20,20,22,22,22,25,24,24,23,0.0
F,168,Foster,4.8,4.8,Burnley,69,67,62,0,0,44,54,59,59,60,59,60,0.0
G,169,Franchi,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,170,Gudmundsson,4.8,4.8,Burnley,32,40,48,54,50,48,45,47,45,46,47,44,0.0
D,171,McNally,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,172,Muric,4.3,4.3,Burnley,7,9,11,13,13,13,16,17,14,16,14,17,0.0
D,173,O'Shea,4.4,4.4,Burnley,87,81,80,80,80,76,76,77,76,74,74,74,0.0
F,174,Obafemi,4.9,4.9,Burnley,4,9,11,19,21,15,14,14,12,13,12,12,0.0
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,176,Roberts,4.3,4.3,Burnley,22,24,25,28,27,28,29,28,31,29,31,32,0.0
F,177,Rodriguez,5.3,5.3,Burnley,49,49,49,63,62,50,48,45,47,47,46,49,0.0
D,178,Taylor,4.0,4.0,Burnley,89,85,84,82,82,82,80,81,79,78,79,78,0.48
D,179,Thomas,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,180,Twine,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,181,Vigouroux,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,182,Vitinho,4.4,4.4,Burnley,76,74,72,69,70,69,68,69,66,68,66,66,0.0
F,183,Weghorst,5.5,5.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,184,Zaroury,4.7,4.7,Burnley,4,4,5,8,10,8,6,7,6,7,6,7,0.0
D,185,Ampadu,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,186,Andrey,4.3,4.3,Nott'm Forest,0,1,2,2,2,2,3,3,3,3,3,3,0.0
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,188,Aubameyang,6.5,6.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,190,Baba,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,191,B.Badiashile,4.4,4.4,Chelsea,70,63,60,56,55,58,57,53,55,51,52,49,0.0
G,192,Bettinelli,4.0,4.0,Chelsea,2,4,4,5,1,0,0,0,0,0,0,0,0.0
F,193,Broja,4.9,4.9,Chelsea,10,15,14,32,32,27,24,14,15,17,15,15,0.0
D,194,Chalobah,4.3,4.3,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,195,Chilwell,5.4,5.4,Chelsea,23,37,49,52,50,50,50,50,49,48,46,46,0.01
M,196,Chukwuemeka,4.2,4.2,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.03
D,197,Colwill,4.6,4.5,Chelsea,82,77,75,71,72,70,69,70,70,69,69,69,0.15
D,198,Cucurella,4.8,4.8,Chelsea,0,1,6,29,34,32,34,34,33,29,26,24,0.0
M,199,Enzo,4.8,4.8,Chelsea,62,60,57,68,68,65,66,64,64,64,65,63,0.0
F,200,D.D.Fofana,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,201,W.Fofana,4.4,4.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,202,Gallagher,5.4,5.4,Chelsea,80,80,80,80,80,80,80,80,48,49,47,48,0.0
D,203,Gusto,4.1,4.1,Chelsea,33,37,33,30,28,31,30,31,27,24,19,18,0.01
D,204,Hall,4.3,4.3,Newcastle,32,29,26,19,5,7,8,6,6,7,0,7,0.0
M,205,Hudson-Odoi,4.7,4.7,Nott'm Forest,32,35,34,35,35,37,35,37,35,35,33,34,0.0
D,206,James,5.4,5.4,Chelsea,0,0,0,0,0,0,0,0,12,31,48,56,0.02
F,207,Lukaku,6.8,6.8,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,208,Madueke,5.3,5.3,Chelsea,12,12,12,17,18,17,16,14,13,12,13,13,0.0
M,209,Mount,6.8,6.8,Man Utd,0,24,31,46,38,39,38,36,37,38,36,38,0.0
M,210,Mudryk,6.3,6.3,Chelsea,33,32,33,41,43,40,38,33,34,33,33,32,0.0
F,211,N.Jackson,6.9,6.9,Chelsea,73,69,69,0,0,17,31,64,63,62,61,60,0.0
F,212,Nkunku,7.3,7.3,Chelsea,60,75,72,74,73,72,69,69,70,71,71,73,0.0
M,213,Pulisic,5.5,5.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,214,M.Sarr,4.3,4.3,Chelsea,6,5,5,4,3,4,4,5,4,3,2,3,0.0
G,215,Slonina,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,216,Sterling,7.1,7.1,Chelsea,75,64,66,74,73,69,69,67,66,68,68,66,0.1
D,217,T.Silva,5.0,5.0,Chelsea,88,85,83,80,79,80,78,80,78,75,76,76,0.01
M,218,Ziyech,5.4,5.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,219,Ahamada,4.3,4.3,Crystal Palace,22,23,25,46,47,31,27,25,25,25,25,25,0.01
D,220,Andersen,5.0,5.0,Crystal Palace,90,72,73,82,80,81,81,82,81,81,79,79,0.01
M,221,J.Ayew,5.4,5.4,Crystal Palace,70,57,57,0,0,46,58,64,63,63,61,64,0.0
D,222,Clyne,4.4,4.4,Crystal Palace,34,29,30,30,31,29,27,29,28,28,28,30,0.0
M,223,C.Doucouré,4.9,4.9,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,224,Ebiowei,4.5,4.5,Crystal Palace,3,4,6,20,22,10,9,7,7,7,7,7,0.0
F,225,Edouard,5.4,5.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,226,Eze,6.0,6.0,Crystal Palace,55,82,79,78,76,76,76,75,76,76,77,77,0.01
G,227,Guaita,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,228,Guéhi,4.5,4.5,Crystal Palace,91,87,86,83,82,81,80,80,79,79,78,80,0.13
M,229,Hughes,4.9,4.9,Crystal Palace,57,53,53,59,59,52,50,49,49,49,51,49,0.0
G,230,Johnstone,4.6,4.6,Crystal Palace,23,44,55,72,70,69,70,70,67,70,69,68,0.01
M,231,Lerma,4.7,4.7,Crystal Palace,67,83,78,81,81,79,78,77,76,77,76,75,0.0
F,232,Mateta,4.9,4.9,Crystal Palace,54,54,54,70,69,58,56,53,53,55,55,53,0.0
G,233,Matthews,3.9,3.9,Crystal Palace,0,1,0,0,0,0,0,0,0,0,0,0,0.0
D,234,Mitchell,4.7,4.7,Crystal Palace,84,82,80,77,74,74,74,74,73,73,72,70,0.01
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,236,Olise,5.8,5.8,Crystal Palace,89,86,83,84,82,81,81,80,80,80,78,79,0.0
F,237,Plange,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,238,C.Richards,3.9,3.9,Crystal Palace,56,54,55,56,54,49,49,49,48,48,49,49,0.0
M,239,Riedewald,4.4,4.4,Crystal Palace,29,23,27,36,37,31,27,27,29,28,28,28,0.0
M,240,Schlupp,4.9,4.9,Crystal Palace,61,60,57,0,0,39,51,55,56,57,55,56,0.0
D,241,Tomkins,4.0,4.0,Crystal Palace,4,8,9,8,7,5,4,4,4,5,5,5,0.0
D,242,Ward,4.5,4.5,Crystal Palace,57,64,63,67,66,66,68,67,66,67,68,66,0.0
G,243,Whitworth,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,244,André Gomes,4.4,4.4,Everton,10,14,18,58,58,37,29,20,19,18,20,19,0.0
D,245,Branthwaite,4.1,4.1,Everton,81,79,76,75,74,74,75,73,76,71,72,74,0.05
F,246,Calvert-Lewin,5.8,5.8,Everton,71,69,67,66,64,64,65,66,66,65,66,65,0.0
D,247,Coleman,4.4,4.4,Everton,6,10,10,13,14,11,11,8,10,9,9,10,0.0
M,248,Dele,4.8,4.8,Everton,5,7,10,39,43,26,20,14,13,14,15,15,0.0
M,249,A.Doucoure,5.6,5.6,Everton,32,43,49,0,0,49,63,75,76,76,75,75,0.0
M,250,Garner,4.9,4.9,Everton,84,80,75,85,84,80,76,70,71,71,71,71,0.0
M,251,Gbamin,4.4,4.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,252,Godfrey,4.3,4.3,Everton,40,23,17,16,19,18,18,16,18,20,17,18,0.0
M,253,Gray,5.3,5.3,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,254,Gana,4.8,4.8,Everton,67,60,58,0,0,15,27,48,49,47,46,47,0.0
D,255,Holgate,4.0,4.0,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,256,Iwobi,5.3,5.3,Fulham,75,73,71,71,69,69,67,69,68,69,68,69,0.0
D,257,Keane,4.3,4.3,Everton,23,22,23,28,30,26,25,26,23,27,26,25,0.0
F,258,Maupay,4.9,4.9,Brentford,0,76,74,64,52,36,32,31,32,33,32,28,0.0
M,259,McNeil,5.4,5.4,Everton,82,83,82,81,81,80,79,78,80,79,79,79,0.0
D,260,Mykolenko,4.6,4.6,Everton,51,68,78,81,80,79,78,78,77,77,78,77,0.0
M,261,Onana,4.7,4.7,Everton,80,75,71,81,80,72,70,64,62,64,65,63,0.0
D,262,Patterson,4.4,4.4,Everton,69,41,34,28,29,29,27,28,29,29,30,29,0.0
G,263,Pickford,4.4,4.4,Everton,94,93,92,93,92,92,91,91,90,90,91,91,0.07
F,264,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,265,Tarkowski,4.5,4.5,Everton,90,88,88,87,85,86,86,86,85,83,84,85,0.0
G,266,J.Virginia,3.9,3.9,Everton,1,2,3,2,3,3,4,4,4,4,4,4,0.0
M,267,Andreas,5.3,5.3,Fulham,80,79,78,77,76,74,75,74,74,74,76,77,0.02
