Pos,fpl_id,Name,BV,SV,Team,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,19_xMins,20_xMins,21_xMins,22_xMins,23_xMins,Elite%
D,27,Trusty,3.9,3.9,Sheffield Utd,81,75,74,73,75,75,69,66,61,47,46,47,0.0
G,28,Turner,4.1,4.0,Nott'm Forest,30,24,22,19,15,16,18,17,18,19,20,17,0.67
D,29,White,5.7,5.7,Arsenal,88,82,80,79,80,78,76,77,74,81,81,79,0.01
M,30,Xhaka,6.0,6.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,31,Zinchenko,4.9,4.9,Arsenal,71,60,59,60,58,57,57,58,58,68,69,66,0.06
D,32,Alex Moreno,5.0,5.0,Aston Villa,12,28,35,43,42,42,39,40,40,39,39,38,0.0
F,33,Archer,4.5,4.5,Sheffield Utd,82,75,73,72,71,70,70,69,70,69,70,70,0.67
M,34,Bailey,5.5,5.5,Aston Villa,41,42,41,39,38,37,37,39,36,37,38,36,0.0
M,35,Buendia,5.7,5.7,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,36,Cash,5.2,5.2,Aston Villa,80,76,72,69,68,66,65,66,65,68,71,68,0.86
D,37,Chambers,3.9,3.9,Aston Villa,7,7,8,9,11,10,13,12,14,10,11,11,0.0
M,38,Coutinho,5.8,5.8,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,39,Davis,4.9,4.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,40,Dendoncker,4.9,4.9,Aston Villa,12,23,20,20,20,20,18,18,20,17,16,18,0.0
D,41,Diego Carlos,4.4,4.4,Aston Villa,16,32,33,35,37,37,37,39,40,37,37,37,0.0
D,42,Digne,4.7,4.7,Aston Villa,81,62,59,53,53,52,55,55,54,57,57,58,0.02
M,43,Douglas Luiz,5.6,5.6,Aston Villa,83,68,70,71,72,72,75,75,74,78,78,77,0.01
F,44,Duran,5.0,5.0,Aston Villa,9,10,10,10,9,9,10,10,11,9,9,10,0.0
D,45,Hause,4.0,4.0,Aston Villa,0,0,0,0,0,2,2,2,2,2,1,1,0.0
M,46,Iroegbunam,4.4,4.4,Aston Villa,0,2,2,2,2,1,2,2,1,1,1,1,0.0
M,47,Kamara,5.0,5.0,Aston Villa,76,64,65,65,64,65,67,67,67,70,69,70,0.0
D,48,Konsa,4.5,4.5,Aston Villa,89,83,83,82,79,80,77,79,76,78,79,78,0.0
G,49,Martinez,4.9,4.9,Aston Villa,94,93,92,92,92,91,90,91,90,91,91,90,0.0
M,50,McGinn,5.5,5.5,Aston Villa,80,79,77,76,73,74,71,71,71,73,72,74,0.0
D,51,Mings,4.1,4.1,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,52,Nakamba,4.4,4.4,Luton,91,65,68,70,72,72,75,76,75,80,79,78,0.02
G,53,Olsen,4.0,4.0,Aston Villa,1,2,2,3,3,4,5,4,4,4,4,4,0.0
M,54,Philogene,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,55,J.Ramsey,5.9,5.9,Aston Villa,0,7,18,23,30,40,41,40,40,37,39,38,0.0
M,56,Sanson,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,57,Sinisalo,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,58,Tielemans,5.7,5.7,Aston Villa,19,28,27,26,27,25,25,23,24,22,20,21,0.0
M,59,Bertrand Traoré,5.0,5.0,Aston Villa,12,12,12,9,9,9,9,9,9,8,8,8,0.0
F,60,Watkins,8.4,8.3,Aston Villa,89,87,85,85,84,82,81,82,82,83,83,83,0.79
F,61,Wesley,5.0,5.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,62,Anthony,4.9,4.9,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,63,Billing,5.2,5.2,Bournemouth,80,77,75,76,73,70,71,69,68,70,66,66,0.0
M,64,Brooks,4.9,4.9,Bournemouth,34,34,34,34,35,34,35,36,35,35,32,29,0.0
M,65,Christie,5.0,5.0,Bournemouth,69,68,66,65,65,64,62,63,62,60,53,54,0.0
M,66,L.Cook,5.0,5.0,Bournemouth,71,68,64,64,63,62,65,64,64,60,49,46,0.0
M,67,Siriki,4.5,4.5,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,68,Fredericks,4.4,4.4,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,69,Hill,4.0,4.0,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,70,Kelly,4.5,4.5,Bournemouth,89,84,83,81,79,80,78,78,76,78,79,78,0.0
M,71,Kilkenny,4.4,4.4,Bournemouth,2,3,5,5,6,7,7,7,8,6,1,0,0.0
M,72,Kluivert,4.6,4.6,Bournemouth,27,27,28,29,31,32,31,32,33,30,28,28,0.0
M,73,Lowe,4.9,4.9,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,74,Marcondes,4.4,4.4,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,75,Mepham,4.3,4.3,Bournemouth,13,19,22,23,25,26,27,29,29,28,26,28,0.0
F,76,Moore,4.7,4.7,Bournemouth,2,4,4,5,6,6,6,7,7,6,6,5,0.0
G,77,Neto,4.5,4.5,Bournemouth,71,93,91,89,90,86,87,87,87,90,91,91,0.0
M,78,O.Dango,4.8,4.8,Bournemouth,33,35,36,34,34,35,34,34,36,35,33,32,0.0
M,79,Pearson,4.5,4.5,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,80,Randolph,4.0,4.0,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,81,Rothwell,4.8,4.8,Bournemouth,22,24,27,27,29,28,28,28,27,26,10,9,0.0
F,82,Semenyo,4.5,4.5,Bournemouth,12,16,19,19,18,23,22,22,23,22,21,21,0.0
D,83,Senesi,4.3,4.3,Bournemouth,45,47,50,47,49,50,51,53,52,51,48,50,0.0
D,84,Smith,4.4,4.4,Bournemouth,22,26,28,30,30,30,32,33,32,34,32,31,0.0
F,85,Solanke,6.4,6.4,Bournemouth,87,81,80,80,80,78,77,76,77,77,77,77,0.04
M,86,Tavernier,5.4,5.4,Bournemouth,65,63,59,59,58,60,60,58,58,57,55,55,0.0
M,87,Hamed Traorè,4.7,4.7,Bournemouth,10,12,12,13,15,15,16,16,14,14,9,10,0.0
G,88,Travers,4.0,4.0,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,89,Zabarnyi,4.4,4.4,Bournemouth,90,86,85,84,81,81,80,78,78,79,81,80,0.0
D,90,Ajer,4.5,4.5,Brentford,62,60,58,57,56,56,0,53,54,55,49,50,0.0
G,91,Balcombe,4.0,4.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,92,Baptiste,4.3,4.3,Brentford,27,44,39,37,36,34,0,33,34,39,29,24,0.0
D,93,Bech,4.0,4.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,94,Bidstrup,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,95,Canós,5.0,5.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,96,Collins,4.5,4.5,Brentford,67,65,64,64,64,64,0,62,65,64,62,63,0.0
G,97,Cox,4.0,4.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,98,Damsgaard,4.8,4.8,Brentford,0,11,28,36,42,44,0,45,45,63,47,40,0.0
M,99,Dasilva,4.7,4.7,Brentford,0,7,23,26,33,35,0,36,36,42,32,27,0.0
F,100,Dervişoğlu,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,101,Flekken,4.5,4.5,Brentford,94,93,92,91,91,90,0,90,90,90,89,90,0.09
D,102,Goode,3.9,3.9,Brentford,0,1,3,3,3,3,0,4,4,5,4,4,0.0
D,103,Henry,4.4,4.4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,104,Hickey,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,2,53,69,0.0
M,105,Janelt,5.3,5.3,Brentford,75,72,73,72,71,71,0,71,70,70,66,66,0.0
M,106,Jensen,5.4,5.4,Brentford,73,70,67,66,66,66,0,65,63,65,62,61,0.0
M,107,Lewis-Potter,4.7,4.7,Brentford,0,8,24,30,40,41,0,43,41,67,48,33,0.0
M,108,Mbeumo,6.8,6.6,Brentford,90,87,83,81,80,79,0,78,77,0,9,17,0.42
D,109,Mee,4.8,4.8,Brentford,76,77,75,74,74,75,0,75,73,73,71,67,0.0
M,110,Nørgaard,5.5,5.5,Brentford,88,85,78,76,71,70,0,69,70,78,76,75,0.0
M,111,Onyeka,4.9,4.9,Brentford,55,49,44,41,39,40,0,41,38,44,35,31,0.0
D,112,Pinnock,4.5,4.5,Brentford,81,80,77,77,75,75,0,73,74,73,70,72,0.0
G,113,Raya,4.9,4.9,Arsenal,85,0,85,81,81,77,76,75,74,75,77,76,0.05
D,114,Roerslev,4.4,4.4,Brentford,48,49,49,51,48,50,0,50,51,50,43,40,0.0
M,115,Schade,5.3,5.3,Brentford,0,0,0,0,0,0,0,0,0,2,41,46,0.0
G,116,Strakosha,3.9,3.9,Brentford,1,2,3,4,4,4,0,5,5,5,5,5,0.14
F,117,Toney,7.9,7.9,Brentford,0,0,0,0,0,0,0,0,0,7,80,79,0.0
M,118,Trevitt,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,119,Wissa,5.9,5.9,Brentford,76,71,69,66,66,64,0,65,64,0,0,43,0.0
M,120,Yarmolyuk,4.4,4.4,Brentford,23,16,11,11,10,8,0,10,10,17,9,6,0.0
D,121,Zanka,4.3,4.3,Brentford,5,6,7,8,8,11,0,11,11,12,10,7,0.0
M,122,Adingra,5.0,5.0,Brighton,71,69,61,57,55,45,42,40,41,55,56,51,0.06
M,123,Alzate,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,124,Ayari,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,125,Buonanotte,4.7,4.7,Brighton,18,17,16,15,14,11,9,10,10,15,14,13,0.0
M,126,Caicedo,4.7,4.7,Chelsea,81,80,78,75,73,71,70,68,69,72,73,73,0.0
F,127,Connolly,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,128,Dahoud,4.8,4.8,Brighton,34,30,31,31,30,28,31,29,29,30,31,30,0.0
D,129,Dunk,5.0,5.0,Brighton,0,86,88,84,83,81,80,81,79,83,83,85,0.0
M,130,Enciso,5.1,5.1,Brighton,0,0,0,0,0,0,0,0,0,0,6,10,0.0
D,131,Estupiñan,5.0,5.0,Brighton,0,0,0,0,8,35,59,70,71,70,70,69,0.02
F,132,Ferguson,6.0,6.0,Brighton,73,69,66,62,59,54,52,52,52,55,55,54,0.01
M,133,Gilmour,4.9,4.9,Brighton,48,40,42,38,41,39,40,39,37,38,37,39,0.0
M,134,Gross,6.3,6.3,Brighton,82,81,80,79,77,77,74,74,73,75,75,74,0.01
F,135,João Pedro,5.3,5.3,Brighton,40,50,45,45,44,39,39,37,40,43,43,42,0.06
D,136,Karbownik,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,137,Kozłowski,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,138,Lallana,4.9,4.9,Brighton,50,43,40,39,38,37,37,37,34,41,39,35,0.0
D,139,Lamptey,4.0,4.0,Brighton,0,12,31,39,49,44,36,33,32,34,34,34,0.07
M,140,March,6.2,6.2,Brighton,0,0,17,27,39,62,66,64,62,73,72,69,0.0
G,141,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,142,Milner,4.8,4.8,Brighton,0,52,46,45,41,34,30,31,30,31,30,32,0.0
M,143,Mitoma,6.5,6.5,Brighton,83,82,80,77,74,71,70,70,71,0,0,18,0.27
M,144,Moder,4.4,4.4,Brighton,4,5,5,5,5,3,4,4,4,6,6,5,0.0
G,145,Sanchez,4.6,4.6,Chelsea,93,92,91,91,90,91,91,90,91,90,90,89,0.01
M,146,Sarmiento,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,147,Scherpen,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,148,Steele,4.3,4.3,Brighton,71,48,48,48,46,48,47,48,45,46,46,47,0.0
F,149,Undav,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,150,Van Hecke,4.0,4.0,Brighton,88,50,47,46,42,40,40,39,39,39,38,38,0.0
D,151,Veltman,4.4,4.4,Brighton,78,62,58,57,52,47,44,44,44,43,43,46,0.0
G,152,Verbruggen,4.4,4.4,Brighton,23,47,47,47,49,47,48,47,50,48,49,48,0.0
D,153,Webster,4.3,4.3,Brighton,86,40,34,38,37,34,35,33,31,30,32,31,0.0
F,154,Welbeck,5.7,5.7,Brighton,0,0,11,18,26,39,41,42,41,47,45,44,0.0
F,155,Zeqiri,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,156,Agyei,4.3,4.3,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,157,Al-Dakhil,4.0,4.0,Burnley,81,78,76,73,74,72,68,68,66,66,68,67,0.0
M,158,Bastien,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,159,Benson,5.2,5.2,Burnley,4,10,12,11,11,14,12,14,12,15,17,13,0.0
D,160,Beyer,4.0,4.0,Burnley,70,85,78,78,74,72,72,71,72,78,81,80,0.03
M,161,Brownhill,4.7,4.7,Burnley,58,53,53,53,52,54,53,50,54,53,55,55,0.0
M,162,Churlinov,4.4,4.4,Burnley,0,0,0,0,1,1,1,1,1,2,2,2,0.0
M,163,Cork,4.8,4.8,Burnley,11,11,13,14,14,15,15,16,16,17,17,14,0.0
M,164,Costelloe,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,165,Cullen,5.0,5.0,Burnley,88,85,82,83,81,80,80,80,79,79,78,78,0.0
D,166,Egan-Riley,3.9,3.9,Burnley,0,0,0,0,0,1,0,2,1,2,1,0,0.0
D,167,Ekdal,3.9,3.9,Burnley,3,5,8,10,10,12,12,13,13,13,12,10,0.0
F,168,Foster,5.0,5.0,Burnley,0,47,71,70,67,68,68,67,68,0,0,48,0.0
G,169,Franchi,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,170,Gudmundsson,4.8,4.8,Burnley,37,31,29,31,29,29,27,29,28,32,32,30,0.0
D,171,McNally,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,172,Muric,4.3,4.3,Burnley,14,17,18,20,21,20,21,22,21,23,23,21,0.0
D,173,O'Shea,4.4,4.4,Burnley,29,22,27,27,32,33,34,34,34,32,28,30,0.0
F,174,Obafemi,4.9,4.9,Burnley,0,3,4,6,10,10,9,11,11,20,21,12,0.0
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,176,Roberts,4.4,4.4,Burnley,51,50,52,55,52,52,55,50,52,50,54,52,0.0
F,177,Rodriguez,5.3,5.3,Burnley,40,24,15,14,15,13,15,14,14,34,33,20,0.0
D,178,Taylor,4.0,4.0,Burnley,88,85,80,78,75,75,75,75,74,79,78,77,0.52
D,179,Thomas,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,180,Twine,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,181,Vigouroux,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,182,Vitinho,4.4,4.4,Burnley,49,47,44,44,46,47,44,47,46,45,45,47,0.0
F,183,Weghorst,5.5,5.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,184,Zaroury,4.8,4.8,Burnley,17,15,14,13,14,16,16,13,15,19,16,17,0.0
D,185,Ampadu,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,186,Andrey,4.4,4.4,Nott'm Forest,0,2,3,3,2,3,2,4,3,2,3,2,0.0
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,188,Aubameyang,6.5,6.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,190,Baba,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,191,B.Badiashile,4.4,4.4,Chelsea,28,30,30,32,33,33,28,29,29,30,30,30,0.0
G,192,Bettinelli,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,193,Broja,4.9,4.9,Chelsea,9,13,14,12,12,12,11,12,11,26,26,24,0.0
D,194,Chalobah,4.3,4.3,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,195,Chilwell,5.4,5.4,Chelsea,0,0,0,0,0,13,28,37,46,49,51,49,0.01
M,196,Chukwuemeka,4.3,4.3,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.06
D,197,Colwill,4.6,4.6,Chelsea,85,82,81,79,79,77,77,76,75,74,74,74,0.03
D,198,Cucurella,4.8,4.8,Chelsea,57,55,55,54,54,47,43,40,34,35,34,34,0.0
M,199,Enzo,4.8,4.8,Chelsea,87,83,77,74,72,70,73,72,70,77,78,76,0.01
F,200,D.D.Fofana,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,201,W.Fofana,4.4,4.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,202,Gallagher,5.4,5.4,Chelsea,63,63,61,56,57,57,55,54,54,57,57,56,0.0
D,203,Gusto,4.2,4.2,Chelsea,24,22,22,24,25,24,22,23,22,22,20,21,0.01
D,204,Hall,4.3,4.3,Newcastle,57,0,38,40,40,40,40,39,38,20,14,14,0.0
M,205,Hudson-Odoi,4.9,4.9,Nott'm Forest,0,0,6,12,21,35,38,37,40,38,38,36,0.0
D,206,James,5.3,5.3,Chelsea,65,67,69,67,63,63,63,64,63,64,65,64,0.0
F,207,Lukaku,6.8,6.8,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,208,Madueke,5.3,5.3,Chelsea,15,18,18,14,15,13,15,14,15,21,22,19,0.0
M,209,Mount,6.8,6.8,Man Utd,67,63,60,59,58,55,53,53,54,56,55,53,0.0
M,210,Mudryk,6.3,6.3,Chelsea,46,48,46,39,40,40,38,35,35,43,45,42,0.0
F,211,N.Jackson,6.8,6.8,Chelsea,82,71,67,64,59,59,60,57,59,0,0,14,0.0
F,212,Nkunku,7.3,7.3,Chelsea,0,5,22,52,63,68,68,68,70,71,71,71,0.0
M,213,Pulisic,5.5,5.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,214,M.Sarr,4.3,4.3,Chelsea,1,2,3,4,5,4,4,4,4,3,4,3,0.0
G,215,Slonina,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,216,Sterling,6.9,6.9,Chelsea,72,71,70,66,63,62,64,65,64,69,67,67,0.03
D,217,T.Silva,5.0,5.0,Chelsea,91,86,84,81,82,81,80,79,80,80,81,81,0.0
M,218,Ziyech,5.4,5.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,219,Ahamada,4.3,4.3,Crystal Palace,5,8,9,8,9,11,11,11,12,36,36,18,0.01
D,220,Andersen,5.1,5.1,Crystal Palace,90,86,82,82,81,79,77,78,73,78,77,78,0.03
M,221,J.Ayew,5.4,5.4,Crystal Palace,75,58,56,55,55,58,56,58,58,0,0,45,0.0
D,222,Clyne,4.4,4.4,Crystal Palace,12,15,18,22,23,24,26,24,26,26,26,22,0.0
M,223,C.Doucouré,5.0,5.0,Crystal Palace,86,83,81,79,78,75,74,74,75,0,0,48,0.0
M,224,Ebiowei,4.5,4.5,Crystal Palace,0,2,2,2,3,4,4,4,5,19,19,7,0.0
F,225,Edouard,5.5,5.5,Crystal Palace,74,69,68,64,62,62,62,62,62,66,67,65,0.0
M,226,Eze,6.1,6.1,Crystal Palace,65,80,78,77,76,74,75,74,73,79,78,76,0.0
G,227,Guaita,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,228,Guéhi,4.6,4.6,Crystal Palace,91,87,85,83,83,80,81,81,81,82,82,82,0.19
M,229,Hughes,4.9,4.9,Crystal Palace,47,42,40,40,40,41,42,42,41,63,64,51,0.0
G,230,Johnstone,4.6,4.6,Crystal Palace,94,92,88,83,78,70,68,68,66,70,69,67,0.02
M,231,Lerma,4.7,4.7,Crystal Palace,73,67,68,65,66,63,62,63,63,77,76,69,0.0
F,232,Mateta,4.9,4.9,Crystal Palace,28,29,29,31,31,32,31,32,32,48,46,34,0.0
G,233,Matthews,4.0,4.0,Crystal Palace,1,2,2,2,2,0,0,0,0,0,0,0,0.0
D,234,Mitchell,4.6,4.6,Crystal Palace,85,81,78,77,77,76,76,73,72,72,74,74,0.01
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,236,Olise,5.8,5.8,Crystal Palace,35,52,60,71,73,71,71,70,67,77,78,72,0.0
F,237,Plange,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,238,C.Richards,3.9,3.9,Crystal Palace,10,17,20,22,23,25,27,29,27,25,26,24,0.0
M,239,Riedewald,4.4,4.4,Crystal Palace,3,4,6,7,8,8,9,10,10,28,29,14,0.0
M,240,Schlupp,4.9,4.9,Crystal Palace,60,55,51,49,48,48,47,46,48,0,0,35,0.0
D,241,Tomkins,4.0,4.0,Crystal Palace,0,0,1,1,1,2,2,3,3,2,2,2,0.0
D,242,Ward,4.5,4.5,Crystal Palace,85,81,77,73,71,70,67,67,69,70,69,72,0.0
G,243,Whitworth,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,244,André Gomes,4.4,4.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,245,Branthwaite,4.0,4.0,Everton,65,74,70,73,70,70,70,74,72,74,76,75,0.05
F,246,Calvert-Lewin,5.8,5.8,Everton,68,66,64,63,63,60,58,57,57,60,60,59,0.0
D,247,Coleman,4.4,4.4,Everton,3,13,14,18,19,20,20,21,21,32,31,24,0.0
M,248,Dele,4.8,4.8,Everton,11,6,9,11,12,14,14,15,16,62,61,39,0.0
M,249,A.Doucoure,5.5,5.5,Everton,68,85,84,81,80,78,75,74,73,0,0,44,0.0
M,250,Garner,4.9,4.9,Everton,82,76,75,74,75,74,75,76,73,84,83,81,0.0
M,251,Gbamin,4.4,4.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,252,Godfrey,4.3,4.3,Everton,16,16,19,20,19,21,21,21,23,28,27,22,0.0
M,253,Gray,5.3,5.3,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,254,Gana,4.8,4.8,Everton,57,43,43,46,46,48,50,49,50,0,0,13,0.0
D,255,Holgate,4.0,4.0,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,256,Iwobi,5.4,5.4,Fulham,58,59,59,58,60,56,56,56,57,54,56,56,0.0
D,257,Keane,4.3,4.3,Everton,24,17,22,20,24,25,25,24,25,32,32,27,0.0
F,258,Maupay,4.9,4.9,Brentford,66,60,53,51,48,50,0,48,48,74,33,21,0.0
M,259,McNeil,5.4,5.4,Everton,81,81,79,78,78,76,76,77,76,75,77,75,0.0
D,260,Mykolenko,4.3,4.3,Everton,78,73,73,72,73,72,72,70,71,68,68,70,0.0
M,261,Onana,4.8,4.8,Everton,64,77,76,75,74,72,72,72,72,81,81,80,0.0
D,262,Patterson,4.4,4.4,Everton,41,39,40,40,39,41,41,40,40,44,44,41,0.0
G,263,Pickford,4.4,4.4,Everton,94,93,92,92,91,90,92,91,90,91,91,91,0.13
F,264,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.01
D,265,Tarkowski,4.4,4.4,Everton,92,90,87,87,86,83,83,81,81,84,85,85,0.0
G,266,J.Virginia,3.9,3.9,Everton,0,2,3,3,3,4,3,4,5,4,4,4,0.01
M,267,Andreas,5.4,5.4,Fulham,68,69,68,69,65,64,65,63,62,65,64,65,0.0
