Pos,fpl_id,Name,BV,SV,Team,27_xMins,28_xMins,29_xMins,30_xMins,31_xMins,32_xMins,33_xMins,34_xMins,35_xMins,36_xMins,37_xMins,38_xMins,Elite%
G,18,Rúnarsson,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,19,Saka,9.2,8.8,Arsenal,85,84,0,82,79,78,79,78,79,76,75,75,0.99
D,20,Saliba,5.7,5.7,Arsenal,91,87,0,86,84,83,82,81,81,80,81,80,0.46
M,21,Sambi,4.9,4.9,Luton,40,72,75,63,0,62,64,61,62,61,62,61,0.0
M,22,Smith Rowe,5.3,5.3,Arsenal,16,17,0,18,18,17,17,16,16,17,18,16,0.0
D,23,Tavares,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,24,Tierney,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,25,Tomiyasu,4.5,4.5,Arsenal,7,11,0,29,35,42,39,38,38,39,38,40,0.0
M,26,Trossard,6.5,6.5,Arsenal,48,43,0,42,41,41,38,39,40,40,38,39,0.0
D,27,Trusty,3.9,3.9,Sheffield Utd,77,77,0,63,63,62,60,61,58,59,67,58,0.0
G,28,Turner,3.9,3.9,Nott'm Forest,1,2,4,4,4,4,4,4,5,4,5,5,0.1
D,29,White,5.6,5.6,Arsenal,87,84,0,76,72,69,67,67,65,65,65,65,0.02
M,30,Xhaka,6.0,6.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,31,Zinchenko,5.1,5.1,Arsenal,13,41,0,49,45,45,38,40,40,40,40,42,0.03
D,32,Alex Moreno,5.2,5.2,Aston Villa,64,55,55,53,52,54,53,52,53,52,52,51,0.03
F,33,Archer,4.3,4.3,Sheffield Utd,0,0,0,9,20,22,35,36,36,35,34,35,0.02
M,34,Bailey,5.6,5.6,Aston Villa,70,68,66,65,65,64,64,63,63,65,63,64,0.01
M,35,Buendia,5.7,5.7,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,36,Cash,4.6,4.6,Aston Villa,67,55,49,41,38,39,39,40,40,43,42,38,0.04
D,37,Chambers,3.8,3.8,Aston Villa,27,15,13,9,8,9,9,12,11,10,10,10,0.0
M,38,Coutinho,5.8,5.8,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,39,Davis,4.9,4.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,40,Dendoncker,4.9,4.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,41,Diego Carlos,4.4,4.4,Aston Villa,0,0,12,48,52,53,53,51,52,53,53,52,0.0
D,42,Digne,4.6,4.6,Aston Villa,36,43,42,41,43,41,41,42,42,41,43,42,0.0
M,43,Douglas Luiz,5.6,5.6,Aston Villa,90,89,87,86,85,85,82,84,84,84,83,84,0.16
F,44,Duran,5.0,5.0,Aston Villa,3,7,11,11,12,13,14,12,13,14,14,13,0.0
D,45,Hause,3.9,3.9,Aston Villa,7,3,2,0,0,1,1,1,2,1,2,0,0.0
M,46,Iroegbunam,4.4,4.4,Aston Villa,10,10,12,13,14,16,14,14,14,13,15,15,0.0
M,47,Kamara,5.0,5.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,48,Konsa,4.5,4.5,Aston Villa,43,74,83,81,80,82,81,79,78,78,78,79,0.08
G,49,Martinez,5.3,5.3,Aston Villa,94,93,92,91,91,90,90,91,91,91,91,90,0.04
M,50,McGinn,5.5,5.5,Aston Villa,90,88,85,83,81,78,78,84,84,84,83,83,0.0
D,51,Mings,4.1,4.1,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,52,Nakamba,4.4,4.4,Luton,0,4,16,60,80,60,63,62,61,61,60,62,0.0
G,53,Olsen,3.9,3.9,Aston Villa,1,2,3,3,4,5,4,3,4,4,3,4,0.0
M,54,Philogene,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,55,J.Ramsey,5.9,5.9,Aston Villa,75,75,74,74,75,73,73,73,72,73,73,73,0.0
M,56,Sanson,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,57,Sinisalo,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,58,Tielemans,5.6,5.6,Aston Villa,77,78,76,76,78,75,77,75,74,74,75,75,0.0
M,59,Bertrand Traoré,5.0,5.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,60,Watkins,8.9,8.6,Aston Villa,91,89,87,86,85,84,83,84,82,83,83,84,0.97
F,61,Wesley,5.0,5.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,62,Anthony,4.9,4.9,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,63,Billing,5.1,5.1,Bournemouth,16,16,0,17,15,16,15,16,16,17,16,16,0.0
M,64,Brooks,4.7,4.7,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,65,Christie,5.0,5.0,Bournemouth,82,78,0,74,72,70,68,70,70,71,70,70,0.0
M,66,L.Cook,5.0,5.0,Bournemouth,84,77,0,72,71,67,64,65,64,66,65,65,0.0
M,67,Siriki,4.5,4.5,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,68,Fredericks,4.3,4.3,Bournemouth,0,0,0,0,2,3,4,3,4,3,4,4,0.0
D,69,Hill,4.0,4.0,Bournemouth,0,0,0,1,2,3,6,6,4,5,5,5,0.0
D,70,Kelly,4.5,4.5,Bournemouth,59,75,0,70,73,69,71,70,68,68,67,67,0.0
M,71,Kilkenny,4.3,4.3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,72,Kluivert,4.6,4.6,Bournemouth,59,58,0,53,54,51,53,51,50,50,51,50,0.0
M,73,Lowe,4.9,4.9,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,74,Marcondes,4.3,4.3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,75,Mepham,4.3,4.3,Bournemouth,11,12,0,15,16,20,20,18,13,14,14,13,0.0
F,76,Moore,4.6,4.6,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,77,Neto,4.6,4.6,Bournemouth,94,93,0,92,91,91,92,90,90,91,90,91,0.1
M,78,O.Dango,4.7,4.7,Bournemouth,23,20,0,15,16,18,17,18,18,18,18,19,0.0
M,79,Pearson,4.5,4.5,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,80,Randolph,4.0,4.0,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,81,Rothwell,4.8,4.8,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,82,Semenyo,4.5,4.5,Bournemouth,73,63,0,61,60,59,59,60,58,58,58,56,0.0
D,83,Senesi,4.5,4.5,Bournemouth,90,84,0,71,70,67,67,68,80,80,81,80,0.05
D,84,Smith,4.4,4.4,Bournemouth,86,83,0,58,57,56,54,54,56,54,54,54,0.0
F,85,Solanke,7.1,6.7,Bournemouth,55,88,0,84,82,82,81,80,80,79,78,79,0.82
M,86,Tavernier,5.4,5.4,Bournemouth,76,69,0,67,67,65,64,65,64,64,66,64,0.01
M,87,Hamed Traorè,4.7,4.7,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,88,Travers,4.0,4.0,Bournemouth,1,2,0,3,4,4,3,4,5,4,4,4,0.0
D,89,Zabarnyi,4.4,4.4,Bournemouth,91,87,0,84,82,82,80,81,81,81,81,81,0.0
D,90,Ajer,4.4,4.4,Brentford,87,84,79,74,69,68,63,62,60,55,49,41,0.0
G,91,Balcombe,3.9,3.9,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,92,Baptiste,4.3,4.3,Brentford,7,8,11,12,13,14,14,12,12,12,11,11,0.0
D,93,Bech,4.0,4.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,94,Bidstrup,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,95,Canós,5.0,5.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,96,Collins,4.5,4.5,Brentford,71,72,73,62,57,52,44,43,45,37,29,20,0.0
G,97,Cox,4.0,4.0,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,98,Damsgaard,4.8,4.8,Brentford,19,21,24,24,25,27,24,24,23,24,23,22,0.0
M,99,Dasilva,4.7,4.7,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,100,Dervişoğlu,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,101,Flekken,4.5,4.5,Brentford,93,93,92,92,91,90,91,90,90,90,90,89,0.1
D,102,Goode,3.9,3.9,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,103,Henry,4.3,4.3,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,104,Hickey,4.4,4.4,Brentford,0,24,55,80,79,78,76,76,77,75,76,77,0.0
M,105,Janelt,5.3,5.3,Brentford,65,65,64,63,62,61,62,59,59,58,57,58,0.0
M,106,Jensen,5.4,5.4,Brentford,66,65,63,63,62,61,59,59,58,59,59,58,0.0
M,107,Lewis-Potter,4.7,4.7,Brentford,50,45,38,27,26,27,24,23,28,23,23,22,0.0
M,108,Mbeumo,6.8,6.8,Brentford,0,0,0,22,35,44,69,68,73,69,70,69,0.01
D,109,Mee,4.8,4.8,Brentford,0,0,0,0,0,0,0,0,0,22,48,81,0.0
M,110,Nørgaard,5.3,5.3,Brentford,83,83,72,65,60,60,60,68,76,74,77,74,0.0
M,111,Onyeka,4.9,4.9,Brentford,45,44,49,49,51,50,51,47,46,45,46,46,0.0
D,112,Pinnock,4.6,4.6,Brentford,0,0,0,24,42,52,80,82,81,83,81,79,0.01
G,113,Raya,5.0,4.9,Arsenal,93,0,0,91,90,90,89,87,86,87,87,87,0.13
D,114,Roerslev,4.4,4.4,Brentford,58,50,40,27,27,26,21,22,23,22,19,17,0.0
M,115,Schade,5.2,5.2,Brentford,0,0,6,17,14,14,10,10,13,9,11,10,0.0
G,116,Strakosha,3.9,3.9,Brentford,2,2,3,3,4,4,4,5,5,5,5,6,0.02
F,117,Toney,8.2,8.2,Brentford,91,88,85,85,82,83,80,81,83,83,82,80,0.05
M,118,Trevitt,4.5,4.5,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,119,Wissa,5.6,5.6,Brentford,51,49,49,40,38,31,31,27,33,27,27,27,0.0
M,120,Yarmoliuk,4.3,4.3,Brentford,6,9,10,11,13,14,13,13,14,12,12,14,0.0
D,121,Zanka,4.3,4.3,Brentford,82,77,76,67,63,60,50,55,52,45,37,28,0.0
M,122,Adingra,5.0,5.0,Brighton,81,73,0,70,69,68,62,63,64,62,61,62,0.0
M,123,Alzate,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,124,Ayari,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,125,Buonanotte,4.7,4.7,Brighton,65,61,0,51,47,48,43,44,43,45,44,40,0.0
M,126,Caicedo,4.5,4.5,Chelsea,88,85,0,80,79,74,73,69,76,77,77,75,0.0
F,127,Connolly,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,128,Dahoud,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,129,Dunk,5.1,5.1,Brighton,88,85,0,83,82,82,83,82,82,82,81,81,0.0
M,130,Enciso,5.0,5.0,Brighton,22,29,0,38,43,40,39,39,39,37,37,34,0.0
D,131,Estupiñan,5.0,5.0,Brighton,61,57,0,56,53,53,50,50,52,50,47,46,0.33
F,132,Ferguson,5.8,5.8,Brighton,33,44,0,39,34,37,31,29,30,32,30,29,0.0
M,133,Gilmour,4.9,4.9,Brighton,0,0,0,77,76,74,72,73,72,72,72,72,0.0
M,134,Gross,6.5,6.5,Brighton,2,86,0,84,83,83,82,82,82,81,81,83,0.06
F,135,João Pedro,5.3,5.3,Brighton,0,0,0,17,27,35,58,62,63,63,62,61,0.0
D,136,Karbownik,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,137,Kozłowski,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,138,Lallana,4.9,4.9,Brighton,47,46,0,25,24,25,21,20,21,21,21,19,0.0
D,139,Lamptey,3.9,3.9,Brighton,48,58,0,55,52,52,50,49,46,48,46,43,0.01
M,140,March,6.1,6.1,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,141,McGill,3.9,3.9,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,142,Milner,4.8,4.8,Brighton,0,0,0,14,21,26,44,45,45,43,41,41,0.0
M,143,Mitoma,6.4,6.4,Brighton,0,0,0,0,0,0,0,0,0,0,3,19,0.0
M,144,Moder,4.4,4.4,Brighton,18,21,0,9,7,7,7,6,6,6,5,5,0.0
G,145,Sanchez,4.5,4.5,Chelsea,1,4,0,8,9,12,10,12,12,10,11,12,0.0
M,146,Sarmiento,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,147,Scherpen,4.0,4.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,148,Steele,4.2,4.2,Brighton,38,41,0,42,45,44,42,43,44,43,44,42,0.0
F,149,Undav,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,150,Van Hecke,4.1,4.1,Brighton,86,83,0,79,78,78,78,76,77,79,77,76,0.03
D,151,Veltman,4.3,4.3,Brighton,25,33,0,31,29,28,26,27,28,23,22,21,0.0
G,152,Verbruggen,4.4,4.4,Brighton,57,54,0,53,50,51,53,52,51,52,51,53,0.0
D,153,Webster,4.2,4.2,Brighton,30,24,0,23,25,25,24,23,23,19,20,20,0.0
F,154,Welbeck,5.7,5.7,Brighton,73,67,0,61,60,56,53,53,55,55,54,51,0.0
F,155,Zeqiri,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,156,Agyei,4.2,4.2,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,157,Al-Dakhil,3.8,3.8,Burnley,6,9,9,10,11,12,12,13,13,12,13,13,0.0
M,158,Bastien,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,159,Benson,5.2,5.2,Burnley,16,17,18,29,20,18,20,23,21,21,22,19,0.0
D,160,Beyer,3.9,3.9,Burnley,24,51,72,79,77,78,76,76,77,77,75,75,0.0
M,161,Brownhill,4.7,4.7,Burnley,0,84,83,82,80,79,77,79,78,78,78,77,0.0
M,162,Churlinov,4.4,4.4,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,163,Cork,4.8,4.8,Burnley,3,0,0,2,2,3,3,2,3,2,2,2,0.0
M,164,Costelloe,4.5,4.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,165,Cullen,5.0,5.0,Burnley,84,25,29,33,34,34,35,34,34,35,34,34,0.0
D,166,Egan-Riley,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,167,Ekdal,3.9,3.9,Burnley,10,8,6,6,6,6,6,7,7,7,6,7,0.0
F,168,Foster,4.7,4.7,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,169,Franchi,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,170,Gudmundsson,4.8,4.8,Burnley,54,51,49,52,48,46,47,46,45,47,44,41,0.0
D,171,McNally,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,172,Muric,4.3,4.3,Burnley,0,3,3,5,5,6,6,4,5,5,5,5,0.0
D,173,O'Shea,4.4,4.4,Burnley,75,60,52,49,48,51,47,50,49,50,50,49,0.0
F,174,Obafemi,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,175,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,176,Roberts,4.3,4.3,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,177,Rodriguez,5.3,5.3,Burnley,27,29,31,64,33,35,35,33,34,35,36,35,0.0
D,178,Taylor,4.0,4.0,Burnley,87,83,80,78,76,76,74,76,73,75,73,72,0.39
D,179,Thomas,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,180,Twine,4.9,4.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,181,Vigouroux,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,182,Vitinho,4.4,4.4,Burnley,11,15,18,23,21,20,22,23,23,25,24,24,0.0
F,183,Weghorst,5.5,5.5,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,184,Zaroury,4.6,4.6,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,185,Ampadu,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,186,Andrey,4.2,4.2,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,187,Arrizabalaga,5.0,5.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,188,Aubameyang,6.5,6.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,189,Azpilicueta,4.5,4.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,190,Baba,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,191,B.Badiashile,4.4,4.4,Chelsea,0,0,0,20,22,23,21,15,15,10,10,10,0.0
G,192,Bettinelli,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,193,Broja,4.9,4.9,Fulham,19,24,27,22,19,16,12,10,11,12,13,11,0.0
D,194,Chalobah,4.3,4.3,Chelsea,25,20,0,9,9,8,6,5,4,3,3,3,0.0
D,195,Chilwell,5.4,5.4,Chelsea,69,62,0,53,52,48,50,46,46,43,41,40,0.01
M,196,Chukwuemeka,4.2,4.2,Chelsea,0,0,0,5,8,11,15,15,13,13,13,13,0.0
D,197,Colwill,4.7,4.7,Chelsea,81,77,0,70,70,69,66,64,60,58,59,60,0.01
D,198,Cucurella,4.8,4.8,Chelsea,0,8,0,28,26,25,19,16,16,14,15,15,0.0
M,199,Enzo,4.8,4.8,Chelsea,81,79,0,74,71,72,74,70,71,71,72,70,0.0
F,200,D.D.Fofana,5.0,5.0,Burnley,78,77,74,0,75,73,72,72,72,70,70,71,0.0
D,201,W.Fofana,4.4,4.4,Chelsea,0,0,0,0,0,0,3,30,44,69,72,70,0.0
M,202,Gallagher,5.4,5.4,Chelsea,82,79,0,76,75,73,72,73,72,72,71,70,0.0
D,203,Gusto,4.2,4.2,Chelsea,77,71,0,64,56,54,41,33,32,31,31,31,0.07
D,204,Hall,4.2,4.2,Newcastle,2,0,0,7,7,8,9,8,8,8,5,4,0.0
M,205,Hudson-Odoi,4.7,4.7,Nott'm Forest,72,68,65,63,60,60,59,59,59,60,57,58,0.0
D,206,James,5.3,5.3,Chelsea,0,0,0,0,11,19,43,58,58,57,59,59,0.0
F,207,Lukaku,6.8,6.8,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,208,Madueke,5.3,5.3,Chelsea,40,44,0,43,40,39,35,34,32,31,31,34,0.0
M,209,Mount,6.8,6.8,Man Utd,0,0,0,10,20,26,36,39,37,36,37,35,0.0
M,210,Mudryk,6.3,6.3,Chelsea,36,43,0,43,39,35,30,32,29,30,29,30,0.0
F,211,N.Jackson,6.8,6.8,Chelsea,77,64,0,50,49,53,51,58,63,62,63,63,0.0
F,212,Nkunku,7.2,7.2,Chelsea,0,0,0,18,33,42,60,59,57,56,56,57,0.0
M,213,Pulisic,5.5,5.5,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,214,M.Sarr,4.3,4.3,Chelsea,14,10,0,2,3,2,2,1,1,1,1,1,0.0
G,215,Slonina,4.0,4.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,216,Sterling,6.9,6.9,Chelsea,61,60,0,58,56,55,52,49,49,49,49,49,0.0
D,217,T.Silva,5.0,5.0,Chelsea,33,59,0,72,70,70,68,61,58,53,50,52,0.0
M,218,Ziyech,5.4,5.4,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,219,Ahamada,4.3,4.3,Crystal Palace,6,6,0,5,5,6,5,5,4,3,3,2,0.0
D,220,Andersen,4.7,4.7,Crystal Palace,92,88,0,85,84,84,81,81,80,82,81,79,0.0
M,221,J.Ayew,5.4,5.4,Crystal Palace,86,80,0,74,75,74,68,64,59,60,59,61,0.0
D,222,Clyne,4.3,4.3,Crystal Palace,9,12,0,17,17,16,18,19,16,13,10,9,0.0
M,223,C.Doucouré,4.9,4.9,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,19,0.0
M,224,Ebiowei,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,225,Edouard,5.4,5.4,Crystal Palace,66,62,0,55,58,56,52,47,44,43,44,42,0.0
M,226,Eze,6.0,6.0,Crystal Palace,21,48,0,76,75,74,74,74,71,71,72,69,0.0
G,227,Guaita,4.4,4.4,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,228,Guéhi,4.3,4.3,Crystal Palace,0,0,0,0,0,0,0,0,0,23,52,81,0.04
M,229,Hughes,4.9,4.9,Crystal Palace,26,38,0,38,36,37,36,33,32,30,31,28,0.0
G,230,Johnstone,4.4,4.4,Crystal Palace,94,93,0,91,91,89,88,88,86,87,87,88,0.0
M,231,Lerma,4.7,4.7,Crystal Palace,87,82,0,80,80,78,78,76,76,78,75,72,0.0
F,232,Mateta,4.9,4.9,Crystal Palace,88,82,0,80,78,77,74,73,72,70,69,70,0.0
G,233,Matthews,3.9,3.9,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,234,Mitchell,4.5,4.5,Crystal Palace,86,81,0,78,79,76,76,75,75,74,75,74,0.0
D,235,O'Brien,4.0,4.0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,236,Olise,5.7,5.7,Crystal Palace,0,0,0,0,0,0,24,53,74,77,76,75,0.0
F,237,Plange,4.5,4.5,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,238,C.Richards,3.9,3.9,Crystal Palace,91,89,0,84,82,83,81,81,79,76,73,69,0.0
M,239,Riedewald,4.3,4.3,Crystal Palace,5,5,0,5,6,6,7,7,6,5,3,3,0.0
M,240,Schlupp,4.9,4.9,Crystal Palace,47,47,0,43,43,43,41,37,34,32,32,28,0.0
D,241,Tomkins,4.0,4.0,Crystal Palace,20,25,0,30,32,33,35,33,28,17,8,5,0.0
D,242,Ward,4.5,4.5,Crystal Palace,60,64,0,60,61,58,60,59,59,51,45,39,0.0
G,243,Whitworth,3.9,3.9,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,244,André Gomes,4.4,4.4,Everton,11,13,0,16,17,18,18,18,18,17,18,18,0.0
D,245,Branthwaite,4.2,4.2,Everton,89,87,0,82,82,79,79,77,81,81,82,81,0.04
F,246,Calvert-Lewin,5.8,5.8,Everton,76,75,0,72,70,71,71,69,68,70,68,69,0.0
D,247,Coleman,4.4,4.4,Everton,12,12,0,14,16,15,18,17,16,18,17,17,0.0
M,248,Dele,4.8,4.8,Everton,0,0,0,0,0,0,1,3,5,6,5,5,0.0
M,249,A.Doucoure,5.5,5.5,Everton,83,75,0,74,71,73,72,71,69,69,70,71,0.0
M,250,Garner,4.9,4.9,Everton,87,81,0,77,78,75,76,75,76,76,76,76,0.0
M,251,Gbamin,4.4,4.4,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,252,Godfrey,4.3,4.3,Everton,46,50,0,49,47,50,47,48,47,49,48,47,0.0
M,253,Gray,5.3,5.3,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,254,Gana,4.8,4.8,Everton,45,57,0,53,57,54,54,55,54,55,54,53,0.0
D,255,Holgate,4.0,4.0,Sheffield Utd,0,0,0,58,60,60,59,58,56,56,0,47,0.0
M,256,Iwobi,5.3,5.3,Fulham,81,71,69,71,69,69,67,68,65,67,66,67,0.0
D,257,Keane,4.3,4.3,Everton,11,13,0,17,18,21,22,22,20,19,18,19,0.0
F,258,Maupay,4.9,4.9,Brentford,54,53,50,39,35,32,24,26,0,24,22,24,0.0
M,259,McNeil,5.4,5.4,Everton,89,88,0,83,82,80,81,81,81,81,80,81,0.0
D,260,Mykolenko,4.6,4.6,Everton,88,86,0,82,80,80,81,80,78,79,78,77,0.0
M,261,Onana,4.7,4.7,Everton,44,54,0,54,51,54,54,54,56,54,54,55,0.0
D,262,Patterson,4.3,4.3,Everton,9,9,0,11,12,14,13,13,14,12,14,15,0.0
G,263,Pickford,4.6,4.6,Everton,94,93,0,91,92,92,92,91,92,91,90,90,0.02
F,264,Simms,4.5,4.5,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,265,Tarkowski,4.6,4.6,Everton,92,90,0,88,87,85,85,85,86,85,87,86,0.0
G,266,J.Virginia,3.9,3.9,Everton,1,2,0,4,3,3,3,4,3,4,4,4,0.0
M,267,Andreas,5.3,5.3,Fulham,73,67,64,64,64,63,65,65,64,62,63,64,0.01
