Pos,fpl_id,Name,BV,SV,Team,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,30_xMins,31_xMins,32_xMins,33_xMins,Elite%
M,268,Cairney,4.9,4.9,Fulham,84,80,78,78,78,77,75,77,77,76,75,75,0.0
M,269,I.Cavaleiro,5.0,5.0,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,270,De Cordova-Reid,5.3,5.3,Fulham,79,77,68,51,46,41,39,39,38,36,36,40,0.0
D,271,Diop,4.4,4.4,Fulham,78,74,61,24,24,25,25,27,27,27,28,26,0.0
M,272,Francois,4.4,4.4,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,273,Knockaert,4.4,4.4,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,274,Kongolo,4.0,4.0,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,275,Leno,4.8,4.8,Fulham,94,93,92,92,92,91,90,90,90,90,91,90,0.04
M,276,Lukić,4.3,4.3,Fulham,12,19,21,16,18,15,13,13,12,13,12,13,0.0
D,277,Mbabu,4.0,4.0,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,278,Mitrović,7.4,7.4,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,279,Muniz,4.4,4.4,Fulham,30,30,29,26,25,25,24,24,25,25,24,24,0.0
M,280,J.Palhinha,5.0,5.0,Fulham,90,88,76,66,61,61,64,66,68,72,73,72,0.0
D,281,Ream,4.5,4.5,Fulham,21,27,22,7,6,7,8,7,8,7,8,9,0.0
M,282,Reed,4.5,4.5,Fulham,20,24,29,27,27,26,25,24,22,20,20,19,0.0
D,283,Robinson,4.4,4.4,Fulham,89,84,82,80,79,78,79,79,79,78,78,78,0.0
G,284,Rodák,3.9,3.9,Fulham,1,2,3,3,3,4,5,6,5,5,4,5,0.0
D,285,Tete,4.4,4.4,Fulham,47,46,50,43,45,45,42,44,44,43,45,43,0.0
D,286,Tosin,4.3,4.3,Fulham,91,88,85,82,81,80,80,78,79,77,78,78,0.0
F,287,Vinícius,4.6,4.6,Fulham,18,18,16,13,12,11,10,11,10,11,13,12,0.0
M,288,Wilson,5.3,5.3,Fulham,0,0,0,0,13,27,42,44,42,44,42,41,0.0
G,289,Adrián,3.9,3.9,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,290,Alexander-Arnold,8.5,8.2,Liverpool,70,86,82,82,0,81,82,81,81,79,79,79,0.67
G,291,A.Becker,5.7,5.7,Liverpool,94,93,92,92,0,91,91,91,91,91,90,91,0.0
M,292,Bajcetic,4.7,4.7,Liverpool,0,0,0,1,0,4,7,7,7,7,8,8,0.0
F,293,Darwin,7.4,7.4,Liverpool,84,77,70,66,0,62,62,60,62,61,64,62,0.18
M,294,Diogo J.,7.9,7.9,Liverpool,80,75,67,58,0,55,56,56,55,55,54,54,0.01
M,295,Elliott,4.8,4.8,Liverpool,34,30,29,21,0,16,14,17,17,16,16,17,0.0
M,296,Fabinho,5.0,5.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,297,Gakpo,7.2,7.2,Liverpool,44,45,43,37,0,33,32,32,33,33,33,32,0.0
D,298,Gomez,4.5,4.5,Liverpool,66,47,45,35,0,33,34,35,35,36,35,36,0.0
M,299,Henderson,5.0,5.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,300,Jones,4.9,4.9,Liverpool,63,55,52,45,0,41,38,40,40,39,41,40,0.0
G,301,Kelleher,3.7,3.7,Liverpool,0,2,3,3,0,4,3,4,3,4,5,4,0.0
D,302,Konaté,4.9,4.9,Liverpool,89,83,80,79,0,77,76,75,75,76,76,76,0.0
M,303,Luis Díaz,7.4,7.4,Liverpool,68,69,63,60,0,57,56,56,56,56,57,57,0.0
M,304,Mac Allister,5.8,5.8,Liverpool,63,77,79,74,0,72,70,69,67,68,69,67,0.0
D,305,Matip,4.8,4.8,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,306,Phillips,4.0,4.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,307,Robertson,6.4,6.4,Liverpool,56,65,69,74,0,76,77,75,77,77,77,77,0.0
M,308,Salah,13.1,13.1,Liverpool,0,6,30,61,0,82,81,81,79,79,78,78,0.55
M,309,Szoboszlai,7.1,7.1,Liverpool,60,74,71,65,0,61,60,60,59,57,59,58,0.0
M,310,Thiago,4.7,4.7,Liverpool,0,0,0,0,0,19,30,30,31,33,31,32,0.0
D,311,Tsimikas,4.6,4.6,Liverpool,0,0,7,13,0,15,14,16,13,15,13,14,0.02
D,312,Van den Berg,4.0,4.0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,313,Virgil,6.3,6.3,Liverpool,91,87,85,85,0,83,83,82,81,80,80,80,0.01
F,314,Adebayo,4.8,4.8,Luton,76,74,69,68,0,66,65,67,64,65,66,66,0.0
D,315,Andersen,3.9,3.9,Luton,2,7,18,28,0,32,30,31,28,24,17,13,0.0
D,316,Bell,3.9,3.9,Luton,85,82,81,80,0,79,79,79,73,74,70,64,0.01
M,317,Berry,4.6,4.6,Luton,0,1,1,1,0,2,2,2,0,2,0,0,0.0
D,318,Burke,4.0,4.0,Luton,24,23,18,15,0,15,16,18,15,13,10,10,0.0
M,319,Campbell,4.9,4.9,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,320,Clark,4.8,4.8,Luton,36,33,27,22,0,25,24,23,21,27,21,27,0.0
D,321,Doughty,4.5,4.5,Luton,86,82,81,80,0,78,78,78,76,74,73,74,0.0
M,322,Freeman,4.9,4.9,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,323,Macey,4.0,4.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,324,McAtee,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,325,Mendes,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,326,Morris,5.0,5.0,Luton,42,37,37,35,0,34,37,35,37,38,35,37,0.0
F,327,Muskwe,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,328,Ogbene,4.9,4.9,Luton,70,55,46,38,0,40,42,40,40,42,40,62,0.0
M,329,Onyedinma,5.0,5.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,330,Osho,4.4,4.4,Luton,91,86,84,82,0,82,81,81,79,78,79,78,0.0
F,331,Pepple,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,332,Pereira,4.4,4.4,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,333,Potts,3.9,3.9,Luton,5,7,6,4,0,5,5,4,5,5,4,4,0.0
M,334,Rea,4.4,4.4,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,335,Shea,4.3,4.3,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,336,Taylor,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,337,Thorpe,4.5,4.5,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,338,Walton,4.0,4.0,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,339,Watson,4.4,4.4,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,340,Woodrow,4.3,4.3,Luton,2,2,2,1,0,2,2,2,2,2,1,3,0.0
D,341,Akanji,4.9,4.9,Man City,26,40,53,54,55,54,54,55,54,55,55,56,0.0
D,342,Aké,5.0,5.0,Man City,59,58,56,56,56,54,55,55,55,55,54,53,0.0
F,343,J.Alvarez,7.0,6.9,Man City,74,61,58,57,59,56,57,57,57,58,57,59,0.73
M,344,Bernardo,6.5,6.5,Man City,77,72,69,68,65,65,66,66,64,65,66,64,0.01
M,345,Bobb,4.4,4.4,Man City,10,7,7,8,7,9,8,8,9,9,9,10,0.0
D,346,Cancelo,5.8,5.8,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,347,Carson,3.9,3.9,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,348,Charles,4.5,4.5,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,349,De Bruyne,10.6,10.6,Man City,53,62,73,71,69,68,69,69,67,66,66,65,0.01
D,350,Rúben,5.5,5.5,Man City,74,68,65,64,61,60,60,60,59,59,59,58,0.06
M,351,Doyle,4.4,4.4,Wolves,44,38,37,36,36,37,38,40,39,38,40,40,0.0
G,352,Ederson M.,5.5,5.5,Man City,94,93,93,91,91,91,90,90,91,90,89,90,0.07
M,353,Foden,8.0,7.8,Man City,80,78,76,72,71,71,70,70,70,71,72,70,0.68
M,354,Grealish,7.2,7.2,Man City,49,42,38,38,39,39,41,40,40,39,39,39,0.0
F,355,Haaland,13.9,13.9,Man City,33,68,74,80,79,79,78,77,79,79,79,78,0.03
M,356,Kovačić,4.7,4.7,Man City,30,25,26,27,31,31,29,33,32,32,33,34,0.0
D,357,Laporte,4.9,4.9,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,358,R.Lewis,4.3,4.3,Man City,15,17,17,20,23,24,23,24,24,24,26,26,0.0
M,359,Mahrez,7.5,7.5,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,360,McAtee,4.4,4.4,Sheffield Utd,63,62,62,59,60,59,60,58,57,57,58,59,0.0
G,361,Ortega Moreno,3.8,3.8,Man City,1,2,2,4,4,4,5,5,4,5,6,5,0.0
M,362,Palmer,5.8,5.7,Chelsea,84,80,78,78,75,75,74,75,73,73,72,73,0.97
M,363,Perrone,4.4,4.4,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,364,Phillips,4.7,4.7,Man City,0,2,2,2,3,4,4,4,4,3,6,5,0.0
M,365,Rodrigo,5.6,5.6,Man City,90,88,86,85,83,80,80,77,80,79,74,75,0.0
D,366,Sergio Gómez,3.8,3.8,Man City,0,0,0,2,2,2,2,3,3,3,3,3,0.0
G,367,Steffen,3.9,3.9,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,368,Stones,5.3,5.3,Man City,64,60,57,55,55,57,56,57,55,57,59,58,0.0
D,369,Walker,5.4,5.4,Man City,76,75,73,71,69,69,70,67,69,67,66,66,0.24
D,370,Alex Telles,4.5,4.5,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,371,Amad,4.4,4.4,Man Utd,19,19,14,13,11,10,10,11,11,11,9,11,0.0
M,372,Antony,6.8,6.8,Man Utd,50,45,34,29,31,28,29,28,28,29,30,29,0.0
M,373,B.Fernandes,8.2,8.2,Man Utd,91,89,88,87,86,83,81,79,80,80,78,75,0.04
D,374,B.Williams,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,375,Bailly,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,376,Casemiro,5.3,5.3,Man Utd,51,73,74,70,70,70,69,70,68,68,68,68,0.0
D,377,Dalot,5.1,5.1,Man Utd,67,62,58,55,54,54,58,54,54,57,53,52,0.01
M,378,Elanga,5.1,5.1,Nott'm Forest,41,59,77,76,75,76,72,74,73,72,73,73,0.0
M,379,Eriksen,5.8,5.8,Man Utd,61,58,58,57,52,51,49,51,50,50,49,51,0.0
D,380,Fernandez,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,381,Fred,5.0,5.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,382,Garnacho,4.8,4.8,Man Utd,87,82,78,77,74,76,73,72,73,73,74,71,0.11
M,383,Hannibal,4.3,4.3,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,384,Heaton,4.0,4.0,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,385,Henderson,4.4,4.4,Crystal Palace,85,82,80,79,80,77,77,78,78,78,77,78,0.0
D,386,Lindelof,4.5,4.5,Man Utd,2,2,3,4,5,5,6,6,5,5,6,7,0.0
D,387,Maguire,4.2,4.2,Man Utd,39,52,53,51,51,52,49,51,50,50,49,50,0.02
M,388,Mainoo,4.4,4.4,Man Utd,53,41,34,33,32,30,28,28,29,27,29,30,0.0
D,389,Malacia,4.3,4.3,Man Utd,3,5,9,15,16,15,16,17,17,17,17,19,0.0
F,390,Martial,6.4,6.4,Man Utd,0,0,0,0,0,0,0,0,0,3,4,10,0.0
D,391,Martinez,4.7,4.7,Man Utd,65,79,77,75,74,74,75,74,75,74,72,73,0.0
M,392,McTominay,4.6,4.6,Man Utd,29,28,30,28,29,28,26,26,26,27,27,29,0.0
D,393,Mengi,4.0,4.0,Luton,89,86,82,80,0,78,80,78,73,68,68,64,0.0
M,394,Pellistri,4.2,4.2,Man Utd,21,19,16,12,12,12,11,12,11,10,10,10,0.0
D,395,R.Varane,4.9,4.9,Man Utd,66,49,47,48,45,44,46,46,44,44,47,47,0.0
M,396,Rashford,8.4,8.4,Man Utd,14,29,57,74,73,72,72,71,70,69,69,69,0.01
M,397,Sancho,6.7,6.7,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,398,Shaw,5.2,5.2,Man Utd,87,82,80,78,77,76,75,74,75,74,75,73,0.0
F,399,Shoretire,4.4,4.4,Man Utd,1,2,2,2,1,2,2,2,2,1,2,0,0.0
M,400,Van de Beek,4.7,4.7,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,401,Wan-Bissaka,4.4,4.4,Man Utd,35,41,44,44,46,46,42,46,46,44,46,47,0.0
M,402,Almirón,6.2,6.2,Newcastle,49,62,63,58,56,58,57,56,57,54,54,56,0.0
M,403,Anderson,4.2,4.2,Newcastle,0,0,0,10,16,27,29,28,27,28,28,29,0.0
D,404,Ashby,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,405,Botman,4.5,4.5,Newcastle,87,84,83,84,82,81,81,80,80,80,81,81,0.02
M,406,Bruno G.,5.8,5.8,Newcastle,91,89,82,71,67,64,64,66,73,74,69,71,0.0
D,407,Burn,4.4,4.4,Newcastle,85,84,81,82,80,79,80,80,78,79,78,78,0.03
G,408,Darlow,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,409,Dubravka,4.2,4.2,Newcastle,94,83,82,83,84,82,82,82,76,62,49,22,0.65
M,410,Fraser,4.9,4.9,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,411,Gillespie,3.9,3.9,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,412,Gordon,6.1,6.1,Newcastle,88,80,76,73,73,71,70,69,69,70,69,67,0.34
M,413,Hayden,4.4,4.4,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,414,Hendrick,4.4,4.4,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,415,Isak,7.6,7.6,Newcastle,87,80,70,64,62,62,62,63,62,60,61,62,0.01
M,416,Joelinton,5.8,5.8,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,417,Krafth,4.4,4.4,Newcastle,5,7,5,5,4,4,4,4,5,5,5,8,0.0
M,418,Kuol,4.5,4.5,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,419,Lascelles,4.1,4.1,Newcastle,7,13,21,20,22,21,21,20,21,23,22,21,0.1
D,420,J.Lewis,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,421,Longstaff,4.8,4.8,Newcastle,87,84,81,78,74,74,73,74,72,73,74,71,0.0
D,422,Manquillo,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,423,J.Murphy,4.8,4.8,Newcastle,41,33,24,18,17,17,17,18,16,18,17,18,0.0
G,424,Pope,5.3,5.3,Newcastle,0,0,0,0,0,0,0,0,8,24,39,71,0.0
M,425,Ritchie,4.3,4.3,Newcastle,4,5,4,2,3,2,2,2,2,2,2,4,0.0
M,426,Saint-Maximin,6.0,6.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,427,Schär,5.2,5.2,Newcastle,89,85,83,82,81,82,80,82,80,79,79,79,0.01
D,428,Targett,4.2,4.2,Newcastle,0,0,0,0,3,5,9,9,10,9,9,11,0.0
M,429,Tonali,5.2,5.2,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,430,Trippier,6.7,6.7,Newcastle,67,62,66,65,64,64,65,64,64,61,65,62,0.11
D,431,Watts,4.0,4.0,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,432,Willock,5.3,5.3,Newcastle,0,0,14,39,61,60,58,57,57,55,57,56,0.0
F,433,Wilson,7.8,7.8,Newcastle,4,14,30,41,44,42,43,42,44,44,44,43,0.0
M,434,B.Aguilera,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,435,Arter,4.3,4.3,Nott'm Forest,1,0,0,0,0,0,0,0,0,0,0,0,0.0
D,436,Aurier,4.5,4.5,Nott'm Forest,0,15,14,14,16,16,15,14,18,16,16,15,0.0
F,437,Awoniyi,6.3,6.3,Nott'm Forest,0,0,0,0,15,33,53,52,50,51,53,53,0.0
D,438,Biancone,3.9,3.9,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,439,Boly,4.5,4.5,Nott'm Forest,0,25,26,22,23,21,23,21,21,23,24,20,0.0
M,440,Bowler,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,441,Cook,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,442,Danilo,5.3,5.3,Nott'm Forest,62,55,50,48,48,47,48,46,50,49,49,47,0.0
F,443,Dennis,4.8,4.8,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,444,Dräger,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,445,Felipe,4.4,4.4,Nott'm Forest,18,22,31,24,25,25,24,27,29,26,27,29,0.0
M,446,Freuler,4.9,4.9,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,447,Gibbs-White,5.7,5.7,Nott'm Forest,90,85,82,81,79,80,80,79,78,76,75,74,0.02
G,448,Hennessey,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
G,449,Horvath,4.3,4.3,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,450,Johnson,5.8,5.8,Spurs,65,48,38,30,29,30,30,28,30,29,28,29,0.01
M,451,Kouyaté,4.8,4.8,Nott'm Forest,0,3,4,5,5,5,6,5,6,7,6,7,0.0
D,452,Laryea,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,453,Mangala,5.0,5.0,Nott'm Forest,71,58,52,44,44,46,43,43,43,44,45,45,0.0
D,454,Mbe Soh,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,455,McKenna,4.4,4.4,Nott'm Forest,16,6,3,0,0,0,0,0,1,0,1,1,0.0
M,456,Mighten,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,457,Niakhaté,4.5,4.5,Nott'm Forest,0,32,45,72,74,70,71,72,69,71,69,72,0.0
M,458,O'Brien,4.9,4.9,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,459,Ojeda,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,460,Panzo,4.0,4.0,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,461,O.Richards,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,462,G.Scarpa,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,463,J.Shelvey,4.8,4.8,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
F,464,Surridge,4.5,4.5,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,465,Toffolo,4.4,4.4,Nott'm Forest,75,61,47,24,23,22,24,23,22,23,22,22,0.0
F,466,Ui-jo,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,467,Williams,4.3,4.3,Nott'm Forest,43,37,32,25,27,26,27,27,26,28,26,27,0.0
F,468,Wood,5.0,5.0,Nott'm Forest,86,83,77,74,63,53,42,42,44,43,41,41,0.0
D,469,Worrall,4.3,4.3,Nott'm Forest,21,6,3,0,0,0,0,1,1,1,2,2,0.0
M,470,Yates,4.8,4.8,Nott'm Forest,73,62,59,56,58,57,57,59,57,57,56,58,0.0
D,471,Ahmedhodžić,4.3,4.3,Sheffield Utd,86,83,81,79,74,69,67,65,64,62,63,61,0.0
G,472,Amissah,3.9,3.9,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,473,Baldock,3.8,3.8,Sheffield Utd,0,0,10,28,43,43,42,44,43,40,43,43,0.03
D,474,Basham,3.9,3.9,Sheffield Utd,0,0,0,0,0,0,0,0,2,4,5,8,0.0
M,475,Berge,4.7,4.7,Burnley,86,83,81,81,81,79,79,79,79,80,79,77,0.0
D,476,Bogle,4.5,4.5,Sheffield Utd,87,84,76,65,55,54,53,52,52,55,52,52,0.0
F,477,Brewster,4.9,4.9,Sheffield Utd,0,0,18,18,17,18,18,19,20,20,20,17,0.0
M,478,Coulibaly,4.4,4.4,Sheffield Utd,0,1,0,1,0,1,1,1,1,1,2,0,0.0
G,479,A.Davies,4.0,4.0,Sheffield Utd,1,3,2,4,5,5,4,5,6,6,5,6,0.0
D,480,Egan,4.3,4.3,Sheffield Utd,0,0,0,0,10,24,36,34,39,38,36,37,0.0
M,481,Fleck,4.9,4.9,Sheffield Utd,4,4,4,4,4,4,4,5,4,4,4,4,0.0
G,482,Foderingham,4.5,4.5,Sheffield Utd,94,92,92,91,90,89,91,89,89,89,89,88,0.0
F,483,Jebbison,4.8,4.8,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,484,Lowe,4.3,4.3,Sheffield Utd,21,28,46,43,43,42,40,40,40,39,40,39,0.0
F,485,McBurnie,5.4,5.4,Sheffield Utd,53,52,48,46,46,45,46,46,45,45,44,46,0.0
F,486,Ndiaye,5.5,5.5,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,487,Norrington-Davies,3.9,3.9,Sheffield Utd,5,6,4,4,3,2,2,2,1,2,2,1,0.0
M,488,Norwood,4.8,4.8,Sheffield Utd,38,41,41,42,44,43,42,42,42,43,42,42,0.0
M,489,Osborn,4.8,4.8,Sheffield Utd,7,8,6,4,3,4,4,4,4,5,4,4,0.0
F,490,Osula,4.3,4.3,Sheffield Utd,39,37,32,33,32,32,34,32,33,35,33,33,0.01
G,491,Austin,3.9,3.9,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,492,Bentancur,5.4,5.4,Spurs,58,39,29,15,15,15,15,17,16,16,19,17,0.0
M,493,Bissouma,5.0,5.0,Spurs,0,33,61,79,77,77,76,75,74,73,73,73,0.0
M,494,Bryan,4.9,4.9,Spurs,14,8,5,2,2,2,1,0,1,1,2,0,0.0
D,495,Davies,4.3,4.3,Spurs,12,16,19,20,23,23,24,24,26,25,25,25,0.0
D,496,Dier,4.2,4.2,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,497,E.Royal,4.3,4.3,Spurs,9,14,18,19,19,21,22,23,23,25,23,23,0.0
G,498,Forster,3.8,3.8,Spurs,2,2,3,2,4,4,4,4,4,5,4,4,0.0
M,499,Højbjerg,5.2,5.2,Spurs,64,39,25,10,12,13,11,12,12,13,12,13,0.0
F,500,Kane,12.5,12.5,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,501,Kulusevski,7.1,7.1,Spurs,87,83,77,73,73,71,70,70,70,70,72,71,0.0
G,502,Lloris,4.7,4.7,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,503,Lo Celso,4.8,4.8,Spurs,0,0,4,6,9,11,8,9,9,10,9,10,0.0
M,504,Maddison,7.8,7.8,Spurs,60,71,83,79,78,77,79,77,75,75,76,74,0.0
M,505,Ndombele,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,506,Pedro Porro,5.9,5.4,Spurs,89,85,83,82,81,80,80,80,78,78,77,79,0.67
D,507,Perišić,4.7,4.7,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,508,Reguilón,4.4,4.4,Brentford,0,21,38,58,62,63,62,61,58,59,59,59,0.0
M,509,Richarlison,7.0,6.8,Spurs,83,71,63,60,56,58,55,58,58,58,57,56,0.51
D,510,Rodon,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,511,Romero,4.9,4.9,Spurs,90,89,86,84,84,83,81,82,80,79,80,80,0.0
D,512,Sánchez,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,513,Sarr,4.4,4.4,Spurs,0,31,42,72,70,69,69,69,68,68,67,68,0.0
D,514,Sessegnon,4.4,4.4,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
M,515,Skipp,4.6,4.6,Spurs,62,43,30,16,16,15,16,17,17,17,18,17,0.0
M,516,Son,9.7,9.7,Spurs,0,44,61,84,86,83,84,84,83,84,84,85,0.1
D,517,Spence,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,518,Tanganga,4.0,4.0,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,519,Udogie,4.8,4.8,Spurs,83,81,78,77,76,75,75,73,73,73,73,74,0.03
G,520,Vicario,5.3,5.3,Spurs,93,93,92,92,91,91,91,91,90,90,91,91,0.0
G,521,Whiteman,3.9,3.9,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,522,N.Aguerd,4.5,4.5,West Ham,0,20,37,81,81,81,78,79,77,79,79,78,0.0
F,523,Antonio,5.7,5.7,West Ham,0,0,0,14,37,47,45,42,41,41,42,40,0.0
G,524,Areola,4.2,4.2,West Ham,92,92,92,91,90,89,89,89,90,89,89,90,0.71
M,525,Benrahma,5.6,5.6,West Ham,0,0,52,52,48,43,35,30,32,31,30,33,0.0
M,526,Bowen,8.1,8.1,West Ham,88,87,86,83,81,81,80,81,79,78,78,76,0.22
M,527,Cornet,5.2,5.2,West Ham,47,47,33,31,28,25,23,18,19,20,19,23,0.0
D,528,Coufal,4.7,4.7,West Ham,0,79,78,78,78,78,77,76,74,74,74,75,0.0
M,529,Coventry,4.3,4.3,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,530,Cresswell,4.2,4.2,West Ham,33,17,19,16,17,19,20,21,21,19,23,23,0.0
M,531,Downes,5.0,5.0,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
D,532,Emerson,4.6,4.6,West Ham,88,81,79,78,77,73,72,71,72,72,69,68,0.0
G,533,Fabianski,4.2,4.2,West Ham,3,3,3,4,5,6,5,6,5,6,6,5,0.0
M,534,P.Fornals,4.6,4.6,West Ham,47,49,39,38,37,34,32,30,29,30,30,31,0.0
F,535,Ings,5.6,5.6,West Ham,28,28,22,21,16,13,11,9,10,11,10,10,0.0
D,536,Johnson,4.4,4.4,West Ham,70,18,18,17,18,19,20,20,21,22,22,22,0.0
D,537,Kehrer,4.2,4.2,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.0
