sky_id,quick_ref,sky_pos,ffstuff_team,sky_value,sky_status,own,1k_own,spreadex_player,review_player,ffstuff_player,fpl_id,fpl_code,tff_id,fanteam_id,fbref_code,fbref_player,short_team,FW,LW,RW,AM,DM,LB,CB,RB,GK,CM,WB,LM,RM,pos_sum,pos_g,pos_xg,pos_npxg,pos_a,pos_sot,pos_pass,pos_tack,pos_og,pos_yc,pos_rc,pos_p_start_given_mins,pos_p_60_given_start,pos_p_90_given_start,fin_skill,on_pens,past_g_weight,past_xg_weight,past_npxg_weight,past_a_weight,past_sot_weight,past_pass_weight,past_tack_weight,past_yc_weight,noise_factor,sv_per_sot,games_in_min_sample,apps_in_min_sample,sample_xmins,sample_p_start,sample_p_60_given_start,sample_p_90_given_start,bl_g,bl_xg,bl_npxg,bl_a,bl_pass,bl_tack,bl_sot,bl_yc,bl_rc,bl_og,bl_sv_per_sot,bl_xmin,bl_p_start,bl_p_60_given_start,bl_p_90_given_start,pos_bl_p_60_given_start,pos_bl_p_90_given_start,pos_open_cross,pos_key_pass,pos_successful_dribbles,pos_fouls_drawn,pos_clearances,pos_blocks,pos_recoveries,pos_interceptions,pos_net_tack,pos_elts,pos_tackled,pos_offsides,pos_fouls_committed,bl_open_cross,bl_key_pass,bl_successful_dribbles,bl_fouls_drawn,bl_clearances,bl_blocks,bl_recoveries,bl_interceptions,bl_net_tack,bl_elts,bl_tackled,bl_offsides,bl_fouls_committed,bl_pass_comp%,past_open_cross_weight,past_key_pass_weight,past_successful_dribbles_weight,past_fouls_drawn_weight,past_clearances_weight,past_blocks_weight,past_recoveries_weight,past_interceptions_weight,past_net_tack_weight,past_elts_weight,past_tackled_weight,past_offsides_weight,past_fouls_committed_weight,bl_winning_goal,bl_bcc,bl_g_outside_box,bl_bcm,bl_eltg,bl_eltfkg,bl_eltpen,bl_s_off_t,bl_fpl_a,bl_p_30_pass,bl_p7079_pass_comp,bl_p8089_pass_comp,bl_p90100_pass_comp,fpl_pos,fpl_value,bl_bps,market_odds_g,market_odds_a
1689,"Nkunku,Christopher",FOR,Chelsea,9.4,I,1.01,0.1,Christopher Nkunku,0,"Nkunku,Christopher",212.0,213198.0,213198.0,3584407.0,7c56da38,Christopher Nkunku,CHE,0.85,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0,0.04,0.0,0.0,0.0,1.0,0.37613760200221164,0.4018824526171651,0.3621094531065142,0.14719798519704697,1.0380802604417814,24.5666111920039,1.0081311517558227,9.617437153089976e-05,0.1633317338397989,0.00440057164842558,0.6626852407960665,0.9093996459180719,0.47492022516048277,1.07,0.15,0.20317600455305893,0.20317600455305893,0.19337709338500958,0.20234447269759556,0.23157006727891094,0.37981871130178424,0.30148974519224236,0.2013342611722073,1.7968239954469412,0.0,37,7,9,0.05,0.05,0.0,0.4290878554691321,0.42960568109262287,0.36884016725544344,0.15204080105063225,23.94928510047803,0.8802106680722259,1.1098555789298015,0.14698434056054502,0.004163929559914084,9.100256523875692e-05,0.0,0,0.25,0.91,0.48,0.91,0.48,0.8180408999999998,1.2840076999999999,3.0859092000000006,1.7877155999999998,0.8665823999999999,0.8640743999999999,3.350368799999999,0.31951919999999995,0.14275079999999998,0.0081738,3.2993136000000005,0.6158387,1.3712148,0.7360392901381265,1.2389310570164342,2.9376626302438846,1.703609995736388,0.8523940080434047,0.8461294840698407,2.982676221678328,0.3649191310597318,0.21869781807508576,0.006845223979187366,3.0834359013829733,0.623379501752251,1.3527612658743966,79.0390243902439,0.16254080364244713,0.16254080364244713,0.16254080364244713,0.16254080364244713,0.18525605382312876,0.18525605382312876,0.18525605382312876,0.18525605382312876,0.18525605382312876,0.16254080364244713,0.16254080364244713,0.16268742757785112,0.16254080364244713,0.11855446007396889,0.3477429645167666,0.04296056810926229,0.3448245415472682,0.0013690447958374732,0.0006845223979187366,0.0006845223979187366,1.037248204607291,0.2598810344164487,0.3,0.13,0.04,0.02,4.0,72.0,9.87,,
959,"Joao Pedro,",FOR,Brighton,7.7,A,2.72,0.1,Joao Pedro,0,"João Pedro,",135.0,475168.0,475168.0,164449.0,e8832875,João Pedro,BHA,0.58,0.08,0.0,0.34,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.3347149167159245,0.3491865844141279,0.3130324612295928,0.16141660999940236,1.0499700313523743,31.365345653896735,0.9274155014706041,0.0003395701137965856,0.1280274707801845,0.003547581852784559,0.6464353286797136,0.904928520877403,0.42157439383243783,1.02,0.9,0.5787698322060743,0.5855368632446244,0.6028269397259124,0.523965842562015,0.8330427099930159,1.0,1.0,0.5766739455417937,1.4212301677939259,0.0,40,25,38,0.35,0.35,0.12,0.2696692109135462,0.3416407611675496,0.2859873256655766,0.14160230028079096,31.28644474945936,1.3245286967155818,0.996619937042263,0.0935346020604452,0.0021361312669592007,0.00020446782273294908,0.0,0,0.34299999999999997,0.88,0.35,0.91,0.48,1.1131516000000004,1.528071,3.6955489999999998,1.9577558000000002,0.6424626,0.752463,3.2211666,0.30967140000000004,0.14684700000000003,0.007477200000000001,3.7981944000000003,0.48888679999999995,1.0892346000000002,1.0705104087445776,1.3879202452113661,4.271782917719616,2.2972306886631637,1.094757640968882,0.6641187207482655,2.8517596341809996,0.46997117817276024,1.0233753631507179,0.00540667169557952,3.9665807669831734,0.43106403782852565,1.09736060993688,71.89285714285712,0.49329205641219365,0.49329205641219365,0.49329205641219365,0.49329205641219365,0.6808975906412535,0.6808975906412535,0.6808975906412535,0.6808975906412535,0.6808975906412535,0.49329205641219365,0.49329205641219365,0.4302752281166249,0.49329205641219365,0.11395052165366645,0.38238063637303926,0.03416407611675496,0.30155620163291824,0.0010813343391159042,0.0005406671695579521,0.0005406671695579521,0.9770783696492775,0.24474437918716957,0.57,0.29,0.17,0.0,4.0,52.0,,,
542,"Aurier,Serge",DEF,Nottm Forest,7.0,I,0.56,0.1,0,Aurier,"Aurier,Serge",436.0,80226.0,80226.0,2324889.0,5c2b4f07,Serge Aurier,FOR,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.87,0,0.0,0.07,0.0,0.02,1.0,0.030820161897901318,0.03034175283845971,0.030156173708559303,0.05948814869368686,0.13258226197608047,30.552073829754985,2.2120051480248426,0.003436882079680223,0.20223026849353282,0.007251285963111966,0.8428995378620063,0.9552870538639558,0.7726437453367072,0.99,0.0,0.5490750369346542,0.5629748275892106,0.5629748275892106,0.4362254298061062,0.5169298832643531,0.2779727888447706,0.39601894135188537,0.5272324309380533,1.4509249630653458,0.0,40,18,34,0.38,0.35,0.28,0.01389758036547913,0.023839423287300293,0.023758320536059724,0.04908929090132612,34.567912557313264,2.3056432828260682,0.11098568542338084,0.1695010103334181,0.007912441880025973,0.003750249244383945,0.0,0,0.3724,0.93,0.65,0.96,0.79,1.8185700000000002,0.7137078,1.1282775,0.6759375,2.6400645,1.2260595,5.8641671,1.2034289999999999,0.45842010000000005,0.0408954,1.0497375,0.06350760000000001,0.9977108000000001,1.7811100559209057,0.5572195554644228,1.3067215947916435,0.7612883103352233,3.108362032365731,1.252816637122649,5.745335226181692,1.1715699203371057,1.3015608610155978,0.04059410874838647,1.3503147184616286,0.04188508751125245,0.9491319034349163,74.31612903225806,0.4505407767697013,0.4505407767697013,0.4505407767697013,0.4505407767697013,0.42957315719071376,0.42957315719071376,0.42957315719071376,0.42957315719071376,0.42957315719071376,0.4505407767697013,0.4505407767697013,0.362189697563004,0.4505407767697013,0.007056221199209738,0.15157721159143722,0.0023839423287300293,0.0239983035717775,0.008118821749677294,0.004059410874838647,0.004059410874838647,0.11210675295290995,0.06906672121524253,0.65,0.34,0.22,0.01,2.0,45.0,16.93,,
1177,"Bobb,Oscar",MID,Man City,7.0,A,0.02,0.1,0,0,"Bobb,Oscar",345.0,477555.0,477555.0,3652667.0,eed2427e,Oscar Bobb,MCI,0.0,0.19,0.72,0.08,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.37278990378625926,0.35582989250819586,0.32296902123997934,0.2921996821317862,1.0585013669450507,43.28697239283293,0.9570379075967097,9.18842631170956e-05,0.08111647807729264,0.001153458222467609,0.6496585138342692,0.8980621127354326,0.37834569848146365,0.99,0.0,0.08730944657335613,0.08730944657335613,0.08730944657335613,0.05717016380060981,0.16785813281559203,0.34947216756984634,0.27380044391664227,0.0,1.9126905534266438,0.0,39,11,7,0.05,0.05,0.03,0.34024182359854627,0.33512658243744886,0.3051347756535786,0.28533040001823934,41.471923565367774,1.1205070126500272,0.9094168749466494,0.08111647807729264,0.0006023295428267535,4.7981457081205635e-05,0.0,11,0.049,0.88,0.32,0.9,0.38,3.175362,2.6799939,6.323455999999999,2.618357,0.4087242,0.7442032,3.3076371999999994,0.41833679999999995,0.19430180000000002,0.007414800000000001,6.428176,0.46642049999999996,0.6660813999999999,3.0323881729552773,2.6439263381773337,6.208490279057217,2.4861103191898377,0.38656629454397323,0.7756099571814218,3.352602633238525,0.5052314123957773,0.3856908441499978,0.006880099267405231,6.225585175316637,0.4446585690270992,0.661688759711125,60.0,0.07211263049505978,0.07211263049505978,0.07211263049505978,0.07211263049505978,0.1385629684366965,0.1385629684366965,0.1385629684366965,0.1385629684366965,0.1385629684366965,0.07211263049505978,0.07211263049505978,0.04665732096445316,0.07211263049505978,0.09062502836911283,0.7323141845488933,0.033512658243744886,0.30821694510462483,0.0013760198534810463,0.0006880099267405231,0.0006880099267405231,0.9186029039865146,0.3960795615327518,0.77,0.07,0.05,0.0,3.0,44.0,23.6,,
853,"Livramento,Valentino",DEF,Newcastle,8.3,I,0.37,0.1,0,0,"Livramento,Valentino",633.0,441191.0,441191.0,237976.0,afed6722,Valentino Livramento,NEW,0.0,0.0,0.01,0.0,0.0,0.58,0.0,0.41,0,0.0,0.0,0.0,0.0,1.0,0.03174915484323842,0.03515189906177533,0.035710370618990336,0.09646923274018405,0.16552843177210227,39.515185818912144,2.012808607935017,0.004144381422126412,0.1565392436775828,0.003298073210066918,0.8429775516383722,0.9538247244788777,0.7817110608846994,1.01,0.0,0.31628704820128456,0.32848143404074176,0.32848143404074176,0.2625575411744633,0.5692884104014503,1.0,0.8892448195810605,0.2890572279274007,1.6837129517987155,0.0,39,22,26,0.23,0.21,0.13,0.021707308374985024,0.03216446670995657,0.03253949072918663,0.08886328419264117,45.920926035406424,1.376669080980263,0.08947426802033198,0.111529311119051,0.0023679499618741505,0.0029755821673579687,0.0,39,0.22540000000000002,0.91,0.56,0.95,0.78,3.0495119999999996,1.1757479999999998,1.3938977999999997,0.7713264,2.4731769,1.1560661999999997,5.6008641,1.1892447,0.4588531,0.0336633,1.3698431999999998,0.09071999999999998,0.9150599999999999,2.6092908536794344,1.0360259428543002,1.6986929132640074,1.1762417543017663,2.5107380223394884,1.036696232029823,5.505646994137933,1.3908870211407802,0.9021789422021281,0.02614196133549012,1.4287386978784347,0.08654253407708948,0.7365397770067521,75.91034482758621,0.2634853343921542,0.2634853343921542,0.2634853343921542,0.2634853343921542,0.47628172393427554,0.47628172393427554,0.47628172393427554,0.47628172393427554,0.47628172393427554,0.2634853343921542,0.2634853343921542,0.21226420821892697,0.2634853343921542,0.009859465690943548,0.2812223067617353,0.003216446670995657,0.03221731755365013,0.005228392267098024,0.002614196133549012,0.002614196133549012,0.08858838417854652,0.11889601742451382,0.82,0.42,0.34,0.03,2.0,40.0,24.33,,
346,"Milner,James",MID,Brighton,6.6,D,0.43,0.1,0,Milner,"Milner,James",142.0,15157.0,15157.0,23117.0,2f90f6b8,James Milner,BHA,0.0,0.0,0.0,0.01,0.0,0.18,0.0,0.07,0,0.02,0.09,0.63,0.0,1.0,0.10234133558457786,0.10312004736651446,0.09925914410606576,0.1287174239434215,0.4149145570090379,51.39440128630072,1.779464131107322,0.0027460785232043235,0.15104601073972634,0.0040199921402608195,0.715899084617577,0.9080162882925679,0.5401250007475381,0.98,0.0,0.0,0.2732469855153905,0.2732469855153905,0.2129965896376174,0.36725349480922326,0.508645048572481,0.5046572200835941,0.2560677576303721,2.0,0.0,40,15,19,0.23,0.15,0.03,0.10234133558457786,0.08030529261373649,0.07749936953057193,0.1416629371339404,54.78317253622365,2.0748539312004075,0.2884021049858166,0.16106024893773227,0.004168087038257408,0.0028472429545253705,0.0,26,0.22540000000000002,0.86,0.35,0.89,0.44,2.3174708000000006,1.3403185,3.2578117000000004,1.6046316,1.4039652000000002,1.1625465000000001,5.162913600000001,0.9284934000000001,0.37105140000000003,0.0175398,3.0043585,0.1217421,0.922932,2.3899583296296623,1.4220115610049104,2.7567136763896007,1.3851133039960568,1.5077474181749924,1.1104391298735492,5.230932598667968,0.919167919004368,1.0402905613269646,0.013566122127732448,2.557243486813515,0.14141492537765515,0.990111308766896,81.62222222222222,0.2265520628665979,0.2265520628665979,0.2265520628665979,0.2265520628665979,0.32831827072428,0.32831827072428,0.32831827072428,0.32831827072428,0.32831827072428,0.2265520628665979,0.2265520628665979,0.17615209954964547,0.2265520628665979,0.022784814641988147,0.3909186245347127,0.00803052926137365,0.07908098931691014,0.0027132244255464897,0.0013566122127732449,0.0013566122127732449,0.2942878622304251,0.1848650771199759,0.88,0.28,0.25,0.13,3.0,48.0,17.31,,
221,"Virginia,Joao",GK,Everton,6.1,A,0.0,0.1,0,0,"Virginia,João",266.0,222627.0,222627.0,3556537.0,728e9b2e,João Virgínia,EVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00267,0.0,16.4985,0.03627,0.004,0.062060000000000004,0.00242,1.0,0.99,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6778613580528328,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267,16.4985,0.03627,0.0,0.062060000000000004,0.0009668305094184449,0.0015980669577164378,0.6778613580528328,1,0.25,0.99,0.99,0.99,0.99,0.0,0.030260000000000002,0.013499999999999998,0.09675,0.53118,0.012869999999999998,6.22908,0.01638,0.00468,0.07722,0.0015,0.0,0.01989,0.0,0.030260000000000002,0.013499999999999998,0.09675,0.53118,0.012869999999999998,6.22908,0.01638,0.00468,0.07722,0.0015,0.0,0.01989,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082325,0.0,0.0,0.015444,0.007722,0.007722,0.0,0.004605,0.03,0.0,0.0,0.0,1.0,39.0,20.51,,
3383,"Adebayo,Elijah",FOR,Luton,6.9,I,0.27,0.1,0,0,"Adebayo,Elijah",314.0,174310.0,0.0,3584405.0,0480ebc7,Elijah Adebayo,LUT,0.86,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.23757743523411554,0.25376439198420586,0.22843143293809665,0.09336257153707773,0.6178610758527756,15.05413827821883,0.7475345092458905,0.00015309327317504002,0.15716524592538705,0.006971831880653552,0.6549186148397567,0.9086197689824583,0.45975252491859514,0.97,0.1,0.7915366681880779,0.7915366681880779,0.7915366681880779,0.7746860942240527,0.7993680919323717,0.9237020711404826,0.8119498004925881,0.8134247956512208,1.208463331811922,0.0,39,29,42,0.46,0.46,0.21,0.2726774441315181,0.2617123302932143,0.24935795372588607,0.08818705184350935,10.42961623392448,0.14057401360236493,0.7866428024774712,0.12704152034673685,0.005701850127980078,0.000125205959378952,0.0,54,0.45080000000000003,0.88,0.36,0.91,0.48,0.507052,0.8316699999999999,1.9379715999999998,1.1185948000000001,0.6520272,0.6569904,2.5448720000000002,0.2196304,0.1058288,0.0060192,2.0710575999999996,0.38642799999999994,1.0736527999999999,0.411060030069742,0.8014104222618004,3.2185888079151748,1.036446581902931,1.4272481862885906,0.8282344165433706,2.599226365607632,0.3372419154398761,0.2771852502198184,0.002073660501017232,4.3700674323042445,0.5672487759942246,1.7546388374920663,59.6153846153846,0.655492341005909,0.655492341005909,0.655492341005909,0.655492341005909,0.6465852623507656,0.6465852623507656,0.6465852623507656,0.6465852623507656,0.6465852623507656,0.655492341005909,0.655492341005909,0.6272992943729803,0.655492341005909,0.07565472625809082,0.22239936852632744,0.02617123302932143,0.25980817998794536,0.00041473210020344646,0.00020736605010172323,0.00020736605010172323,0.8109719613169807,0.15878757422674517,0.0,0.0,0.0,0.0,4.0,48.0,6.3,,
2339,"Lockyer,Thomas",DEF,Luton,7.1,I,0.13,0.1,0,0,"Lockyer,Thomas",575.0,108796.0,0.0,3584387.0,37118440,Tom Lockyer,LUT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.03500000001027734,0.03780000000638337,0.03780000000113009,0.014700000032749322,0.09857704785353547,36.98199999770912,1.0885600007102223,0.012999999989845322,0.17876000005647333,0.015199999994655565,0.9299999998819213,0.9699999999639197,0.9099999998058257,0.98,0.0,0.8005416935283909,0.8005416935283909,0.8005416935283909,0.717561110658576,0.7158596314368794,0.5367311291580726,0.6362937714189849,0.7897479028078276,1.1994583064716091,0.0,39,20,41,0.46,0.44,0.36,0.04516350388308907,0.051034484914466174,0.05103448491341836,0.018502342098414063,30.169843215136318,1.7748607924107587,0.11220278836124421,0.20352494544481398,0.019915189542922127,0.017032727891235895,0.0,0,0.45080000000000003,0.94,0.74,0.97,0.91,0.1421,0.1813,0.32472,0.45592,3.4504799999999998,1.07624,4.72736,1.04984,0.22528,0.044000000000000004,0.18367999999999998,0.0266,0.66704,0.10931234029571166,0.21360637442084002,0.4127496675202935,0.7419964930096359,4.569843856335607,1.5345155786392357,6.641174558975479,1.579205429533496,1.1767679035428087,0.01529702858761736,0.28395452692913214,0.02210671549888458,0.8821738810025862,64.79466666666664,0.6523402593723328,0.6523402593723328,0.6523402593723328,0.6523402593723328,0.5918116807482408,0.5918116807482408,0.5918116807482408,0.5918116807482408,0.5918116807482408,0.6523402593723328,0.6523402593723328,0.5964299984321583,0.6523402593723328,0.015004138564544998,0.05802717912981352,0.005103448491446618,0.0520760050136922,0.0030594057175234723,0.0015297028587617362,0.0015297028587617362,0.11449264118494308,0.043549168941290455,0.54,0.14,0.08,0.0,2.0,42.0,14.14,,
3382,"Szoboszlai,Dominik",MID,Liverpool,9.0,A,3.98,0.1,0,0,"Szoboszlai,Dominik",309.0,424876.0,0.0,3590555.0,934e1968,Dominik Szoboszlai,LIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.36,0.64,1.0,0.1897650711154645,0.20131053873889604,0.1889858337472121,0.18358706536201733,0.631104346759098,44.36807156762761,1.9552397527504313,0.0019954137058049025,0.12572671844469488,0.001667992485419192,0.6730993605704076,0.8901033644603821,0.45974178649362724,1.02,0.02,0.6770243431521634,0.6808181650097,0.6808181650097,0.52055696802747,1.0,1.0,1.0,0.6218709900864181,1.3229756568478366,0.0,40,26,49,0.6,0.6,0.3,0.12586290847385523,0.1539366635598715,0.14561906739822225,0.22029857571049713,52.39939457474409,1.3015730248671078,0.7816435435710659,0.07886468801419465,0.0008468371243247259,0.001013068355663064,0.0,59,0.588,0.87,0.4,0.89,0.47,2.8569,2.1635999999999997,3.3006287999999993,1.808352,1.1207040000000001,1.3209664000000003,5.5129152,0.802672,0.2688192,0.0152256,3.0824232,0.22086,1.1601408000000002,2.2453068036326393,2.164193846565651,2.8556097222711134,1.4925103805176314,0.7505036342716402,1.601564874278727,7.150688499928867,0.678442241173057,1.2164356288719875,0.023322923348247208,2.751032941617476,0.18045743073811102,1.1746023957804983,80.17045454545453,0.5630042880378548,0.5630042880378548,0.5630042880378548,0.5630042880378548,0.8521244953019219,0.8521244953019219,0.8521244953019219,0.8521244953019219,0.8521244953019219,0.5630042880378548,0.5630042880378548,0.4165639889892848,0.5630042880378548,0.04458760285089317,0.596123105569037,0.015393666355987152,0.142786353583927,0.004664584669649442,0.002332292334824721,0.002332292334824721,0.7663171995794764,0.2792725968004942,0.86,0.33,0.28,0.09,3.0,71.0,19.01,,
127,"Rodriguez,Jay",FOR,Burnley,6.8,A,0.23,0.1,0,0,"Rodriguez,Jay",177.0,44683.0,0.0,3584340.0,4ab53cdb,Jay Rodriguez,BUR,0.9,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.24165413271046243,0.25897619649604536,0.23323929287010614,0.09153132341250539,0.659022519074057,13.990846957135103,0.6720996994408033,0.00013087359699255125,0.15631894211983177,0.005727208534454816,0.6570246976996076,0.9092346729996194,0.4671762560656604,0.96,0.2,0.43823672725852586,0.45145669389200915,0.45145669389200915,0.43078737928530775,0.4318278842314948,0.6229144085164295,0.569879229310755,0.4593061170396039,1.561763272741474,0.0,37,23,24,0.19,0.16,0.11,0.2161713289862996,0.2815610618377906,0.24178613470258858,0.08517752138829698,15.027833087096433,1.025771272854277,0.7260333924868223,0.09501996612763955,0.0035033302349779427,8.005530557269434e-05,0.0,27,0.1862,0.86,0.34,0.91,0.48,0.47054699999999994,0.7939259999999999,1.8285498000000002,1.0668555,0.6086286,0.5982227999999999,2.2645530000000003,0.190773,0.0912906,0.0053136,1.9652751,0.396648,0.9952668000000001,0.3520300657654459,0.6950358657287273,1.4497179221802463,0.8944573118014992,0.7655518676228947,0.8148582626664701,2.550866768371867,0.15799773506565287,0.5213580002964446,0.003383613802284627,1.5004130804228222,0.48958067566091745,1.172890267864871,67.804,0.3632163124276147,0.3632163124276147,0.3632163124276147,0.3632163124276147,0.34546230738519584,0.34546230738519584,0.34546230738519584,0.34546230738519584,0.34546230738519584,0.3632163124276147,0.3632163124276147,0.3482318159350949,0.3632163124276147,0.08162016237535881,0.19505334677925606,0.02815610618377906,0.262698371273144,0.0006767227604569254,0.0003383613802284627,0.0003383613802284627,0.75628478384044,0.1514238945648447,0.01,0.0,0.0,0.0,4.0,53.0,13.35,,
1934,"Kiwior,Jakub",DEF,Arsenal,7.6,A,0.37,0.1,0,0,"Kiwior,Jakub",10.0,440854.0,440854.0,2893237.0,dc3e663e,Jakub Kiwior,ARS,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0,0.0,0.0,0.0,0.0,1.0,0.029335858670031432,0.03616633079033615,0.037516812698720564,0.11250045446386088,0.16745258306705568,53.868655790681714,1.6904933907573039,0.005113918661137681,0.13204156601163367,0.003093432834106397,0.841281540970632,0.9502847672726313,0.7818510576377388,1.01,0.0,0.38540343015733497,0.41797070340593856,0.41797070340593856,0.33790429568423835,0.5754360908396833,0.9775958566018979,0.7839855706197233,0.39050214406063705,1.614596569842665,0.0,39,21,32,0.36,0.36,0.23,0.01802971811199052,0.032207070868690305,0.03299309090389029,0.10075354063442578,44.77559774726355,1.9048530556368024,0.15485059086489383,0.09729648188490941,0.0019375862206260385,0.0032031270315539453,0.0,63,0.3528,0.92,0.6,0.95,0.78,3.6037576000000002,1.3734113000000003,1.80873,0.9487926,2.2068084000000003,1.0259118999999999,4.988138500000001,1.0802730999999999,0.41022770000000003,0.025996900000000003,1.8439847999999999,0.0981742,0.7935685,2.5453637829563047,1.082448766505484,1.284666332559568,0.6736388662322599,2.3023168940239778,1.0535017121593842,4.341135491662645,0.9261782958300817,1.1589091240529017,0.02026883346177797,1.2246923100885436,0.07373635624077021,0.8417871001910738,81.00465116279071,0.34603367913622607,0.34603367913622607,0.34603367913622607,0.34603367913622607,0.4829328910165492,0.4829328910165492,0.4829328910165492,0.4829328910165492,0.4829328910165492,0.34603367913622607,0.34603367913622607,0.27784316497457856,0.34603367913622607,0.00999690654387876,0.29580057678497745,0.003220707086869031,0.03266642663751514,0.004053766692355594,0.002026883346177797,0.002026883346177797,0.15331741669791468,0.12082493613984904,0.81,0.28,0.23,0.1,2.0,44.0,22.15,,
471,"Foderingham,Wesley",GK,Sheff Utd,6.4,A,0.11,0.1,0,0,"Foderingham,Wesley",482.0,82143.0,0.0,3584350.0,96cf7b61,Wes Foderingham,SHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0018300000000000013,0.0,11.658940000000008,0.03007000000000002,0.004000000000000003,0.06960000000000004,0.0024200000000000016,1.0000000000000007,0.9900000000000007,0.9900000000000007,1.0,0.0,0.0,0.0,0.0,0.9665662810024417,0.0,1.0,1.0,1.0,2.0,0.7148043668881258,36,28,69,0.75,0.75,0.75,0.0,0.0,0.0,0.0010051996017354688,19.33011536735645,0.10354578825883749,0.0,0.0,0.0,0.0,0.7148043668881258,1,0.735,0.99,0.99,0.99,0.99,0.0,0.02074,0.00954,0.06837,0.44038,0.010669999999999999,5.16428,0.01358,0.0038799999999999998,0.06402000000000001,0.0010600000000000002,0.0,0.01649,0.0,0.012829824008018444,0.060806776044227205,0.2967152772449432,0.5006215049823052,0.0,5.412819012667702,0.0,0.11713546980526643,0.12777203381226887,0.026111479791045687,0.0,0.04470548280243476,65.7208791208791,0.8886382258990061,0.8886382258990061,0.8886382258990061,0.8886382258990061,1.0,1.0,1.0,1.0,1.0,0.8886382258990061,0.8886382258990061,0.7794739853010357,0.8886382258990061,0.0,0.003458755902438478,0.0,0.0,0.025554406762453775,0.012777203381226888,0.012777203381226888,0.0,0.006939505146634333,0.11,0.03,0.0,0.0,1.0,44.0,19.72,,
120,"Taylor,Charlie",DEF,Burnley,6.8,A,0.08,0.1,0,0,"Taylor,Charlie",178.0,103914.0,103914.0,3584334.0,cc2d7ad5,Charlie Taylor,BUR,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0,0.0,0.0,0.01,0.0,1.0,0.015218971063273965,0.01870274945890996,0.019370351846600246,0.05837203836325075,0.0933638888721547,33.69267367680273,1.5652416749379952,0.004977433773061132,0.17600679868214514,0.006041089172920011,0.8386196701318097,0.9495392147306416,0.7773900078422581,1.01,0.0,0.8356160691806331,0.790725459232779,0.790725459232779,0.7680701579526115,1.0,1.0,1.0,0.8332994546498109,1.1643839308193669,0.0,37,27,58,0.65,0.62,0.57,0.0025017542864071737,0.004605755939592273,0.004745468122691257,0.05948870794844041,36.434573419833725,1.2941647385511998,0.0606292445248136,0.23472770755587422,0.009128571322406123,0.007521302516708138,0.0,80,0.637,0.93,0.69,0.95,0.78,1.853068,0.70931,1.151662,0.6004079,2.0099758,0.9459027999999999,4.596977399999999,0.9930609999999999,0.3789958,0.023657,1.1730314999999998,0.050742999999999996,0.7332029999999999,2.0812114880433294,0.5399606795856466,0.8780447595359595,0.7363849877200861,3.0675996688674,0.9788223524032192,4.0943778005879174,0.8945150889732639,1.3262576006432993,0.029914478613299836,0.8057324817446669,0.04981625960107787,0.7318818800992027,75.48656716417912,0.6888213361010502,0.6888213361010502,0.6888213361010502,0.6888213361010502,0.9395741562430907,0.9395741562430907,0.9395741562430907,0.9395741562430907,0.9395741562430907,0.6888213361010502,0.6888213361010502,0.6160901270976086,0.6888213361010502,0.001437876841175451,0.14986234688352176,0.00046057559395922736,0.004698483289793324,0.005982895722659968,0.002991447861329984,0.002991447861329984,0.06002895497506297,0.07516550132738038,0.69,0.36,0.25,0.02,2.0,39.0,20.17,,
